"Obj. ID","IAU name","Internal name/s","Obj. RA","Obj. DEC","Obj. Type","Redshift","Spec. ID","Obs-date","JD","Phase (days)","From","Telescope","Instrument","Observer/s","Reducer/s","Source group","Public","Associated groups","End prop. period","Ascii file","Fits file","Spec. type","Spec. quality","Extinction-Corrected","WL Medium","WL Units","Flux Unit Coefficient","Spec. units","Flux Calibrated By","Exp-time","Aperture (slit)","HA","Airmass","Dichroic","Grism","Grating","Blaze","Lambda-min","Lambda-max","Del-Lambda","Contrib","Publish","Remarks","Created by","Creation date"
"14764","","Computed-IIn","0","0","Computed-IIn","","57040","2019-07-01 00:00:00.00","2458665.5","","Peak-light","Other","Other","Computed","","Groh_Boian","Y","Groh_Boian","","L6.3e9_Mdot1e-3_Vinf150_R16e13_cno_0.dat","","Synthetic","High","","Air","Angstrom","1","erg cm(-2) sec(-1) Ang(-1)","","","","","","","","","","10.0145783212","24999.5155779","0.41514247029785","Boian et al. 2020","2020arXiv200107651B",""," Ioana Boian","2020-05-27 23:33:05"
"14764","","Computed-IIn","0","0","Computed-IIn","","57041","2019-07-01 00:00:00.00","2458665.5","","Peak-light","Other","Other","Computed","","Groh_Boian","Y","Groh_Boian","","L6.3e9_Mdot1e-3_Vinf150_R16e13_sol_0.dat","","Synthetic","High","","Air","Angstrom","1","erg cm(-2) sec(-1) Ang(-1)","","","","","","","","","","10.0145783212","25001.5587459","0.41449471203733","Boian et al. 2020","2020arXiv200107651B",""," Ioana Boian","2020-05-27 23:33:05"
"14764","","Computed-IIn","0","0","Computed-IIn","","57042","2019-07-01 00:00:00.00","2458665.5","","Peak-light","Other","Other","Computed","","Groh_Boian","Y","Groh_Boian","","L6.3e9_Mdot3e-3_Vinf150_R16e13_cno_0.dat","","Synthetic","High","","Air","Angstrom","1","erg cm(-2) sec(-1) Ang(-1)","","","","","","","","","","10.0145783212","24999.8720658","0.41507254239575","Boian et al. 2020","2020arXiv200107651B",""," Ioana Boian","2020-05-27 23:33:05"
"14764","","Computed-IIn","0","0","Computed-IIn","","57043","2019-07-01 00:00:00.00","2458665.5","","Peak-light","Other","Other","Computed","","Groh_Boian","Y","Groh_Boian","","L6.3e9_Mdot3e-3_Vinf150_R16e13_he_0.dat","","Synthetic","High","","Air","Angstrom","1","erg cm(-2) sec(-1) Ang(-1)","","","","","","","","","","10.01457832125","24998.470667423","0.41481500811923","Boian et al. 2020","2020arXiv200107651B",""," Ioana Boian","2020-05-27 23:33:05"
"14764","","Computed-IIn","0","0","Computed-IIn","","57044","2019-07-01 00:00:00.00","2458665.5","","Peak-light","Other","Other","Computed","","Groh_Boian","Y","Groh_Boian","","L6.3e9_Mdot3e-3_Vinf150_R16e13_sol_0.dat","","Synthetic","High","","Air","Angstrom","1","erg cm(-2) sec(-1) Ang(-1)","","","","","","","","","","10.0145783212","25001.5524907","0.41443274650314","Boian et al. 2020","2020arXiv200107651B",""," Ioana Boian","2020-05-27 23:33:05"
"14764","","Computed-IIn","0","0","Computed-IIn","","57045","2019-07-01 00:00:00.00","2458665.5","","Peak-light","Other","Other","Computed","","Groh_Boian","Y","Groh_Boian","","L7.8e8_Mdot3e-3_Vinf150_R16e13_cno_0.dat","","Synthetic","High","","Air","Angstrom","1","erg cm(-2) sec(-1) Ang(-1)","","","","","","","","","","10.0148610134","24999.4040255","0.40559947354347","Boian et al. 2020","2020arXiv200107651B",""," Ioana Boian","2020-05-27 23:33:05"
"14764","","Computed-IIn","0","0","Computed-IIn","","57046","2019-07-01 00:00:00.00","2458665.5","","Peak-light","Other","Other","Computed","","Groh_Boian","Y","Groh_Boian","","L7.8e8_Mdot3e-3_Vinf150_R16e13_he_0.dat","","Synthetic","High","","Air","Angstrom","1","erg cm(-2) sec(-1) Ang(-1)","","","","","","","","","","10.01486101335","24999.384221022","0.40510601044012","Boian et al. 2020","2020arXiv200107651B",""," Ioana Boian","2020-05-27 23:33:05"
"14764","","Computed-IIn","0","0","Computed-IIn","","57047","2019-07-01 00:00:00.00","2458665.5","","Peak-light","Other","Other","Computed","","Groh_Boian","Y","Groh_Boian","","L7.8e8_Mdot3e-3_Vinf150_R16e13_sol_0.dat","","Synthetic","High","","Air","Angstrom","1","erg cm(-2) sec(-1) Ang(-1)","","","","","","","","","","10.0148610134","24999.3988138","0.40523106285025","Boian et al. 2020","2020arXiv200107651B",""," Ioana Boian","2020-05-27 23:33:05"
"14764","","Computed-IIn","0","0","Computed-IIn","","57048","2019-07-01 00:00:00.00","2458665.5","","Peak-light","Other","Other","Computed","","Groh_Boian","Y","Groh_Boian","","L8e9_Mdot3e-3_Vinf150_R16e13_cno_0.dat","","Synthetic","High","","Air","Angstrom","1","erg cm(-2) sec(-1) Ang(-1)","","","","","","","","","","10.0145783212","24998.5217384","0.41522253136503","Boian et al. 2020","2020arXiv200107651B",""," Ioana Boian","2020-05-27 23:33:05"
"14764","","Computed-IIn","0","0","Computed-IIn","","57049","2019-07-01 00:00:00.00","2458665.5","","Peak-light","Other","Other","Computed","","Groh_Boian","Y","Groh_Boian","","L1.5e10_Mdot5e-3_Vinf150_R32e13_cno.dat","","Synthetic","High","","Air","Angstrom","1","erg cm(-2) sec(-1) Ang(-1)","","","","","","","","","","10.0145783212","25000.284854","0.41501046691376","Boian et al. 2020","2020arXiv200107651B",""," Ioana Boian","2020-05-27 23:43:50"
"14764","","Computed-IIn","0","0","Computed-IIn","","57050","2019-07-01 00:00:00.00","2458665.5","","Peak-light","Other","Other","Computed","","Groh_Boian","Y","Groh_Boian","","L1.5e9_Mdot1e-2_Vinf150_R32e13_cno.dat","","Synthetic","High","","Air","Angstrom","1","erg cm(-2) sec(-1) Ang(-1)","","","","","","","","","","10.0148610134","25000.8639127","0.4057219470694","Boian et al. 2020","2020arXiv200107651B",""," Ioana Boian","2020-05-27 23:43:50"
"14764","","Computed-IIn","0","0","Computed-IIn","","57051","2019-07-01 00:00:00.00","2458665.5","","Peak-light","Other","Other","Computed","","Groh_Boian","Y","Groh_Boian","","L1.5e9_Mdot1e-2_Vinf150_R32e13_he.dat","","Synthetic","High","","Air","Angstrom","1","erg cm(-2) sec(-1) Ang(-1)","","","","","","","","","","10.01486101335","24999.343569795","0.4344232517216","Boian et al. 2020","2020arXiv200107651B",""," Ioana Boian","2020-05-27 23:43:50"
"14764","","Computed-IIn","0","0","Computed-IIn","","57052","2019-07-01 00:00:00.00","2458665.5","","Peak-light","Other","Other","Computed","","Groh_Boian","Y","Groh_Boian","","L1.5e9_Mdot1e-2_Vinf150_R32e13_sol.dat","","Synthetic","High","","Air","Angstrom","1","erg cm(-2) sec(-1) Ang(-1)","","","","","","","","","","10.0148610134","25000.2832732","0.40535057683065","Boian et al. 2020","2020arXiv200107651B",""," Ioana Boian","2020-05-27 23:43:50"
"14764","","Computed-IIn","0","0","Computed-IIn","","57053","2019-07-01 00:00:00.00","2458665.5","","Peak-light","Other","Other","Computed","","Groh_Boian","Y","Groh_Boian","","L1.5e9_Mdot1e-3_Vinf150_R32e13_cno.dat","","Synthetic","High","","Air","Angstrom","1","erg cm(-2) sec(-1) Ang(-1)","","","","","","","","","","10.0145783212","25000.2369031","0.4139784369476","Boian et al. 2020","2020arXiv200107651B",""," Ioana Boian","2020-05-27 23:43:50"
