 Flux (Janskies) at 10 Mpc and normalised flux for a model with the following parameters: 
 Luminosity: 5.2e9 Lsun
 Mass-loss rate: 3.0e-3 Msun/yr
 Wind terminal velocity: 150.0 km/s
 Effective temperature (at optical depth 10): 31.9e3 K 
 Effective temperature (at optical depth 2/3): 18.2e3 K 
 Inner boundary: 16.0e13 cm 
 Abundances (mass fractions): H=7.010E-01,He=2.800E-01,C=3.026E-03,N=1.182E-03,O=9.634E-03,Fe=1.360E-03 
 	 Wavelength 	 Flux 	 	 Normalised Flux 
 	 (Angstrom) 	 (Jy (at 10 Mpc)) 	 
       10.0120729149        1.040400000e-107             1.000000000
	9117.40692496	0.003718825	0.999840690325
	9118.35102477	0.003718475	0.999896774975
	9119.03776803	0.003717975	0.9998717024
	9119.82962501	0.0037172	0.99978928465
	9120.60912692	0.0037166	0.99975132455
	9121.3714925	0.003716025	0.9997179406
	9122.41177381	0.003715225	0.9996708364
	9123.61957551	0.00371435	0.9996178845
	9124.83700033	0.003713675	0.9996104481
	9126.05447228	0.00371305	0.9996352032
	9127.27219968	0.00371245	0.999668623075
	9128.49011312	0.003711875	0.999707004925
	9129.70828213	0.0037113	0.99974615635
	9130.9264982	0.0037106	0.9997515145
	9132.14490032	0.00371115	1.0000936921
	9133.35896646	0.003717125	1.00189697475
	9134.41957743	0.0037183	1.00238550025
	9135.18605658	0.003717775	1.00236553175
	9135.85550281	0.003717375	1.002355227
	9136.52685828	0.0037164	1.0021862885
	9137.31381577	0.003715425	1.00204081925
	9138.0399786	0.003714575	1.001928447
	9138.78199464	0.003713675	1.00180603575
	9139.58815192	0.00371195	1.0014689945
	9140.67648746	0.003709575	1.00100142775
	9141.89331184	0.003706675	1.00041242425
	9143.11045969	0.003705275	1.00022947225
	9144.19613824	0.00370475	1.000261853
	9144.98315815	0.00370435	1.0002698455
	9145.74960413	0.00370395	1.000269349
	9146.79601191	0.0037034	1.00028070875
	9148.00769742	0.0037028	1.00031442325
	9149.22835906	0.00370215	1.00033295275
	9150.44927668	0.003701525	1.0003586265
	9151.64984522	0.0037009	1.00038060425
	9152.63080934	0.00370035	1.000390641
	9153.35430644	0.00369995	1.00039807225
	9154.22075911	0.003699525	1.00040988425
	9155.35857497	0.0036989	1.00040437375
	9156.58015049	0.00369825	1.0004229785
	9157.7932393	0.003697575	1.000434878
	9158.82910375	0.003697	1.00044408225
	9159.57911657	0.00369655	1.0004420185
	9160.42071685	0.003696125	1.00046065575
	9161.50316784	0.0036955	1.000465473
	9162.4279298	0.003695	1.000479139
	9163.12083891	0.00369475	1.0005152535
	9163.82414934	0.00369455	1.00055970175
	9164.76711049	0.003694075	1.0005705285
	9165.94467983	0.003693475	1.00059766
	9167.00257138	0.003693775	1.0008482995
	9167.76794071	0.00369345	1.00088197425
	9168.58889426	0.003691725	1.0005456295
	9169.69235157	0.0036908	1.00047041175
	9170.81914015	0.00369005	1.00044869175
	9171.65192579	0.0036895	1.0004334245
	9172.41218386	0.003688975	1.000403598
	9173.44435125	0.003688725	1.000482287
	9174.65643958	0.003688225	1.0005363395
	9175.80165056	0.00368755	1.000538334
	9176.65809375	0.003687125	1.00055885875
	9177.4007094	0.00368645	1.00049347725
	9178.40596956	0.003685575	1.00041837475
	9179.58908191	0.0036847	1.00036828025
	9180.56276142	0.003684225	1.000378814
	9181.28695604	0.003683825	1.000374502
	9182.17122026	0.0036832	1.00034446275
	9183.30382707	0.003682625	1.0003718125
	9184.29384015	0.003683525	1.0007736315
	9185.0182007	0.00368245	1.00059644125
	9185.74042721	0.0036805	1.0001827515
	9186.70718818	0.0036795	1.00006764875
	9187.9018774	0.0036785	0.99997407895
	9189.02877997	0.00367795	0.999986607875
	9189.85727023	0.00367775	1.00006333125
	9190.62047891	0.0036765	0.9998476819
	9191.40522621	0.00367565	0.999742026525
	9192.16728331	0.003675	0.999685807225
	9193.20545224	0.003674175	0.999627133225
	9194.42044221	0.0036732	0.9995582955
	9195.6473874	0.0036722	0.9994681331
	9196.87430743	0.0036712	0.999374828
	9198.06677002	0.00367025	0.99930764645
	9199.01431206	0.0036695	0.99925482095
	9199.72963484	0.003668925	0.999213077425
	9200.4633508	0.003668325	0.99916879145
	9201.25239822	0.00366775	0.999133234175
	9202.11536662	0.003667075	0.999071305625
	9202.83851817	0.0036665	0.99901978945
	9203.79242229	0.00366585	0.9989945449
	9204.98279829	0.003665075	0.99897557645
	9206.21016114	0.003664225	0.99893843595
	9207.3257237	0.003664825	0.999281080025
	9208.14097142	0.00366765	1.00018403992
	9208.91379761	0.0036669	1.0000981223
	9209.96586806	0.003661275	0.998713041275
	9211.18168346	0.003660375	0.99865336995
	9212.24954806	0.003660625	0.998894166825
	9213.02808417	0.0036576	0.998192506375
	9213.78148024	0.0036566	0.998041256925
	9214.53804738	0.00366115	0.999404861225
	9215.42659814	0.0036633	1.00012369475
	9216.18895831	0.00366245	0.99999885005
	9217.18438532	0.003660125	0.999516227225
	9218.35398901	0.003658275	0.9992001183
	9219.28714558	0.003657875	0.99923964915
	9220.00420745	0.003657925	0.9993695638
	9220.7868215	0.003658525	0.999659020475
	9221.5379443	0.003657925	0.999605879975
	9222.47621967	0.0036591	1.00005965223
	9223.24180035	0.00366805	1.00262325275
	9224.02539275	0.003676825	1.0051497835
	9224.75724078	0.003677925	1.00556886575
	9225.50631116	0.003680025	1.00626322325
	9226.27005807	0.00371045	1.01470882975
	9227.21412415	0.003882575	1.06193876
	9227.96550839	0.003997925	1.09360615275
	9228.65828267	0.004022725	1.10049797
	9229.55460723	0.003998675	1.094070438
	9230.42253613	0.003917825	1.072100502
	9231.16300657	0.00386055	1.056552488
	9232.01162667	0.00383585	1.04993589475
	9233.089314	0.003852475	1.054669059
	9234.31821125	0.003820625	1.04613658275
	9235.55035163	0.003728925	1.02121571275
	9236.78274972	0.0036568	1.00166322267
	9237.99818189	0.0036464	0.999009107325
	9239.00479275	0.003644625	0.9986858353
	9239.74001635	0.00364335	0.998448883225
	9240.54158072	0.003641975	0.9981850441
	9241.26465829	0.003640725	0.9979473593
	9242.16151113	0.003639175	0.99766501065
	9243.32421517	0.00363735	0.997351923175
	9244.55769122	0.00363545	0.997028907425
	9245.79121137	0.0036338	0.9967701267
	9246.94491003	0.003632225	0.99650237065
	9247.80862395	0.00363115	0.996336359675
	9248.54140133	0.0036304	0.996249106225
	9249.38872301	0.0036297	0.9961964307
	9250.12446126	0.00362885	0.99607940965
	9250.94259876	0.00362845	0.996088313625
	9251.68165421	0.003627625	0.995965905275
	9252.67291195	0.003626525	0.9958163595
	9253.88232124	0.0036256	0.995757370575
	9255.11718835	0.00362485	0.99574883005
	9256.35209926	0.00362415	0.995753211625
	9257.58726829	0.003623575	0.995773170825
	9258.82248106	0.003623075	0.995821272175
	9260.05795199	0.00362265	0.995906354
	9261.29368115	0.003622325	0.9960093772
	9262.52945399	0.003622075	0.996116702175
	9263.76419683	0.0036219	0.996260596275
	9264.88373069	0.003621825	0.996420295925
	9265.7022589	0.0036218	0.9965439638
	9266.47138732	0.00362175	0.9966551205
	9267.33961515	0.00362175	0.9967913797
	9268.02233859	0.0036218	0.9969031721
	9268.73912202	0.0036217	0.99697669855
	9269.47127906	0.0036217	0.9970879653
	9270.4525925	0.0036217	0.997247964825
	9271.65912772	0.00362175	0.997456256675
	9272.83313083	0.003621825	0.997647836475
	9273.72693246	0.003621925	0.9978044944
	9274.45729515	0.003622025	0.997947421725
	9275.25800469	0.003622125	0.99810694505
	9276.00152505	0.00362225	0.998262586825
	9277.0089102	0.0036224	0.99845539845
	9278.22591031	0.003622625	0.99869210795
	9279.46405205	0.0036229	0.998964467325
	9280.70223698	0.003623175	0.9992395281
	9281.9406087	0.0036235	0.9995295829
	9283.17916721	0.003623825	0.999809813475
	9284.41798443	0.00362415	1.0000773024
	9285.65468743	0.003624525	1.00037719775
	9286.76506282	0.00362485	1.000649486
	9287.57285997	0.0036251	1.000843348
	9288.34677497	0.003625375	1.00102938325
	9289.40196253	0.003625775	1.00129549375
	9290.63099738	0.0036263	1.0016403015
	9291.82550644	0.00362685	1.0019855645
	9292.7523541	0.00362745	1.00228760625
	9293.48658018	0.003627775	1.00248176725
	9294.21782346	0.00362865	1.0028351015
	9295.0788728	0.003629525	1.00321796375
	9296.2239423	0.003629975	1.00353002775
	9297.3958851	0.003633525	1.0046867945
	9298.28065763	0.003640775	1.006818478
	9299.02434002	0.0036341	1.005088427
	9299.85331397	0.003630375	1.00419492275
	9300.59732011	0.003630725	1.00441481975
	9301.44093211	0.0036313	1.0047061205
	9302.17480073	0.0036316	1.00489473225
	9303.1385835	0.003632	1.00514581775
	9304.13237175	0.00363245	1.00542944575
	9304.87070547	0.003632775	1.005642461
	9305.60309368	0.00363315	1.005865575
	9306.55899238	0.003633575	1.0061263945
	9307.5757625	0.00363405	1.00640394075
	9308.32786475	0.003634375	1.00661089325
	9309.16703174	0.003634725	1.006846724
	9310.14953354	0.00363505	1.0070987975
	9310.90328077	0.003635525	1.00734652875
	9311.7411045	0.00363605	1.00761174925
	9312.83885872	0.003636825	1.00799190725
	9313.80809824	0.003637725	1.0084009365
	9314.5412414	0.00363815	1.00864100125
	9315.47147862	0.0036387	1.008938865
	9316.64886447	0.0036397	1.00938586075
	9317.68391138	0.0036406	1.0097983865
	9318.43634512	0.003641325	1.01012159725
	9319.30123607	0.003642175	1.01048421425
	9320.45032569	0.003643375	1.010987134
	9321.69396626	0.00364475	1.01157336175
	9322.93779377	0.0036463	1.012206409
	9324.11155213	0.003647775	1.01278847025
	9324.99902406	0.003649	1.01326022125
	9325.73509233	0.00365005	1.013671109
	9326.71979554	0.00365155	1.01425290325
	9327.93289579	0.00365355	1.01500171125
	9329.17759059	0.003655575	1.015745717
	9330.37571686	0.00365775	1.016539146
	9331.30526144	0.003659575	1.0172030015
	9332.03782209	0.003660925	1.01769914675
	9332.9471486	0.003662675	1.0183230835
	9333.73648404	0.0036643	1.0188884975
	9334.56534278	0.003666075	1.019512814
	9335.68251463	0.00366855	1.02038276375
	9336.8850755	0.003671275	1.02131731725
	9337.83235061	0.003673525	1.02208990675
	9338.55815446	0.003675275	1.0226986795
	9339.48977642	0.003677575	1.023496082
	9340.52539674	0.00368025	1.02440403175
	9341.2998608	0.003682675	1.02519169825
	9342.14753088	0.003721775	1.0362064825
	9343.23302833	0.00401505	1.118056503
	9344.145332	0.004173475	1.162346738
	9344.88915931	0.004177675	1.1636519135
	9345.87237587	0.00412745	1.14982358
	9346.92259822	0.00404675	1.1275201525
	9347.70052804	0.003989825	1.11180030775
	9348.5456433	0.003943125	1.09892766725
	9349.67848369	0.003905625	1.08865289675
	9350.92468702	0.0037956	1.05819415025
	9352.10192969	0.003707225	1.0337566665
	9352.99138248	0.0036882	1.02859144825
	9353.73275233	0.00368555	1.0279598965
	9354.71841417	0.0036827	1.0273179465
	9355.71172037	0.00368015	1.0267714435
	9356.45271548	0.003680025	1.0268495915
	9357.2704966	0.003678825	1.026633403
	9358.00144264	0.0036763	1.02604280225
	9358.91306341	0.003673	1.025275221
	9360.01853169	0.00366895	1.02433065475
	9360.88800792	0.003665775	1.023578508
	9361.65518729	0.003662825	1.02286552225
	9362.66664137	0.003658925	1.0219351075
	9363.59056785	0.00365535	1.02108894225
	9364.32352662	0.00365465	1.02100342975
	9365.27975224	0.003666	1.024314486
	9366.48556636	0.003671025	1.02591519275
	9367.7353761	0.0036627	1.023799461
	9368.88406221	0.003642625	1.018363693
	9369.72619556	0.0036312	1.015291338
	9370.56760961	0.003636675	1.01695696825
	9371.70205857	0.003637425	1.01734865925
	9372.95142951	0.003629025	1.0151819375
	9374.20201285	0.0036205	1.01299845625
	9375.45285665	0.00361595	1.01191486775
	9376.70388767	0.0036125	1.011136281
	9377.94865149	0.0036092	1.0104190285
	9379.02479947	0.003606425	1.0098182565
	9379.80235945	0.0036045	1.00939473275
	9380.58240094	0.003602625	1.008981216
	9381.32066382	0.003600825	1.008592037
	9382.26619655	0.003598675	1.0081440765
	9383.4702215	0.003595975	1.0075651775
	9384.72229153	0.003593325	1.00701252675
	9385.97462228	0.0035908	1.00651312875
	9387.22699336	0.0035884	1.00603893825
	9388.47771391	0.00358605	1.005560991
	9389.60392203	0.0035841	1.00519319275
	9390.42463577	0.0035827	1.0049306615
	9391.20482873	0.00358145	1.00469140075
	9392.26836301	0.00357975	1.00437531
	9393.5048285	0.0035779	1.0040541455
	9394.58859788	0.003576375	1.003782229
	9395.37146424	0.003575275	1.00359275725
	9396.08930709	0.003574325	1.00344407325
	9396.81433115	0.0035734	1.00329712525
	9397.76298689	0.003572325	1.003130627
	9398.57717225	0.003571475	1.00301398225
	9399.375666	0.003570325	1.002821703
	9400.26138837	0.003568975	1.0025905375
	9401.00407957	0.003568675	1.00262516275
	9401.75713186	0.003569	1.0028269855
	9402.58285481	0.003568675	1.0028538255
	9403.67647159	0.003567625	1.0027325395
	9404.67562861	0.003565975	1.00242529275
	9405.42336826	0.0035654	1.00236958375
	9406.33303631	0.003564875	1.00235980925
	9407.23180269	0.003563925	1.00223947125
	9407.94503822	0.003563875	1.00233312475
	9408.85578553	0.003567275	1.0034192885
	9410.0396195	0.003567925	1.0037900515
	9411.18577902	0.0035666	1.003593656
	9412.02711284	0.0035657	1.0034602075
	9412.786147	0.00356495	1.003368404
	9413.53185061	0.00356405	1.0032373175
	9414.36289535	0.003562825	1.003016563
	9415.48439112	0.00356115	1.00270849025
	9416.73777332	0.00355865	1.00220611675
	9417.96729996	0.0035556	1.00152818375
	9418.96091423	0.003554325	1.0013163565
	9419.7007901	0.00355385	1.001303011
	9420.60693215	0.00355335	1.00131347075
	9421.78691503	0.003552575	1.001279907
	9423.04412291	0.003552075	1.00132047075
	9424.30151822	0.003552125	1.001534969
	9425.54820946	0.003551575	1.001567411
	9426.60574334	0.003550775	1.00149757275
	9427.37120282	0.003550325	1.00149563825
	9428.2393109	0.003550125	1.00157400175
	9429.39666492	0.0035494	1.001536142
	9430.65456963	0.0035486	1.00151120675
	9431.91295835	0.003547775	1.00146661225
	9433.17160874	0.003547175	1.00148713375
	9434.43037242	0.00354665	1.00153891425
	9435.6891751	0.00354615	1.0015798665
	9436.94823948	0.003545675	1.00164678225
	9438.20749135	0.003545225	1.0017081305
	9439.46247203	0.00354475	1.001763283
	9440.56162931	0.003544375	1.00183421325
	9441.3572314	0.0035441	1.0018715175
	9442.18977647	0.003543825	1.00191565675
	9443.3135991	0.00354345	1.00199139925
	9444.57068271	0.00354305	1.00206533475
	9445.74573149	0.003542675	1.002136842
	9446.62175732	0.0035424	1.00220220825
	9447.38995473	0.00354215	1.00224575875
	9448.37445874	0.00354185	1.002302816
	9449.2050322	0.003541575	1.00235816625
	9449.97677703	0.003541325	1.002411614
	9450.72145904	0.003540925	1.002406661
	9451.60728222	0.003537025	1.001431529
	9452.77649064	0.003529375	0.9994539125
	9454.03788358	0.0035339	1.000922767
	9455.25651852	0.00353585	1.0016599875
	9456.20932388	0.003537	1.002140474
	9456.95655641	0.003540025	1.0031071815
	9457.9275429	0.003539425	1.003078747
	9459.14793246	0.0035388	1.00309866975
	9460.41028018	0.00353895	1.0033282105
	9461.67259158	0.003547825	1.00603877375
	9462.93509056	0.003552875	1.0076707615
	9464.1977771	0.00355225	1.0076781655
	9465.37166318	0.003551425	1.00763448775
	9466.23863004	0.003550775	1.00758289775
	9467.0738499	0.003549975	1.007475487
	9468.20367898	0.003548625	1.00727219775
	9469.46478119	0.003545925	1.006701665
	9470.72831345	0.0035391	1.00495012825
	9471.99195851	0.00353425	1.00377738125
	9473.25586598	0.0035335	1.0037512795
	9474.52003594	0.00353285	1.0037439265
	9475.78416896	0.003532225	1.003762392
	9477.04863935	0.00353155	1.00377098625
	9478.31329743	0.00353085	1.0037559015
	9479.57364652	0.00353015	1.00375949475
	9480.67909246	0.003529575	1.00376274975
	9481.47847212	0.003529075	1.00373568275
	9482.26652014	0.00352865	1.00374120025
	9483.01682475	0.0035282	1.003735633
	9483.89768682	0.00352765	1.00370841675
	9485.06552045	0.003526675	1.003605558
	9486.24639042	0.00351785	1.00128496698
	9487.12686771	0.003505075	0.9977769806
	9487.90497038	0.003508525	0.99887215495
	9488.959135	0.0035157	1.00108529175
	9490.11363778	0.003515925	1.001325121
	9490.97830746	0.003517225	1.00181952625
	9491.76042312	0.003522075	1.00332549075
	9492.76599483	0.0035218	1.00340996875
	9493.61468824	0.0035214	1.00342118325
	9494.40069597	0.003521075	1.00343778425
	9495.17555191	0.00352135	1.003625478
	9496.03182849	0.00352075	1.00358616025
	9497.1603048	0.00352005	1.0035702475
	9498.17852437	0.003520175	1.003756538
	9498.92277127	0.0035195	1.003672043
	9499.67210547	0.00351835	1.003464637
	9500.68417522	0.0035176	1.0034126485
	9501.92390582	0.00351675	1.003350075
	9503.19174767	0.0035159	1.00330975475
	9504.45992789	0.003515	1.00324582275
	9505.72806989	0.003514175	1.0031999365
	9506.99655033	0.0035133	1.00315519375
	9508.26514319	0.003512425	1.00308999825
	9509.53384841	0.0035116	1.003033684
	9510.80281681	0.003510725	1.002983969
	9512.06721912	0.0035099	1.00294573075
	9513.17195518	0.0035092	1.002905595
	9513.97086093	0.003508925	1.002954979
	9514.74469	0.003510575	1.003552673
	9515.5039967	0.0035126	1.0042435965
	9516.503281	0.0035127	1.00441840525
	9517.72999514	0.003512	1.0044170285
	9518.79690721	0.003511275	1.004372927
	9519.59010975	0.00351075	1.00433404475
	9520.54905773	0.00351005	1.0042693345
	9521.7440774	0.003509	1.00415577125
	9522.7426961	0.0035079	1.0040026355
	9523.48883226	0.00350805	1.0041547635
	9524.41013627	0.003510925	1.00511267075
	9525.60658243	0.003511575	1.0054928175
	9526.87530286	0.003511875	1.00577206725
	9528.00634438	0.003512375	1.00607378275
	9528.83129213	0.003512125	1.00612202325
	9529.72644213	0.00351175	1.00615822925
	9530.84415245	0.003511225	1.00618717725
	9531.73474675	0.003510475	1.00610104675
	9532.55890637	0.003508925	1.00578084075
	9533.39942188	0.003506225	1.00514484775
	9534.15109689	0.003505	1.004913655
	9534.89053128	0.0035049	1.00499318075
	9535.81942661	0.0035049	1.00512281825
	9537.02116814	0.003504975	1.00532119575
	9538.293766	0.00350555	1.0056928425
	9539.53490408	0.003512975	1.00800934325
	9540.52708704	0.003534725	1.014399502
	9541.26637163	0.003541575	1.0164880595
	9542.18625907	0.003543025	1.01705243775
	9543.36416163	0.0036423	1.045726772
	9544.39041371	0.0039275	1.127771517
	9545.17337701	0.004040225	1.16027809625
	9546.17571134	0.004045525	1.16198999075
	9547.41320445	0.003933925	1.1301447155
	9548.48769392	0.003851325	1.106591555
	9549.41779403	0.003819425	1.097592663
	9550.62342226	0.003812725	1.0958690025
	9551.89782702	0.003722175	1.0700334525
	9553.17241972	0.003576525	1.0283577615
	9554.44720037	0.003505775	1.00822347475
	9555.64403998	0.0034996	1.006627195
	9556.54163607	0.00349745	1.006134474
	9557.31090524	0.003495225	1.0056050515
	9558.31327341	0.00349245	1.0049652785
	9559.19354019	0.003490075	1.00442600625
	9559.9593496	0.003488075	1.00396437075
	9560.99696066	0.003485375	1.003338711
	9562.24943201	0.003482525	1.00272082075
	9563.40185493	0.003481975	1.002738619
	9564.24293539	0.0034814	1.0026909885
	9565.03885199	0.003479625	1.00229218675
	9565.94210864	0.003477625	1.00185325325
	9566.68945986	0.0034761	1.001536206
	9567.54562594	0.003474675	1.0012625245
	9568.26436761	0.00347295	1.00087104725
	9569.09386498	0.00347095	1.00041043725
	9570.22014706	0.00346865	0.999909351325
	9571.49298842	0.003466025	0.99935634065
	9572.77021812	0.003463325	0.998772981975
	9574.04763588	0.003461325	0.998385487225
	9575.29190353	0.0034598	0.99814704795
	9576.2828208	0.003458625	0.99795571005
	9577.03844245	0.003457775	0.9978155533
	9577.95483382	0.00345675	0.9976493679
	9578.74882006	0.00345595	0.997539706325
	9579.60921697	0.0034551	0.997434825675
	9580.76446018	0.00345405	0.9973098233
	9581.94003265	0.003453	0.99717206455
	9582.80765663	0.0034523	0.99709296505
	9583.60743188	0.003451675	0.997035746475
	9584.69392614	0.003450875	0.996981134875
	9585.96188555	0.00345	0.996917577475
	9587.24114035	0.0034491	0.996836616875
	9588.52042996	0.003448325	0.99680698125
	9589.79975426	0.0034476	0.996803178675
	9591.07949669	0.0034469	0.9967866703
	9592.35927381	0.00344625	0.99677936895
	9593.63916225	0.00344565	0.99680598905
	9594.86303869	0.003445075	0.9968339518
	9595.79796439	0.00344465	0.996845399825
	9596.56680786	0.003444325	0.996858189025
	9597.56582952	0.003443875	0.9968737027
	9598.49429111	0.0034435	0.99691372085
	9599.20547288	0.0034432	0.996942432925
	9599.92175715	0.003442925	0.996971235925
	9600.67650165	0.003442675	0.99700569215
	9601.55429633	0.0034426	0.99710642985
	9602.63047864	0.00344235	0.99719440265
	9603.47170579	0.003442075	0.9972514698
	9604.27308828	0.00344175	0.997285153475
	9605.23139528	0.0034414	0.997323573825
	9605.98574236	0.003441125	0.997348800325
	9606.77815487	0.003440825	0.9973745946
	9607.8638283	0.0034404	0.997420678425
	9609.03589791	0.00343995	0.9974791964
	9609.9103612	0.00343955	0.997492088075
	9610.61630411	0.00343915	0.997474475675
	9611.42188326	0.00343875	0.99747191235
	9612.20432405	0.0034385	0.997517146025
	9613.08476754	0.00343815	0.997559057175
	9614.26081749	0.00343775	0.99762604555
	9615.54308801	0.003437325	0.9976859938
	9616.82624041	0.00343685	0.997733203025
	9618.09723707	0.00343645	0.997799028625
	9619.17087602	0.00343605	0.997850560825
	9619.95172353	0.0034358	0.997905830125
	9620.75662775	0.00343555	0.997956200275
	9621.5151172	0.00343535	0.998005611675
	9622.52544189	0.003435475	0.99818362705
	9623.73137029	0.003435825	0.9984691204
	9624.70422059	0.003435475	0.998526474275
	9625.44594714	0.003435225	0.998568369675
	9626.19165213	0.00343495	0.99859523875
	9627.08060852	0.003434475	0.998581158625
	9627.88484926	0.00343415	0.99860337245
	9628.80751893	0.00343375	0.9986337655
	9629.62039768	0.00343335	0.9986504037
	9630.35708219	0.00343295	0.998646602675
	9631.19428679	0.003432475	0.998627236475
	9632.3296648	0.0034315	0.998503810875
	9633.61118798	0.00343075	0.998485028475
	9634.89669024	0.003430225	0.998537209225
	9636.18222589	0.003429725	0.998577026775
	9637.44959159	0.00342925	0.99862180315
	9638.4964898	0.00342885	0.998654591675
	9639.25707834	0.003428525	0.9986710808
	9639.98260736	0.00342825	0.9987064138
	9640.89139733	0.00342785	0.9987386195
	9641.68399214	0.00342755	0.99877207995
	9642.49951648	0.00342725	0.998800002925
	9643.24988222	0.003426925	0.998810102175
	9644.20823314	0.00342655	0.99884304235
	9645.43620916	0.003426025	0.998889174975
	9646.72323974	0.0034255	0.998931820425
	9648.01045859	0.003424975	0.998963015175
	9649.29794337	0.0034244	0.998980986925
	9650.48301713	0.00342395	0.999021324725
	9651.35766145	0.0034236	0.9990586499
	9652.14095138	0.0034233	0.99909924715
	9653.16626361	0.00342285	0.99912141995
	9654.06447733	0.0034225	0.99914703705
	9654.85419208	0.0034222	0.99917409855
	9655.73639559	0.00342185	0.999198888675
	9656.49652263	0.00342155	0.9992195817
	9657.50432994	0.00342115	0.999257956325
	9658.75599846	0.003420625	0.999307533925
	9660.04479656	0.003420125	0.9993506187
	9661.33386081	0.003419625	0.999390373525
	9662.62303556	0.003419125	0.999429106725
	9665.84702168	0.0034179	0.99956176785
	9670.36203947	0.00341625	0.999748009625
	9671.65237681	0.003415775	0.999818471675
	9672.94305854	0.00341535	0.99988403415
	9674.23369456	0.0034149	0.99993517455
	9675.52467505	0.00341445	1.00000578365
	9676.79803847	0.00341405	1.000092066
	9677.85334712	0.003413725	1.00014953825
	9678.62375361	0.0034135	1.000194488
	9679.521564	0.00341325	1.0002518525
	9680.7125198	0.0034129	1.00032008375
	9682.00397938	0.00341255	1.0004195695
	9683.29593995	0.003412175	1.000515837
	9684.58808895	0.00341185	1.00060716325
	9685.88034812	0.003411575	1.0007140305
	9687.17279571	0.00341135	1.0008337365
	9688.46535342	0.0034111	1.00096276425
	9689.69514555	0.00341085	1.001086739
	9690.62945827	0.00341075	1.0011931485
	9691.35263644	0.0034106	1.001252765
	9692.21716626	0.0034104	1.00132025275
	9693.38029825	0.003410175	1.001421117
	9694.67129994	0.00340995	1.00155248125
	9695.96499725	0.0034098	1.0017183635
	9697.25621657	0.0034097	1.0018782785
	9698.41090052	0.003410475	1.00227238825
	9699.24749836	0.0034152	1.00378409325
	9699.9621564	0.00342	1.005300034
	9700.84799934	0.0034222	1.006074656
	9701.8453765	0.003422575	1.006328693
	9702.62007955	0.003423425	1.00669928525
	9703.40684108	0.003431675	1.009256483
	9704.13035838	0.003444325	1.013093892
	9704.99520265	0.003452775	1.015707805
	9705.75666187	0.003453875	1.016141768
	9706.69911292	0.003451025	1.0154427075
	9707.7035083	0.0034456	1.0139926055
	9708.47647502	0.00344115	1.0127965425
	9709.25412424	0.0034374	1.0118166655
	9710.10093614	0.003433	1.01066272925
	9711.24634419	0.003425475	1.00862342425
	9712.41042011	0.003419575	1.0070536055
	9713.26241652	0.003434425	1.011552299
	9714.04130732	0.003452225	1.0169113195
	9714.80544627	0.003456925	1.0184092285
	9715.75752768	0.00345945	1.01929158925
	9716.89009209	0.003460775	1.0198524775
	9717.76752318	0.00345755	1.019047465
	9718.57990363	0.00345365	1.018032061
	9719.53216738	0.003447075	1.01623729575
	9720.28369603	0.003440075	1.01428188325
	9721.04480031	0.0034311	1.01174705625
	9721.81295741	0.003420125	1.008624471
	9722.56271158	0.003410425	1.00587446875
	9723.29720879	0.003405575	1.004550595
	9724.15545804	0.003402425	1.0037439195
	9724.91054255	0.00339985	1.003096643
	9725.7286099	0.0033979	1.002653903
	9726.5118689	0.0033969	1.00248761825
	9727.57379909	0.0033957	1.00229300375
	9728.81227993	0.00339435	1.00207204475
	9729.80641334	0.00339325	1.00189291175
	9730.56087543	0.00339245	1.001767672
	9731.52441884	0.0033914	1.001596947
	9732.72622824	0.003390125	1.00139388175
	9733.73159082	0.003389025	1.0012279305
	9734.50001657	0.00338825	1.00112592025
	9735.4231585	0.00338725	1.00097189075
	9736.21477338	0.003386425	1.00084130725
	9737.11673829	0.0033855	1.0006977845
	9738.31700678	0.003384275	1.00051183625
	9739.61486451	0.00338295	1.00030844825
	9740.78923289	0.0033818	1.00013727625
	9741.64716536	0.00338095	1.00001970205
	9742.45285811	0.003380175	0.9999237944
	9743.55009788	0.003379125	0.99978249985
	9744.83723615	0.00337785	0.99958982785
	9746.04541988	0.00337675	0.999440410625
	9746.9446028	0.003375925	0.999327241625
	9747.72486458	0.0033752	0.999226237175
	9748.78184234	0.003374275	0.9991067607
	9750.06005825	0.00337315	0.9989568597
	9751.36120688	0.003372025	0.99882154965
	9752.65048704	0.003370925	0.998705452825
	9753.74160461	0.003369925	0.998570904325
	9754.53390048	0.003368525	0.9982689032
	9755.44124698	0.003367225	0.998015679125
	9756.64603755	0.003367225	0.9981913238
	9757.91781671	0.0033666	0.998191405525
	9758.93839745	0.00336665	0.99835468735
	9759.67990793	0.003374775	1.00086990672
	9760.47214034	0.003396625	1.00746654
	9761.24979895	0.003406375	1.0104829965
	9762.19129679	0.00340465	1.01012795525
	9763.40252292	0.003390775	1.00619476175
	9764.47426214	0.003363625	0.998291419175
	9765.25359169	0.00336165	0.99781896245
	9766.08657469	0.0033751	1.00193334375
	9766.85280013	0.0033776	1.0027873535
	9767.85934871	0.00337155	1.0011385885
	9769.12036933	0.0033621	0.99851471985
	9770.4239835	0.0033574	0.997309540675
	9771.7276271	0.003356275	0.997186495525
	9773.031539	0.00335535	0.9971114434
	9774.33571925	0.003354425	0.99702326085
	9775.64000854	0.003353525	0.996946039425
	9776.92623098	0.0033527	0.99688777605
