"Obj. ID","IAU name","Internal name/s","Obj. RA","Obj. DEC","Obj. Type","Redshift","Spec. ID","Obs-date","JD","Phase (days)","From","Telescope","Instrument","Observer/s","Reducer/s","Source group","Public","Associated groups","End prop. period","Ascii file","Fits file","Spec. type","Spec. quality","Extinction-Corrected","WL Medium","WL Units","Flux Unit Coefficient","Spec. units","Flux Calibrated By","Exp-time","Aperture (slit)","HA","Airmass","Dichroic","Grism","Grating","Blaze","Lambda-min","Lambda-max","Del-Lambda","Contrib","Publish","Remarks","Created by","Creation date"
"14764","","Computed-IIn","0","0","Computed-IIn","","56990","2019-01-17 00:00:00.00","2458500.5","","Peak-light","Other","Other","Computed","","Groh_Boian","Y","Groh_Boian","","L2.5e10_Mdot1e-2_Vinf150_R8e13_he.dat","","Synthetic","High","","Air","Angstrom","1","erg cm(-2) sec(-1) Ang(-1)","","","","","","","","","","10.0145783212","24999.5802036","0.42758868684494","Boian et al. 2019","2019A&amp;amp;amp;A...621A.109B",""," Ioana Boian","2020-05-27 22:24:48"
"14764","","Computed-IIn","0","0","Computed-IIn","","56991","2019-01-17 00:00:00.00","2458500.5","","Peak-light","Other","Other","Computed","","Groh_Boian","Y","Groh_Boian","","L2.5e10_Mdot1e-3_Vinf150_R8e13_he.dat","","Synthetic","High","","Air","Angstrom","1","erg cm(-2) sec(-1) Ang(-1)","","","","","","","","","","10.0145783212","24998.4169913","0.42571130895395","Boian et al. 2019","2019A&amp;amp;amp;A...621A.109B",""," Ioana Boian","2020-05-27 22:24:48"
"14764","","Computed-IIn","0","0","Computed-IIn","","56992","2019-01-17 00:00:00.00","2458500.5","","Peak-light","Other","Other","Computed","","Groh_Boian","Y","Groh_Boian","","L2.5e10_Mdot3e-3_Vinf150_R8e13_he.dat","","Synthetic","High","","Air","Angstrom","1","erg cm(-2) sec(-1) Ang(-1)","","","","","","","","","","10.0145783212","25001.1167261","0.42623656276059","Boian et al. 2019","2019A&amp;amp;amp;A...621A.109B",""," Ioana Boian","2020-05-27 22:24:48"
"14764","","Computed-IIn","0","0","Computed-IIn","","56993","2019-01-17 00:00:00.00","2458500.5","","Peak-light","Other","Other","Computed","","Groh_Boian","Y","Groh_Boian","","L3.1e9_Mdot3e-3_Vinf150_R8e13_he.dat","","Synthetic","High","","Air","Angstrom","1","erg cm(-2) sec(-1) Ang(-1)","","","","","","","","","","10.0145783212","24998.7578139","0.41492309233008","Boian et al. 2019","2019A&amp;amp;amp;A...621A.109B",""," Ioana Boian","2020-05-27 22:24:48"
"14764","","Computed-IIn","0","0","Computed-IIn","","56994","2019-01-17 00:00:00.00","2458500.5","","Peak-light","Other","Other","Computed","","Groh_Boian","Y","Groh_Boian","","L3.9e8_Mdot3e-3_Vinf150_R8e13_he.dat","","Synthetic","High","","Air","Angstrom","1","erg cm(-2) sec(-1) Ang(-1)","","","","","","","","","","10.0145783212","24999.5030697","0.41383602701629","Boian et al. 2019","2019A&amp;amp;amp;A...621A.109B",""," Ioana Boian","2020-05-27 22:24:48"
"14764","","Computed-IIn","0","0","Computed-IIn","","56995","2019-01-17 00:00:00.00","2458500.5","","Peak-light","Other","Other","Computed","","Groh_Boian","Y","Groh_Boian","","L6.3e9_Mdot3e-3_Vinf150_R8e13_he.dat","","Synthetic","High","","Air","Angstrom","1","erg cm(-2) sec(-1) Ang(-1)","","","","","","","","","","10.0145783212","24998.7228974","0.41530868585283","Boian et al. 2019","2019A&amp;amp;amp;A...621A.109B",""," Ioana Boian","2020-05-27 22:24:48"
"14764","","Computed-IIn","0","0","Computed-IIn","","56996","2019-01-17 00:00:00.00","2458500.5","","Peak-light","Other","Other","Computed","","Groh_Boian","Y","Groh_Boian","","L7.8e8_Mdot3e-3_Vinf150_R8e13_he.dat","","Synthetic","High","","Air","Angstrom","1","erg cm(-2) sec(-1) Ang(-1)","","","","","","","","","","10.0145783212","25001.0270731","0.41412873255524","Boian et al. 2019","2019A&amp;amp;amp;A...621A.109B",""," Ioana Boian","2020-05-27 22:24:48"
"14764","","Computed-IIn","0","0","Computed-IIn","","57093","2019-01-17 00:00:00.00","2458500.5","","Peak-light","Other","Other","Computed","","Groh_Boian","Y","Groh_Boian","","L1.5e9_Mdot1e-2_Vinf150_R8e13_sol.dat","","Synthetic","High","","Air","Angstrom","1","erg cm(-2) sec(-1) Ang(-1)","","","","","","","","","","10.0145783212","24999.3154487","0.41435442256344","Boian et al. 2019","2019A&amp;amp;amp;A...621A.109B",""," Ioana Boian","2020-05-27 23:51:00"
"14764","","Computed-IIn","0","0","Computed-IIn","","57094","2019-01-17 00:00:00.00","2458500.5","","Peak-light","Other","Other","Computed","","Groh_Boian","Y","Groh_Boian","","L1.5e9_Mdot1e-3_Vinf150_R8e13_sol.dat","","Synthetic","High","","Air","Angstrom","1","erg cm(-2) sec(-1) Ang(-1)","","","","","","","","","","10.0145783212","25001.4169642","0.41415578254112","Boian et al. 2019","2019A&amp;amp;amp;A...621A.109B",""," Ioana Boian","2020-05-27 23:51:00"
"14764","","Computed-IIn","0","0","Computed-IIn","","57095","2019-01-17 00:00:00.00","2458500.5","","Peak-light","Other","Other","Computed","","Groh_Boian","Y","Groh_Boian","","L1.5e9_Mdot3e-3_Vinf150_R8e13_sol.dat","","Synthetic","High","","Air","Angstrom","1","erg cm(-2) sec(-1) Ang(-1)","","","","","","","","","","10.0145783212","25000.16185","0.41418302956243","Boian et al. 2019","2019A&amp;amp;amp;A...621A.109B",""," Ioana Boian","2020-05-27 23:51:00"
