#wavelength f_lam e_lam telcor
4523.599999999773 3.2786157679585074e-13 3.9101724958650736e-16 1.0
4524.299999999773 3.276025486245526e-13 3.7274334159930175e-16 1.0
4524.999999999773 3.2826629583205637e-13 3.7883976958928465e-16 1.0
4525.699999999772 3.278072707859635e-13 3.647028006395149e-16 1.0
4526.399999999772 3.286101777798256e-13 3.7630100958937456e-16 1.0
4527.099999999772 3.2832083862952016e-13 3.6790738144702435e-16 1.0
4527.799999999772 3.2817690711147544e-13 3.837254038694549e-16 1.0
4528.499999999772 3.2949059468407844e-13 3.820047091466258e-16 1.0
4529.1999999997715 3.285028324207859e-13 3.8075299688077483e-16 1.0
4529.899999999771 3.2827002084987244e-13 3.8410808430390607e-16 1.0
4530.599999999771 3.29466235464094e-13 3.6812761696979546e-16 1.0
4531.299999999771 3.2907940714117716e-13 3.7679232995795207e-16 1.0
4531.999999999771 3.277954415156675e-13 3.6549482485962217e-16 1.0
4532.699999999771 3.293673097560733e-13 3.7997687741456324e-16 1.0
4533.39999999977 3.296132010091618e-13 3.749094742989097e-16 1.0
4534.09999999977 3.291063449042987e-13 3.909902401259141e-16 1.0
4534.79999999977 3.2957033306464834e-13 3.917470743300721e-16 1.0
4535.49999999977 3.309863845465271e-13 3.739171429218571e-16 1.0
4536.19999999977 3.297644510154905e-13 3.7922979095474365e-16 1.0
4536.8999999997695 3.289896211975077e-13 3.6625327306990205e-16 1.0
4537.599999999769 3.2930724352512467e-13 3.7801645617029687e-16 1.0
4538.299999999769 3.2985530659781166e-13 3.7035717386686504e-16 1.0
4538.999999999769 3.2992461054140197e-13 3.869343410662411e-16 1.0
4539.699999999769 3.302338310101416e-13 3.8528642578096224e-16 1.0
4540.399999999769 3.3129167920803373e-13 3.832630332059013e-16 1.0
4541.099999999768 3.3173563236170344e-13 3.866205121043765e-16 1.0
4541.799999999768 3.3206147703664503e-13 3.711020649351609e-16 1.0
4542.499999999768 3.3164959918514584e-13 3.799062312430807e-16 1.0
4543.199999999768 3.3135830859545517e-13 3.6944920751708733e-16 1.0
4543.899999999768 3.3252993029027436e-13 3.846183806597143e-16 1.0
4544.5999999997675 3.327905009494483e-13 3.7998454815851454e-16 1.0
4545.299999999767 3.318110360356817e-13 3.9362737815010908e-16 1.0
4545.999999999767 3.313751910615593e-13 3.9430512883332174e-16 1.0
4546.699999999767 3.3155308004656903e-13 3.7678406214055335e-16 1.0
4547.399999999767 3.3079793470018733e-13 3.8299766036265724e-16 1.0
4548.099999999767 3.307539950990718e-13 3.7009823234105667e-16 1.0
4548.799999999766 3.313746725625057e-13 3.8216789656065943e-16 1.0
4549.499999999766 3.326523220726167e-13 3.753265946801468e-16 1.0
4550.199999999766 3.3133137211261803e-13 3.924052525052775e-16 1.0
4550.899999999766 3.298969990966393e-13 3.9045410137814263e-16 1.0
4551.599999999766 3.3068522302407847e-13 3.850564868913701e-16 1.0
4552.2999999997655 3.3088972949078744e-13 3.8891736519554826e-16 1.0
4552.999999999765 3.298849004716738e-13 3.731483035958799e-16 1.0
4553.699999999765 3.3003678383522586e-13 3.826701913478726e-16 1.0
4554.399999999765 3.3026578849357983e-13 3.724696736023259e-16 1.0
4555.099999999765 3.3035883999676133e-13 3.876280267561763e-16 1.0
4555.799999999765 3.311841489115476e-13 3.8373315094800506e-16 1.0
4556.499999999764 3.300745309636572e-13 3.955004348101325e-16 1.0
4557.199999999764 3.296870312786373e-13 3.965003479827214e-16 1.0
4557.899999999764 3.297175781453306e-13 3.7866283124724624e-16 1.0
4558.599999999764 3.2943585107910985e-13 3.849039837189233e-16 1.0
4559.299999999764 3.291866022563734e-13 3.7250924304734887e-16 1.0
4559.9999999997635 3.2903244086373254e-13 3.8431760336293937e-16 1.0
4560.699999999763 3.290225118679364e-13 3.7789446722603773e-16 1.0
4561.399999999763 3.2885561699020563e-13 3.955905719132122e-16 1.0
4562.099999999763 3.293762398815243e-13 3.941431565277397e-16 1.0
4562.799999999763 3.2908531772109055e-13 3.8592188681284266e-16 1.0
4563.499999999763 3.2930796667578567e-13 3.899260496140203e-16 1.0
4564.199999999762 3.2903044824744815e-13 3.7466664859448553e-16 1.0
4564.899999999762 3.28981599352622e-13 3.842758857630976e-16 1.0
4565.599999999762 3.2932128618623326e-13 3.7462089425226636e-16 1.0
4566.299999999762 3.287597943921391e-13 3.8992000649610057e-16 1.0
4566.999999999762 3.2835230260580833e-13 3.861723085782055e-16 1.0
4567.6999999997615 3.273768185673425e-13 3.950312534590522e-16 1.0
4568.399999999761 3.2804343828795254e-13 3.9662742344417304e-16 1.0
4569.099999999761 3.2767797857367063e-13 3.7882576932559133e-16 1.0
4569.799999999761 3.2691033762845e-13 3.8551663569708884e-16 1.0
4570.499999999761 3.271811331144114e-13 3.7308930960679217e-16 1.0
4571.199999999761 3.2849537562672434e-13 3.860616791423961e-16 1.0
4571.89999999976 3.279700749403336e-13 3.7931415254224664e-16 1.0
4572.59999999976 3.2668690759284717e-13 3.96952046185609e-16 1.0
4573.29999999976 3.263189237663152e-13 3.957194659642179e-16 1.0
4573.99999999976 3.2673653737454936e-13 3.8488438728432804e-16 1.0
4574.69999999976 3.2667221076333867e-13 3.8893617006519533e-16 1.0
4575.3999999997595 3.262717777716311e-13 3.740990249335299e-16 1.0
4576.099999999759 3.266098180340726e-13 3.8417842808790727e-16 1.0
4576.799999999759 3.269550887180209e-13 3.7497253631055804e-16 1.0
4577.499999999759 3.2580971444510455e-13 3.903271993268052e-16 1.0
4578.199999999759 3.2592546472603806e-13 3.866693288719361e-16 1.0
4578.899999999759 3.255882640762284e-13 3.933082605579907e-16 1.0
4579.599999999758 3.2484193427725856e-13 3.9440828629394754e-16 1.0
4580.299999999758 3.255934001139217e-13 3.77423237689492e-16 1.0
4580.999999999758 3.261179200904423e-13 3.844458068212287e-16 1.0
4581.699999999758 3.2576976784062266e-13 3.725262536449797e-16 1.0
4582.399999999758 3.2415244716653374e-13 3.8506805671726126e-16 1.0
4583.0999999997575 3.24731758006247e-13 3.7923321373452873e-16 1.0
4583.799999999757 3.2435739807096277e-13 3.967959380284607e-16 1.0
4584.499999999757 3.2358408141347733e-13 3.9567585981338397e-16 1.0
4585.199999999757 3.242060952434552e-13 3.8272377048371516e-16 1.0
4585.899999999757 3.2505127432714955e-13 3.8702044912994085e-16 1.0
4586.599999999757 3.241692685477885e-13 3.7278382937836865e-16 1.0
4587.299999999756 3.238636495828511e-13 3.829416209258875e-16 1.0
4587.999999999756 3.2398322136142337e-13 3.7399499244217776e-16 1.0
4588.699999999756 3.233841216864177e-13 3.8938310179868995e-16 1.0
4589.399999999756 3.236985796388438e-13 3.8647142477546744e-16 1.0
4590.099999999756 3.240170570528166e-13 3.9056677802184987e-16 1.0
4590.7999999997555 3.2406469530289263e-13 3.9280606254849205e-16 1.0
4591.499999999755 3.2377838366175416e-13 3.75653203283913e-16 1.0
4592.199999999755 3.2455329967495907e-13 3.835457030143538e-16 1.0
4592.899999999755 3.2428140985467445e-13 3.7218030835806157e-16 1.0
4593.599999999755 3.2358547337271183e-13 3.853813677157628e-16 1.0
4594.299999999755 3.2404941397267566e-13 3.8023558244071306e-16 1.0
4594.999999999754 3.2403957703651373e-13 3.983375587774547e-16 1.0
4595.699999999754 3.2457692375676214e-13 3.979945000149852e-16 1.0
4596.399999999754 3.235644373990872e-13 3.819532561348508e-16 1.0
4597.099999999754 3.238876857643961e-13 3.8726259186444e-16 1.0
4597.799999999754 3.245627146956261e-13 3.7334577689232853e-16 1.0
4598.4999999997535 3.232843618396728e-13 3.835923731144417e-16 1.0
4599.199999999753 3.2311619602373867e-13 3.7510049929641316e-16 1.0
4599.899999999753 3.2424870198105457e-13 3.9073729425447725e-16 1.0
4600.599999999753 3.2465141733289314e-13 3.883648675522216e-16 1.0
4601.299999999753 3.2348047499643074e-13 3.903723606577117e-16 1.0
4601.999999999753 3.230136887988316e-13 3.922923836590128e-16 1.0
4602.699999999752 3.236428912265145e-13 3.7651541810466616e-16 1.0
4603.399999999752 3.235107805822125e-13 3.847658488362922e-16 1.0
4604.099999999752 3.2363967622043733e-13 3.7462556390478984e-16 1.0
4604.799999999752 3.2459216197236123e-13 3.8917004813575347e-16 1.0
4605.499999999752 3.2506237173476667e-13 3.8456878574907863e-16 1.0
4606.1999999997515 3.241499781103068e-13 4.0377830390844437e-16 1.0
4606.899999999751 3.2459786746836375e-13 4.0454096880453266e-16 1.0
4607.599999999751 3.2558601976949173e-13 3.872123918981389e-16 1.0
4608.299999999751 3.246462570977108e-13 3.9328948077675393e-16 1.0
4608.999999999751 3.2583989537200267e-13 3.810667671547409e-16 1.0
4609.699999999751 3.258696339222626e-13 3.930741549336012e-16 1.0
4610.39999999975 3.272032870857031e-13 3.8637414233389493e-16 1.0
4611.09999999975 3.274050747044473e-13 4.045425593144695e-16 1.0
4611.79999999975 3.2708576352800304e-13 4.0315398196998243e-16 1.0
4612.49999999975 3.266743381656098e-13 4.043201808800724e-16 1.0
4613.19999999975 3.2929580685736627e-13 4.0952395768929336e-16 1.0
4613.8999999997495 3.290159708194773e-13 3.9404224046662245e-16 1.0
4614.599999999749 3.2893517963599387e-13 4.050690970425623e-16 1.0
4615.299999999749 3.293094409412747e-13 3.9572140375696164e-16 1.0
4615.999999999749 3.3092180338970385e-13 4.134175615291945e-16 1.0
4616.699999999749 3.3082408134935647e-13 4.1014701741912555e-16 1.0
4617.399999999749 3.307444104978897e-13 4.314898263106772e-16 1.0
4618.099999999748 3.310060016408965e-13 4.3356391607036905e-16 1.0
4618.799999999748 3.3311499328054303e-13 4.1728708213672463e-16 1.0
4619.499999999748 3.334912703697813e-13 4.262085194015637e-16 1.0
4620.199999999748 3.328275058864218e-13 4.1432201733437286e-16 1.0
4620.899999999748 3.3319790816520215e-13 4.303555536781738e-16 1.0
4621.5999999997475 3.336167076665945e-13 4.2398944953244063e-16 1.0
4622.299999999747 3.342362398141267e-13 4.459084401336371e-16 1.0
4622.999999999747 3.3436312182169056e-13 4.464066536169431e-16 1.0
4623.699999999747 3.33850110633856e-13 4.454863265114501e-16 1.0
4624.399999999747 3.333776462868287e-13 4.51246743209901e-16 1.0
4625.099999999747 3.333396889148703e-13 4.349514127081865e-16 1.0
4625.799999999746 3.327379410471272e-13 4.464152118188613e-16 1.0
4626.499999999746 3.3317640564490854e-13 4.3766548585837695e-16 1.0
4627.199999999746 3.3232791084244e-13 4.569234823106322e-16 1.0
4627.899999999746 3.3150360393803267e-13 4.526983465856433e-16 1.0
4628.599999999746 3.321450065274816e-13 4.725929680449486e-16 1.0
4629.2999999997455 3.327231658192099e-13 4.752300990481119e-16 1.0
4629.999999999745 3.318257003154865e-13 4.547510505466127e-16 1.0
4630.699999999745 3.308746114713296e-13 4.637382933128198e-16 1.0
4631.399999999745 3.313089148669883e-13 4.510660694402376e-16 1.0
4632.099999999745 3.324846032579795e-13 4.686134196269677e-16 1.0
4632.799999999745 3.3334511290095903e-13 4.620994861428085e-16 1.0
4633.499999999744 3.3278587050550685e-13 4.856015736705772e-16 1.0
4634.199999999744 3.329991481117941e-13 4.861269316859124e-16 1.0
4634.899999999744 3.3100509622455555e-13 1.5486758082643797e-15 1.0
4635.599999999744 3.379871421568708e-13 5.015324193705892e-16 1.0
4636.299999999744 3.368904278771181e-13 4.743783104270788e-16 1.0
4636.9999999997435 3.3620486718063093e-13 5.062650866697354e-16 1.0
4637.699999999743 3.365221633732297e-13 4.631813659032191e-16 1.0
4638.399999999743 3.3466699811366945e-13 5.1119662416029e-16 1.0
4639.099999999743 3.357802909607374e-13 5.200497259334465e-16 1.0
4639.799999999743 3.3619861112538317e-13 4.608959275709619e-16 1.0
4640.499999999743 3.361009778831279e-13 5.310161643899923e-16 1.0
4641.199999999742 3.346024670095304e-13 4.699325650445297e-16 1.0
4641.899999999742 3.343622022425429e-13 4.500967610471133e-16 1.0
4642.599999999742 3.343302860035369e-13 5.031613103523803e-16 1.0
4643.299999999742 3.350465234833704e-13 3.96399569905557e-16 1.0
4643.999999999742 3.3513010570087674e-13 4.792830528068105e-16 1.0
4645.399999999741 3.36888970317202e-13 3.350658477388575e-16 1.0
4646.099999999741 3.364063529233436e-13 4.588161554007436e-16 1.0
4646.799999999741 3.368589938180967e-13 3.7893842805329687e-16 1.0
4647.499999999741 3.3692224254142887e-13 3.6159188133933907e-16 1.0
4648.199999999741 3.361596977628103e-13 4.3273473291732923e-16 1.0
4648.89999999974 3.3462432973181456e-13 3.081930319115981e-16 1.0
4649.59999999974 3.3368391513069914e-13 4.1317416335529217e-16 1.0
4650.29999999974 3.3317840895758125e-13 4.1272622385334477e-16 1.0
4650.99999999974 3.333635463207555e-13 2.9458110601705583e-16 1.0
4651.69999999974 3.3354692890819153e-13 4.061777971949431e-16 1.0
4652.3999999997395 3.3342338898086594e-13 3.334590909170446e-16 1.0
4653.099999999739 3.3316504454532744e-13 3.2716503964967624e-16 1.0
4653.799999999739 3.322409702455113e-13 3.934121221877423e-16 1.0
4654.499999999739 3.321175556043927e-13 2.8151891795689925e-16 1.0
4655.199999999739 3.320549489670361e-13 3.870861357402909e-16 1.0
4655.899999999739 3.353286422604377e-13 3.8712793502770935e-16 1.0
4656.599999999738 3.3623382642418965e-13 2.790097664623446e-16 1.0
4657.299999999738 3.3760684628176676e-13 3.86060033309113e-16 1.0
4657.999999999738 3.382577893799214e-13 3.1551876888802154e-16 1.0
4658.699999999738 3.38999209539403e-13 3.1846620237219583e-16 1.0
4659.399999999738 3.4117001117232484e-13 3.85247583669781e-16 1.0
4660.0999999997375 3.3785778323644457e-13 2.705609350875489e-16 1.0
4660.799999999737 3.3557385507924995e-13 3.7231071814183375e-16 1.0
4661.499999999737 3.3904980646821624e-13 3.671391537026725e-16 1.0
4662.199999999737 3.4064726796396986e-13 2.6982157325440704e-16 1.0
4662.899999999737 3.431289184583411e-13 3.7147048617883396e-16 1.0
4663.599999999737 3.4543541496614607e-13 3.0061460245020274e-16 1.0
4664.299999999736 3.4638464881770934e-13 3.11539394241377e-16 1.0
4664.999999999736 3.474702999789587e-13 3.6955765125170385e-16 1.0
4665.699999999736 3.4889556995785507e-13 2.6282076522799634e-16 1.0
4666.399999999736 3.499122392960394e-13 3.664238324646573e-16 1.0
4667.099999999736 3.5341304190313056e-13 3.539877779502593e-16 1.0
4667.7999999997355 3.5435994390626826e-13 2.659074442274009e-16 1.0
4668.499999999735 3.5576430081456555e-13 3.633905193842092e-16 1.0
4669.199999999735 3.564739342431103e-13 2.89701830403847e-16 1.0
4669.899999999735 3.57010789806717e-13 3.081581995122717e-16 1.0
4670.599999999735 3.585068690059402e-13 3.610336185024585e-16 1.0
4671.299999999735 3.5790668560924656e-13 2.559375037455991e-16 1.0
4671.999999999734 3.574401761553128e-13 3.5831086375738555e-16 1.0
4672.699999999734 3.5870834424933325e-13 3.4270613891080486e-16 1.0
4673.399999999734 3.5956179011349093e-13 2.6333587062078996e-16 1.0
4674.099999999734 3.6109318738903653e-13 3.5722866832982397e-16 1.0
4674.799999999734 3.6217124492491744e-13 2.8253240803543297e-16 1.0
4675.4999999997335 3.629122592643388e-13 3.0872580459089847e-16 1.0
4676.199999999733 3.648271056463551e-13 3.5811764239211516e-16 1.0
4676.899999999733 3.670477289859766e-13 2.552155047567231e-16 1.0
4677.599999999733 3.688921433666666e-13 3.6038605598097713e-16 1.0
4678.299999999733 3.7189670342713365e-13 3.4020449926217732e-16 1.0
4678.999999999733 3.7344324918781333e-13 2.6779712142707636e-16 1.0
4679.699999999732 3.760807617536231e-13 3.611661210863177e-16 1.0
4680.399999999732 3.794555453759677e-13 2.833612336991155e-16 1.0
4681.099999999732 3.811214200191508e-13 3.1788642831378534e-16 1.0
4681.799999999732 3.8407804971955437e-13 3.6339414202050965e-16 1.0
4682.499999999732 3.8683563362771724e-13 2.582157017136062e-16 1.0
4683.1999999997315 3.8929008247595916e-13 3.6538846908880756e-16 1.0
4683.899999999731 3.9532821635572554e-13 3.192537475611546e-16 1.0
4684.599999999731 3.9710774136851155e-13 2.573742027259707e-16 1.0
4685.299999999731 3.99791292696198e-13 3.4450477125550507e-16 1.0
4685.999999999731 4.038386634284629e-13 2.6809424657815663e-16 1.0
4686.699999999731 4.0577573518379783e-13 3.0876904783206327e-16 1.0
4687.39999999973 4.0849095123569545e-13 3.477610796176483e-16 1.0
4688.09999999973 4.074862630308416e-13 2.4536447602271225e-16 1.0
4688.79999999973 4.065248949688411e-13 3.4600227661075875e-16 1.0
4689.49999999973 4.022984855908404e-13 3.1480906641873957e-16 1.0
4690.19999999973 3.9960067556854013e-13 2.594156707752728e-16 1.0
4690.8999999997295 3.944726494236746e-13 3.3917572976727336e-16 1.0
4691.599999999729 3.893519904701413e-13 2.5748821681702764e-16 1.0
4692.299999999729 3.866346083141358e-13 3.034797398411171e-16 1.0
4692.999999999729 3.811664047890207e-13 3.333814353921125e-16 1.0
4693.699999999729 3.779401025302235e-13 2.344195445060341e-16 1.0
4694.399999999729 3.7472894007634076e-13 3.296606421156832e-16 1.0
4695.099999999728 3.6751221092692803e-13 3.15546816220318e-16 1.0
4695.799999999728 3.6512705339148175e-13 2.6687465195567157e-16 1.0
4696.499999999728 3.613867875320621e-13 3.452120614526713e-16 1.0
4697.199999999728 3.578050462816426e-13 2.5895028397259445e-16 1.0
4697.899999999728 3.5597126036484935e-13 3.127633859556196e-16 1.0
4698.5999999997275 3.5337377535734005e-13 3.395765000847622e-16 1.0
4699.299999999727 3.513863581801923e-13 2.391177285039293e-16 1.0
4699.999999999727 3.492714168848616e-13 3.3624151762710165e-16 1.0
4700.699999999727 3.4609094269644163e-13 2.9789467054118337e-16 1.0
4701.399999999727 3.4485177400818935e-13 2.5839937023963926e-16 1.0
4702.099999999727 3.427370956784232e-13 3.317144386588268e-16 1.0
4702.799999999726 3.381810191308793e-13 2.4479596198487116e-16 1.0
4703.499999999726 3.3579111286261254e-13 3.024233850663672e-16 1.0
4704.199999999726 3.331234313097043e-13 3.2353509112952356e-16 1.0
4704.899999999726 3.3170386316979153e-13 2.2863694231374246e-16 1.0
4705.599999999726 3.301019604296294e-13 3.217908854797603e-16 1.0
4706.2999999997255 3.2887499884007003e-13 2.8110165971339684e-16 1.0
4706.999999999725 3.2844685417580315e-13 2.5036556629587776e-16 1.0
4707.699999999725 3.2780560341568985e-13 3.193113072916102e-16 1.0
4708.399999999725 3.2657070640760814e-13 2.3619059091600506e-16 1.0
4709.099999999725 3.257885911699857e-13 2.9963440255577266e-16 1.0
4709.799999999725 3.2323069118487437e-13 3.163624993477382e-16 1.0
4710.499999999724 3.225906848635873e-13 2.2452102230706233e-16 1.0
4711.199999999724 3.217441276678112e-13 3.16007898213325e-16 1.0
4711.899999999724 3.2039440698673124e-13 2.7289359020763517e-16 1.0
4712.599999999724 3.200684095340871e-13 2.496321144429021e-16 1.0
4713.299999999724 3.1974892471275094e-13 3.1604134848193265e-16 1.0
4713.9999999997235 3.189870259707058e-13 2.316425505821545e-16 1.0
4714.699999999723 3.1853866682927456e-13 3.006855451313611e-16 1.0
4715.399999999723 3.1765664978544545e-13 3.124193076774017e-16 1.0
4716.099999999723 3.16820715267231e-13 2.2220454727448184e-16 1.0
4716.799999999723 3.158125681952009e-13 3.114440839505904e-16 1.0
4717.499999999723 3.1501888055037677e-13 2.64741622455601e-16 1.0
4718.199999999722 3.146139028917828e-13 2.485632371675924e-16 1.0
4718.899999999722 3.138259402612249e-13 3.1055443425251177e-16 1.0
4719.599999999722 3.128600776315449e-13 2.260237958289027e-16 1.0
4720.299999999722 3.122260157750145e-13 3.0010426959131775e-16 1.0
4720.999999999722 3.1091599836453495e-13 3.0709051256961523e-16 1.0
4721.6999999997215 3.1068725132884853e-13 2.193407312811831e-16 1.0
4722.399999999721 3.103880008212385e-13 3.0622373099260385e-16 1.0
4723.099999999721 3.0941017440602206e-13 2.5736649161025293e-16 1.0
4723.799999999721 3.0896381028753486e-13 2.4808498623062564e-16 1.0
4724.499999999721 3.08099106216576e-13 3.0527819246974155e-16 1.0
4725.199999999721 3.0737964011149835e-13 2.2135008321660166e-16 1.0
4725.89999999972 3.0692971621839165e-13 3.00790007121404e-16 1.0
4726.59999999972 3.0600239375125817e-13 3.039107784570737e-16 1.0
4727.29999999972 3.0582933088093304e-13 2.1818606659123302e-16 1.0
4727.99999999972 3.0557911228815496e-13 3.032612401071414e-16 1.0
4728.69999999972 3.042103813335029e-13 2.5184442244914008e-16 1.0
4729.3999999997195 3.037615219819555e-13 2.4932720062448104e-16 1.0
4730.099999999719 3.032898342418585e-13 3.0328892234506026e-16 1.0
4730.799999999719 3.0286491659323676e-13 2.1902034954542003e-16 1.0
4731.499999999719 3.0258364082741473e-13 3.0371874727101445e-16 1.0
4732.199999999719 3.0104132471765783e-13 3.008196746044365e-16 1.0
4732.899999999719 3.0072026529783614e-13 2.173559911288648e-16 1.0
4733.599999999718 3.0029066972740766e-13 2.996858083777204e-16 1.0
4734.299999999718 2.993518249029e-13 2.4542845456389413e-16 1.0
4734.999999999718 2.9886384039484684e-13 2.4948730393971605e-16 1.0
4735.699999999718 2.9783773444454025e-13 2.9904377740460555e-16 1.0
4736.399999999718 2.973712318178056e-13 2.1456816414226857e-16 1.0
4737.0999999997175 2.970308362354145e-13 2.9902494350826607e-16 1.0
4737.799999999717 2.94957424404289e-13 2.919196138404379e-16 1.0
4738.499999999717 2.9477818481171243e-13 2.1557304617439078e-16 1.0
4739.199999999717 2.945491985460132e-13 2.954011998060888e-16 1.0
4739.899999999717 2.948389548585111e-13 2.3814785311416645e-16 1.0
4740.599999999717 2.947764677625918e-13 2.485381819045151e-16 1.0
4741.299999999716 2.940974553058723e-13 2.9403731578103637e-16 1.0
4741.999999999716 2.9329139219936104e-13 2.098039086516995e-16 1.0
4742.699999999716 2.9267114417151285e-13 2.9356933159635616e-16 1.0
4743.399999999716 2.9229713143035934e-13 2.835819808491339e-16 1.0
4744.099999999716 2.9200427632850605e-13 2.143833352885725e-16 1.0
4744.7999999997155 2.9151181125414016e-13 2.926241873547216e-16 1.0
4745.499999999715 2.911712244472184e-13 2.32879382655411e-16 1.0
4746.199999999715 2.910205446145746e-13 2.4956041588549556e-16 1.0
4746.899999999715 2.9079352810762914e-13 2.9221161947087443e-16 1.0
4747.599999999715 2.904012955547939e-13 2.0826682600595603e-16 1.0
4748.299999999715 2.90115457463823e-13 2.930271874299673e-16 1.0
4748.999999999714 2.897168059163537e-13 2.793776541554505e-16 1.0
4749.699999999714 2.8936207101128665e-13 2.1592858315498487e-16 1.0
4750.399999999714 2.8876841019394e-13 2.9173152407390484e-16 1.0
4751.099999999714 2.880897000049784e-13 2.294276673423123e-16 1.0
4751.799999999714 2.878795094177563e-13 2.5235306187523394e-16 1.0
4752.4999999997135 2.8799350637811527e-13 2.904366179141682e-16 1.0
4753.199999999713 2.876970953479752e-13 2.059943664271673e-16 1.0
4753.899999999713 2.8744611309946207e-13 2.9026749436780065e-16 1.0
4754.599999999713 2.8702295373816233e-13 2.726883399311033e-16 1.0
4755.299999999713 2.869572782657143e-13 2.155931883337199e-16 1.0
4755.999999999713 2.868861351952965e-13 2.8768262274935123e-16 1.0
4756.699999999712 2.8684641069940576e-13 2.23915816920394e-16 1.0
4757.399999999712 2.866962713591855e-13 2.5279869400402527e-16 1.0
4758.099999999712 2.8589310277549386e-13 2.873543150173895e-16 1.0
4758.799999999712 2.855875656976034e-13 2.0299602244562929e-16 1.0
4759.499999999712 2.853090365046934e-13 2.8614285306726463e-16 1.0
4760.1999999997115 2.846158484290567e-13 2.6435260481219413e-16 1.0
4760.899999999711 2.845309186948459e-13 2.1441738819598103e-16 1.0
4761.599999999711 2.844732146734386e-13 2.8514284471586592e-16 1.0
4762.299999999711 2.843549802033803e-13 2.1960164956225636e-16 1.0
4762.999999999711 2.842198952145393e-13 2.5438093041152476e-16 1.0
4763.699999999711 2.8362388881017445e-13 2.843389179124796e-16 1.0
4764.39999999971 2.8357665727010946e-13 2.0112686188823432e-16 1.0
4765.09999999971 2.8352628224006585e-13 2.843844071020362e-16 1.0
4765.79999999971 2.830660293384334e-13 2.604779028352726e-16 1.0
4766.49999999971 2.830568667766014e-13 2.1648449836401154e-16 1.0
4767.19999999971 2.8313259973872913e-13 2.8457078848399804e-16 1.0
4767.8999999997095 2.821982838710975e-13 2.157728723099972e-16 1.0
4768.599999999709 2.817864167225071e-13 2.5611351274525567e-16 1.0
4769.299999999709 2.8177573429614647e-13 2.8218354255736985e-16 1.0
4769.999999999709 2.815211290091309e-13 1.997358244957871e-16 1.0
4770.699999999709 2.812488570556059e-13 2.8273238399587106e-16 1.0
4771.399999999709 2.812507883143273e-13 2.5482392359061386e-16 1.0
4772.099999999708 2.812275610462534e-13 2.170875766171735e-16 1.0
4772.799999999708 2.811704311990021e-13 2.816612235692029e-16 1.0
4773.499999999708 2.806272771621456e-13 2.1199034204360465e-16 1.0
4774.199999999708 2.8039617446250816e-13 2.5807869853237446e-16 1.0
4774.899999999708 2.8059153398109956e-13 2.8005597761013257e-16 1.0
4775.5999999997075 2.803624321344069e-13 1.9805353179508993e-16 1.0
4776.299999999707 2.8011853754347614e-13 2.797012088919257e-16 1.0
4776.999999999707 2.8007082425093354e-13 2.479744712759786e-16 1.0
4777.699999999707 2.7982237504252763e-13 2.1682952126036245e-16 1.0
4778.399999999707 2.792381679356652e-13 2.793853942231817e-16 1.0
4779.099999999707 2.788719255273001e-13 2.0852264116410981e-16 1.0
4779.799999999706 2.786967662844456e-13 2.6016756480337523e-16 1.0
4780.499999999706 2.787455494267879e-13 2.7870096081533695e-16 1.0
4781.199999999706 2.785666619803491e-13 1.974814274226507e-16 1.0
4781.899999999706 2.7835829921683224e-13 2.7855863348202827e-16 1.0
4782.599999999706 2.783820316620342e-13 2.4329807732600216e-16 1.0
4783.2999999997055 2.781557837276512e-13 2.1848046685906808e-16 1.0
4783.999999999705 2.7752961600366667e-13 2.7995193712799153e-16 1.0
4784.699999999705 2.7770525316274064e-13 2.0569193036565132e-16 1.0
4785.399999999705 2.777600589553384e-13 2.6228193417366203e-16 1.0
4786.099999999705 2.7751026912924706e-13 2.7660554194556034e-16 1.0
4786.799999999705 2.775756898772686e-13 1.9662913617790986e-16 1.0
4787.499999999704 2.776452089509067e-13 2.769695211496409e-16 1.0
4788.199999999704 2.769973311375947e-13 2.392858889025066e-16 1.0
4788.899999999704 2.768574795983029e-13 2.203698432631223e-16 1.0
4789.599999999704 2.7687287794421035e-13 2.769858002427448e-16 1.0
4790.299999999704 2.7660474375892714e-13 2.0277600695927472e-16 1.0
4790.9999999997035 2.7645390061607763e-13 2.649445943436651e-16 1.0
4791.699999999703 2.7631322431524557e-13 2.7493652100083653e-16 1.0
4792.399999999703 2.759762832915601e-13 1.9583928840228626e-16 1.0
4793.099999999703 2.755591732025686e-13 2.743924557111412e-16 1.0
4793.799999999703 2.75131958121846e-13 2.330292868249459e-16 1.0
4794.499999999703 2.74971769805825e-13 2.2036421594655827e-16 1.0
4795.199999999702 2.7472331615453025e-13 2.739574755170032e-16 1.0
4795.899999999702 2.7501722419392975e-13 1.999353079894002e-16 1.0
4796.599999999702 2.75194089355098e-13 2.675632135282688e-16 1.0
4797.299999999702 2.746566446429141e-13 2.7366523500435134e-16 1.0
4797.999999999702 2.7471535279406243e-13 1.9592922972640842e-16 1.0
4798.6999999997015 2.748003477842608e-13 2.7376906140589995e-16 1.0
4799.399999999701 2.7516476509984647e-13 2.29740186058455e-16 1.0
4800.099999999701 2.7510413780562317e-13 2.2317492076476065e-16 1.0
4800.799999999701 2.746295825120751e-13 2.7523570435168245e-16 1.0
4801.499999999701 2.7450824608057976e-13 1.988184832678243e-16 1.0
4802.199999999701 2.744288690569617e-13 2.715442524228301e-16 1.0
