# INSTRUMENT_ID: 
# OBS_GROUP_ID: 
# UNIT_ID: None
# RA: 210.91065416666663
# DEC: 54.311674999999994
# OBS_DATE: 2023-05-22 05:51:15.495188
# REDSHIFT: None
# REDSHIFT_ERR: None
# REDSHIFT_QUALITY: None
# SPEC_PLOT_FILE: None
# SPEC_DATA_FILE: None
# SPECTRUM_NOTES: None
# REFERENCE: None
# TRANSIENT_ID: 131959
# FOLLOWUP_ID: None
# SPEC_PHASE: None
# RLAP: None
# SNID_PLOT_FILE: None

#wavelength flux fluxerr
4.464585671681763415e+03 2.446616042644569509e-13 1.043020265622570690e-14
4.465238141016305235e+03 2.451288947996134921e-13 1.043542592126357451e-14
4.465890610350847055e+03 2.457290721651907749e-13 1.044451304021360227e-14
4.466543079685388875e+03 2.450125500854947920e-13 1.042467509809168602e-14
4.467195549019930695e+03 2.443980966471965703e-13 1.040561944463503879e-14
4.467848018354472515e+03 2.464528592993076321e-13 1.044616056271860166e-14
4.468500487689014335e+03 2.448499395687756081e-13 1.040712380504245915e-14
4.469152957023556155e+03 2.445294922838536962e-13 1.039516445531839123e-14
4.469805426358097975e+03 2.455853010180934129e-13 1.041302301298980176e-14
4.470457895692639795e+03 2.459326240637608379e-13 1.041502350733320319e-14
4.471110365027181615e+03 2.452321162524150463e-13 1.039651042249712709e-14
4.471762834361723435e+03 2.458521471282123194e-13 1.040765432599606018e-14
4.472415303696265255e+03 2.448028793959875200e-13 1.037835837939038366e-14
4.473067773030807075e+03 2.438702378543463582e-13 1.035430142578739440e-14
4.473720242365348895e+03 2.454790947520039143e-13 1.038277583079050748e-14
4.474372711699890715e+03 2.461200239753818964e-13 1.039304166164732642e-14
4.475025181034432535e+03 2.466702241874295223e-13 1.039809156994276797e-14
4.475677650368974355e+03 2.442402978882196585e-13 1.034326258598429044e-14
4.476330119703516175e+03 2.444567872651368616e-13 1.034237817237210570e-14
4.476982589038057995e+03 2.440574222725184436e-13 1.033009314952324799e-14
4.477635058372599815e+03 2.444566079055962003e-13 1.033343541103706512e-14
4.478287527707141635e+03 2.444978472050006229e-13 1.033004705809380246e-14
4.478939997041683455e+03 2.439306606327758101e-13 1.031479072898663834e-14
4.479592466376225275e+03 2.444440081271482239e-13 1.032011309168519051e-14
4.480244935710767095e+03 2.451395484978885219e-13 1.033125025054900533e-14
4.480897405045308915e+03 2.437361102550308653e-13 1.029504513819120822e-14
4.481549874379850735e+03 2.432733357367105291e-13 1.028183855739136016e-14
4.482202343714392555e+03 2.438904558932779515e-13 1.028984230415518081e-14
4.482854813048934375e+03 2.444929990410847320e-13 1.029872521481333903e-14
4.483507282383476195e+03 2.440763485524779723e-13 1.028416700446135451e-14
4.484159751718018015e+03 2.436539678807202117e-13 1.027196788559244079e-14
4.484812221052559835e+03 2.447210151197348900e-13 1.028992110881680446e-14
4.485464690387101655e+03 2.433234006056978145e-13 1.025529806613521065e-14
4.486117159721643475e+03 2.434396604532873585e-13 1.025480094338485772e-14
4.486769629056185295e+03 2.435475791675928760e-13 1.025131900525718175e-14
4.487422098390727115e+03 2.455135727426343318e-13 1.028936726810738532e-14
4.488074567725268935e+03 2.444961667769578291e-13 1.026373537194978791e-14
4.488727037059810755e+03 2.442544355506773778e-13 1.025283155388472690e-14
4.489379506394352575e+03 2.438196933297368039e-13 1.024073692368549878e-14
4.490031975728894395e+03 2.431247759511429552e-13 1.022148731612857365e-14
4.490684445063436215e+03 2.448964085589511299e-13 1.025338240124163604e-14
4.491336914397978035e+03 2.435683159607128250e-13 1.022079194097080439e-14
4.491989383732519855e+03 2.431536360940579235e-13 1.020716090433174234e-14
4.492641853067062584e+03 2.438720407667338603e-13 1.021791316339341282e-14
4.493294322401603495e+03 2.457245880948888789e-13 1.025253845620568577e-14
4.493946791736145315e+03 2.440173843542207312e-13 1.021254879448168454e-14
4.494599261070688044e+03 2.443034565945767204e-13 1.021318017824886447e-14
4.495251730405228955e+03 2.450483555174210121e-13 1.022589500118136820e-14
4.495904199739771684e+03 2.412335830841791229e-13 1.014232579038342194e-14
4.496556669074313504e+03 2.436836496645459644e-13 1.018913693085310367e-14
4.497209138408855324e+03 2.434244589945798546e-13 1.017781439012774933e-14
4.497861607743397144e+03 2.454184196815826040e-13 1.021484250400342382e-14
4.498514077077938964e+03 2.449067041921153238e-13 1.020086475667351456e-14
4.499166546412479875e+03 2.444345620442325276e-13 1.018491372692999414e-14
4.499819015747022604e+03 2.427289006262812295e-13 1.014466303866260752e-14
4.500471485081564424e+03 2.445707676680842876e-13 1.017940834170322463e-14
4.501123954416106244e+03 2.443240611049378194e-13 1.016954400426927188e-14
4.501776423750648064e+03 2.431178252790157700e-13 1.014015845695413050e-14
4.502428893085189884e+03 2.439430813988278667e-13 1.015373220408552623e-14
4.503081362419731704e+03 2.442744789813353852e-13 1.015542946796541445e-14
4.503733831754273524e+03 2.451567216330264602e-13 1.017018603420441132e-14
4.504386301088815344e+03 2.461409773160266086e-13 1.018564322073148291e-14
4.505038770423357164e+03 2.421388105035232928e-13 1.009670252013825389e-14
4.505691239757898984e+03 2.440690625019304278e-13 1.013366547461228638e-14
4.506343709092440804e+03 2.445748695240825444e-13 1.013848831871773885e-14
4.506996178426982624e+03 2.431705590349471131e-13 1.010630896332942938e-14
4.507648647761524444e+03 2.433552696522316326e-13 1.010533080654953691e-14
4.508301117096066264e+03 2.457933025009349845e-13 1.015043617837906441e-14
4.508953586430608084e+03 2.433972156233816472e-13 1.009636063419350384e-14
4.509606055765149904e+03 2.435900769147685952e-13 1.009551285694371394e-14
4.510258525099691724e+03 2.438582337135563358e-13 1.009822954960135475e-14
4.510915190146419263e+03 2.425608115250714630e-13 1.006655049310851839e-14
4.511582784661741243e+03 2.460219586713422481e-13 1.013417428168207349e-14
4.512250379177062314e+03 2.439990992125407235e-13 1.008916416071473488e-14
4.512917973692384294e+03 2.438884265557452143e-13 1.008040646319167195e-14
4.513585568207706274e+03 2.435469328424132054e-13 1.007046897301039332e-14
4.514253162723027344e+03 2.449168508082521207e-13 1.009245266900798814e-14
4.514920757238349324e+03 2.431615549708514001e-13 1.005165482767777717e-14
4.515588351753671304e+03 2.436193557073764429e-13 1.005633360591609786e-14
4.516255946268992375e+03 2.443041817410469753e-13 1.006531531210431732e-14
4.516923540784314355e+03 2.446615346549745019e-13 1.006935953636214119e-14
4.517591135299636335e+03 2.444985170227276016e-13 1.006153909631532139e-14
4.518258729814958315e+03 2.447357355379291909e-13 1.006082529261171325e-14
4.518926324330279385e+03 2.439011759762171347e-13 1.003991141054735826e-14
4.519593918845601365e+03 2.440957007200470227e-13 1.003995259312101428e-14
4.520261513360923345e+03 2.442382267612794312e-13 1.003764167998780030e-14
4.520929107876245325e+03 2.448807139714566878e-13 1.004668027275340553e-14
4.521596702391566396e+03 2.438784670316083023e-13 1.002216542227712840e-14
4.522264296906887466e+03 2.457196478478466289e-13 1.005655380561013953e-14
4.522931891422210356e+03 2.443563785811485168e-13 1.002243504575785918e-14
4.523599485937531426e+03 2.448005804232914007e-13 1.003023168981089602e-14
4.524267080452852497e+03 2.440320845449160576e-13 1.000997928036008536e-14
4.524934674968175386e+03 2.431833897488294018e-13 9.986029442423549894e-15
4.525602269483496457e+03 2.439672716547705934e-13 9.997073854849757352e-15
4.526269863998818437e+03 2.456875909720562465e-13 1.002987120339356010e-14
4.526937458514140417e+03 2.431365505157431130e-13 9.971110541361324176e-15
4.527605053029461487e+03 2.439777880323553694e-13 9.984702659699030070e-15
4.528272647544783467e+03 2.428943536784993207e-13 9.957624895426412633e-15
4.528940242060105447e+03 2.448515200641784827e-13 9.992484724814993336e-15
4.529607836575426518e+03 2.436035744003572010e-13 9.963621798270383464e-15
4.530275431090747588e+03 2.440078069202590716e-13 9.967647329578527250e-15
4.530943025606070478e+03 2.457928137275570960e-13 9.998823103209089782e-15
4.531610620121391548e+03 2.445193975869849154e-13 9.968981776193523086e-15
4.532278214636712619e+03 2.445704962892686029e-13 9.965151684258988554e-15
4.532945809152035508e+03 2.439830672281611373e-13 9.949287288034826092e-15
4.533613403667356579e+03 2.432258550332491719e-13 9.928159788187180311e-15
4.534280998182679468e+03 2.434721437387258243e-13 9.931666113484838635e-15
4.534948592698000539e+03 2.444814159287230541e-13 9.946140440748050228e-15
4.535616187213321609e+03 2.449131682584418374e-13 9.950183455373682295e-15
4.536283781728644499e+03 2.462967240203455227e-13 9.972785512030618793e-15
4.536951376243965569e+03 2.449012483365616603e-13 9.941616546832834541e-15
4.537618970759286640e+03 2.448707668169953672e-13 9.934970520330780125e-15
4.538286565274608620e+03 2.455303415495824016e-13 9.944844075246876536e-15
4.538954159789930600e+03 2.448501006354333095e-13 9.927408087187549624e-15
4.539621754305251670e+03 2.447765189049265291e-13 9.921441632400869226e-15
4.540289348820573650e+03 2.466172516984859300e-13 9.953527589690829914e-15
4.540956943335895630e+03 2.448589661906508692e-13 9.913997213181897559e-15
4.541624537851216701e+03 2.453698851953878537e-13 9.918981795861025681e-15
4.542292132366539590e+03 2.446297610389194941e-13 9.900707716514024766e-15
4.542959726881860661e+03 2.456784634979933487e-13 9.917289283989592244e-15
4.543627321397181731e+03 2.445461912435468962e-13 9.889360248041959850e-15
4.544294915912504621e+03 2.463716772350981032e-13 9.921943701614625298e-15
4.544962510427825691e+03 2.470210367319652092e-13 9.929898050394376267e-15
4.545630104943146762e+03 2.451703733484316391e-13 9.888314653040201981e-15
4.546297699458468742e+03 2.421798336006260538e-13 9.824508473650992088e-15
4.546965293973790722e+03 2.443697205434632137e-13 9.863532931887884392e-15
4.547632888489111792e+03 2.431491605064874537e-13 9.835168410567692233e-15
4.548300483004433772e+03 2.448626817979700595e-13 9.865208701791160216e-15
4.548968077519755752e+03 2.433492999124785133e-13 9.829961976836266761e-15
4.549635672035077732e+03 2.437570636790875335e-13 9.834044864289904352e-15
4.550303266550399712e+03 2.439367248948018478e-13 9.833695748514538237e-15
4.550970861065720783e+03 2.442143080485527184e-13 9.835244084815876022e-15
4.551638455581042763e+03 2.420239078014293374e-13 9.787632045033335366e-15
4.552306050096364743e+03 2.406541301011455396e-13 9.759440210133748844e-15
4.552973644611685813e+03 2.424550680750981074e-13 9.791270334608615522e-15
4.553641239127007793e+03 2.424876289116526033e-13 9.784633810470015067e-15
4.554308833642328864e+03 2.418746462251655324e-13 9.768771536040403498e-15
4.554976428157650844e+03 2.430971300980541669e-13 9.790058161605876955e-15
4.555644022672972824e+03 2.424414503077873768e-13 9.772586978207864472e-15
4.556311617188293894e+03 2.430136203008644518e-13 9.781239127620433933e-15
4.556979211703615874e+03 2.416806474992953377e-13 9.751394357341719479e-15
4.557646806218937854e+03 2.409885461892453964e-13 9.731904948806769908e-15
4.558314400734259834e+03 2.417329014953650135e-13 9.744338286698428972e-15
4.558981995249580905e+03 2.421061805686998699e-13 9.747370606343469912e-15
4.559649589764902885e+03 2.420696125582660247e-13 9.744518870197273831e-15
4.560317184280224865e+03 2.399229857339297189e-13 9.696493130075446007e-15
4.560984778795545935e+03 2.430820550949788278e-13 9.757006675525948717e-15
4.561652373310867915e+03 2.413053333299336743e-13 9.716702565739739948e-15
4.562319967826188986e+03 2.425867159073496017e-13 9.740015763794577174e-15
4.562987562341510966e+03 2.410870154220097863e-13 9.704878687026115355e-15
4.563655156856832946e+03 2.408479476440853663e-13 9.696260374197129949e-15
4.564322751372154016e+03 2.394031898723400543e-13 9.663900025940147767e-15
4.564990345887475996e+03 2.421176592261433802e-13 9.715564865318674125e-15
4.565657940402797976e+03 2.399344561741426973e-13 9.666496163223294626e-15
4.566325534918119956e+03 2.409307057231066173e-13 9.683300346503926364e-15
4.566993129433441936e+03 2.417207335121313441e-13 9.696335306421985046e-15
4.567660723948763007e+03 2.406612151717675288e-13 9.670703498549031672e-15
4.568328318464084987e+03 2.415820753559272780e-13 9.685574579010393803e-15
4.568995912979406967e+03 2.403918686605194110e-13 9.659623520544184577e-15
4.569663507494728037e+03 2.417055061769623025e-13 9.680279910425171975e-15
4.570331102010049108e+03 2.412513234119178477e-13 9.668385437755580424e-15
4.570998696525371997e+03 2.401592565714523455e-13 9.642583698450595845e-15
4.571666291040693068e+03 2.411155483503134182e-13 9.657450366201446899e-15
4.572333885556014138e+03 2.395313793426454834e-13 9.622446138285924274e-15
4.573001480071336118e+03 2.410799862853336487e-13 9.648949408329541320e-15
4.573669074586658098e+03 2.404272908795140611e-13 9.633566248489765982e-15
4.574336669101980078e+03 2.396239860064276332e-13 9.615765951383863576e-15
4.575004263617302058e+03 2.398590169586992757e-13 9.613732469620260971e-15
4.575671858132623129e+03 2.401614155060874029e-13 9.617700496074596558e-15
4.576339452647945109e+03 2.409619593157086442e-13 9.628567023002791078e-15
4.577007047163267089e+03 2.391484938252476214e-13 9.588089033660153814e-15
4.577674641678588159e+03 2.392910524967054189e-13 9.588556022559979538e-15
4.578342236193910139e+03 2.388397169489553370e-13 9.575971884070995326e-15
4.579009830709232119e+03 2.410147248882307046e-13 9.614864226474053096e-15
4.579677425224554099e+03 2.403974605398903384e-13 9.599109053963525190e-15
4.580345019739875170e+03 2.403147488784334900e-13 9.594471028082802643e-15
4.581012614255196240e+03 2.409511059009405662e-13 9.603944756705301474e-15
4.581680208770519130e+03 2.391604451649571788e-13 9.564445385696038288e-15
4.582347803285840200e+03 2.398248600356728106e-13 9.574701633605673027e-15
4.583015397801162180e+03 2.383788825547989598e-13 9.540846478270104016e-15
4.583682992316483251e+03 2.392965216866204316e-13 9.555527840401861207e-15
4.584350586831805231e+03 2.410484487875109757e-13 9.587440815518145237e-15
4.585018181347127211e+03 2.389101405487579382e-13 9.541466964646337646e-15
4.585685775862448281e+03 2.410741286850736346e-13 9.579746883902966718e-15
4.586353370377770261e+03 2.386329296550555660e-13 9.528447913538102720e-15
4.587020964893092241e+03 2.383393264345602788e-13 9.518192270802705946e-15
4.587688559408413312e+03 2.375590132433280910e-13 9.498299173903951818e-15
4.588356153923735292e+03 2.392841440765464955e-13 9.531366165684959250e-15
4.589023748439056362e+03 2.396229088920936407e-13 9.533840978541373451e-15
4.589691342954379252e+03 2.403632333973974178e-13 9.545962104821346499e-15
4.590358937469700322e+03 2.397482978733203530e-13 9.527704040634019981e-15
4.591026531985022302e+03 2.397700661527688318e-13 9.525905731387114270e-15
4.591694126500343373e+03 2.396689393612066333e-13 9.520191588110604272e-15
4.592361721015665353e+03 2.399640072257392615e-13 9.522500081296550884e-15
4.593029315530987333e+03 2.395918824341598545e-13 9.511235401193886105e-15
4.593696910046308403e+03 2.386296770308533374e-13 9.489237723092740976e-15
4.594364504561630383e+03 2.402152402944161266e-13 9.515620754467276370e-15
4.595032099076952363e+03 2.388356902002781534e-13 9.486315017171237880e-15
4.595699693592273434e+03 2.401532809174479659e-13 9.507322804548230724e-15
4.596367288107595414e+03 2.409618211890123696e-13 9.520883596164206789e-15
4.597034882622917394e+03 2.385159866924488555e-13 9.467269372781333261e-15
4.597702477138239374e+03 2.394301990291594458e-13 9.482683623807070175e-15
4.598370071653560444e+03 2.386534719656704686e-13 9.463843817760612104e-15
4.599037666168882424e+03 2.388428689294374167e-13 9.465245076835854281e-15
4.599705260684204404e+03 2.390678973822980030e-13 9.465204265210909138e-15
4.600372855199525475e+03 2.408977051481841676e-13 9.497952163535026183e-15
4.601040449714847455e+03 2.399143232305660137e-13 9.474351057916249579e-15
4.601708044230168525e+03 2.372959231058838559e-13 9.420496804881775509e-15
4.602375638745490505e+03 2.377733825298289380e-13 9.427099745339249370e-15
4.603043233260812485e+03 2.397267520407425412e-13 9.461787069631926968e-15
4.603710827776134465e+03 2.402145160125993210e-13 9.467897494601403116e-15
4.604378422291455536e+03 2.394527916150827875e-13 9.450268420012125498e-15
4.605046016806777516e+03 2.402731393670961235e-13 9.464919152508698506e-15
4.605713611322099496e+03 2.396415873431983671e-13 9.448452886037218184e-15
4.606381205837420566e+03 2.420403080050008144e-13 9.493134140831722619e-15
4.607048800352742546e+03 2.420392432500740444e-13 9.488514666840821892e-15
4.607716394868064526e+03 2.397092188284393290e-13 9.440538642756421616e-15
4.608383989383386506e+03 2.403811560349105161e-13 9.449453642817138138e-15
4.609051583898707577e+03 2.398192934266736861e-13 9.435120196208373320e-15
4.609719178414029557e+03 2.410969609932597333e-13 9.457974901789737684e-15
4.610386772929351537e+03 2.390581068529511644e-13 9.415158890993518183e-15
4.611054367444672607e+03 2.411949417223020151e-13 9.455103884826422438e-15
4.611721961959994587e+03 2.413814914482680438e-13 9.454905916956279973e-15
4.612389556475316567e+03 2.410884258846769708e-13 9.445317993688714167e-15
4.613057150990638547e+03 2.408386565207634103e-13 9.439866093075220421e-15
4.613724745505959618e+03 2.400726987071511848e-13 9.419454351017532411e-15
4.614392340021281598e+03 2.403025389765821145e-13 9.420871447146207439e-15
4.615059934536602668e+03 2.416351036768572199e-13 9.443246594942558684e-15
4.615727529051924648e+03 2.414078312977630044e-13 9.437127115580832862e-15
4.616395123567246628e+03 2.411312036557104692e-13 9.427420695404449315e-15
4.617062718082568608e+03 2.415004325408104763e-13 9.430581897405532674e-15
4.617730312597889679e+03 2.431612983949767755e-13 9.461286254475466900e-15
4.618397907113211659e+03 2.429754379711654215e-13 9.453903754198788850e-15
4.619065501628533639e+03 2.410491041721698670e-13 9.412937820680729244e-15
4.619733096143854709e+03 2.414845474248606345e-13 9.419533176150437337e-15
4.620400690659176689e+03 2.420299406626039474e-13 9.426490469355235364e-15
4.621068285174498669e+03 2.419802798240695232e-13 9.423054509414415856e-15
4.621735879689820649e+03 2.419928301287160683e-13 9.419527711853080674e-15
4.622403474205141720e+03 2.415347130576314365e-13 9.407337421911353973e-15
4.623071068720463700e+03 2.424384668571184377e-13 9.422451410434837134e-15
4.623738663235784770e+03 2.403137432830002038e-13 9.377791886822105532e-15
4.624406257751106750e+03 2.423950967187435971e-13 9.417016313596033483e-15
4.625073852266428730e+03 2.432945204882084805e-13 9.430091775811708524e-15
4.625741446781749801e+03 2.417145297435065258e-13 9.394753861928641022e-15
4.626409041297072690e+03 2.425358978856474940e-13 9.407825422505240509e-15
4.627076635812393761e+03 2.405239384112206483e-13 9.366368541292360303e-15
4.627744230327714831e+03 2.428464301856726835e-13 9.408050840930161819e-15
4.628411824843036811e+03 2.429479220139916892e-13 9.407253213508728848e-15
4.629079419358358791e+03 2.439760568132624199e-13 9.423747223299962791e-15
4.629747013873680771e+03 2.431051950277056776e-13 9.405571167989198381e-15
4.630414608389001842e+03 2.447669239797837538e-13 9.432943136894567820e-15
4.631082202904323822e+03 2.425910295832490077e-13 9.389401244793368593e-15
4.631749797419645802e+03 2.433241429117069108e-13 9.398594683420961865e-15
4.632417391934966872e+03 2.428401785991804330e-13 9.387038900788172806e-15
4.633084986450288852e+03 2.425793134425893921e-13 9.378046986794165481e-15
4.633752580965609923e+03 2.428142924677032988e-13 9.379887580156143871e-15
4.634420175480932812e+03 2.436572961885046630e-13 9.393530489473941919e-15
4.635087769996253883e+03 2.458544799992129654e-13 9.433229713140245134e-15
4.635755364511574953e+03 2.449457953714239237e-13 9.411558422919984145e-15
4.636422959026896933e+03 2.447560635865173937e-13 9.404906309050801429e-15
4.637090553542218913e+03 2.439390454859886357e-13 9.386640005521299615e-15
4.637758148057540893e+03 2.456148013720922981e-13 9.415142621126209095e-15
4.638425742572861964e+03 2.454446253834014010e-13 9.411669054264732257e-15
4.639093337088183944e+03 2.445126774089698297e-13 9.388828483968367383e-15
4.639760931603505924e+03 2.460681729892602837e-13 9.415998799741550416e-15
4.640428526118826994e+03 2.458063836096150124e-13 9.407649767838591899e-15
4.641096120634148974e+03 2.471745761183061945e-13 9.429796913270887967e-15
4.641763715149470954e+03 2.452853654535641003e-13 9.390695974651891521e-15
4.642431309664792934e+03 2.457771800145411088e-13 9.397243852565955209e-15
4.643098904180114005e+03 2.467130468258873707e-13 9.412496464882718917e-15
4.643766498695435075e+03 2.460762599827274948e-13 9.396915370138749297e-15
4.644434093210757055e+03 2.470698186014601146e-13 9.412845842526868072e-15
4.645101687726079035e+03 2.473430601967018873e-13 9.414510792838166792e-15
4.645769282241401015e+03 2.470738678861725076e-13 9.407094948607132241e-15
4.646436876756722995e+03 2.464639644605977932e-13 9.392427631680231022e-15
4.647104471272044066e+03 2.470778376848288803e-13 9.401085419779552742e-15
4.647772065787366046e+03 2.457488479084609273e-13 9.372448299459021069e-15
4.648439660302687116e+03 2.467519572731446192e-13 9.389034381542384236e-15
4.649107254818009096e+03 2.465995132610887106e-13 9.381917052617287986e-15
4.649774849333331076e+03 2.472552694925374215e-13 9.392457751212033496e-15
4.650442443848653056e+03 2.475947861553677253e-13 9.394824120712596132e-15
4.651110038363974127e+03 2.474772433682523567e-13 9.388957600494301684e-15
4.651777632879296107e+03 2.472838805136989924e-13 9.383022661982497664e-15
4.652445227394617177e+03 2.457985177015731870e-13 9.352482263631920791e-15
4.653112821909939157e+03 2.479189697664091114e-13 9.388947079539589401e-15
4.653780416425261137e+03 2.480882897890546544e-13 9.388842057477191425e-15
4.654448010940583117e+03 2.472836743522053814e-13 9.370589322316927083e-15
4.655115605455904188e+03 2.478815039947332685e-13 9.378593791067430688e-15
4.655783199971226168e+03 2.476301537630246554e-13 9.371493104083440451e-15
4.656450794486548148e+03 2.477417497187606749e-13 9.371123507833018097e-15
4.657118389001869218e+03 2.475079221009867475e-13 9.362993414487363960e-15
4.657785983517191198e+03 2.475258652256391216e-13 9.359610225292680617e-15
4.658453578032513178e+03 2.485628840450201165e-13 9.376128793359717368e-15
4.659121172547835158e+03 2.479201878970344004e-13 9.361220914405856120e-15
4.659788767063156229e+03 2.484246929915696368e-13 9.367912171711869984e-15
4.660456361578478209e+03 2.482392311942183918e-13 9.362380117195769551e-15
4.661123956093799279e+03 2.489027520156004011e-13 9.370832030361593813e-15
4.661791550609121259e+03 2.481787174042501742e-13 9.353194861779297809e-15
4.662459145124443239e+03 2.491611210967694177e-13 9.369601322812080472e-15
4.663126739639764310e+03 2.496299302866811079e-13 9.373827777712957259e-15
4.663794334155087199e+03 2.502357682950467584e-13 9.382412519247697754e-15
4.664461928670408270e+03 2.502391140751147523e-13 9.380134283003608066e-15
4.665129523185730250e+03 2.514071592075014413e-13 9.398461600135302846e-15
4.665797117701051320e+03 2.522628395006512198e-13 9.412374436923131197e-15
4.666464712216373300e+03 2.520194216684251624e-13 9.404226697702176743e-15
4.667132306731695280e+03 2.516196246017011530e-13 9.394589816222134387e-15
4.667799901247016351e+03 2.509944167089612220e-13 9.379497265369541854e-15
4.668467495762338331e+03 2.541071382211817672e-13 9.433129012391878812e-15
4.669135090277660311e+03 2.526106804173668924e-13 9.401976447659740423e-15
4.669802684792981381e+03 2.544691779324288347e-13 9.434220947249673845e-15
4.670470279308303361e+03 2.542127787826682350e-13 9.425765731793408316e-15
4.671137873823624432e+03 2.559681787126547014e-13 9.456355656185260835e-15
4.671805468338947321e+03 2.552192928221263979e-13 9.439234557715331927e-15
4.672473062854268392e+03 2.574675408717122283e-13 9.478665660812532893e-15
4.673140657369590372e+03 2.580236813820168946e-13 9.484157672944546684e-15
4.673808251884911442e+03 2.597464128933690401e-13 9.512239093647802766e-15
4.674475846400233422e+03 2.621064176316625490e-13 9.552359062999245067e-15
4.675143440915555402e+03 2.603237174918259478e-13 9.517669187584354914e-15
4.675811035430876473e+03 2.620030295928090511e-13 9.544424138155824477e-15
4.676478629946198453e+03 2.630299132812472903e-13 9.559245012340264133e-15
4.677146224461520433e+03 2.635903343814595534e-13 9.567900332667338960e-15
4.677813818976842413e+03 2.662711780617655247e-13 9.613804412362816042e-15
4.678481413492163483e+03 2.673993149413413936e-13 9.629267105232585487e-15
4.679149008007484554e+03 2.674436996550343671e-13 9.628360452453489200e-15
4.679816602522807443e+03 2.699906520192851651e-13 9.669479478643923243e-15
4.680484197038128514e+03 2.720558768057695536e-13 9.704126584813802003e-15
4.681151791553450494e+03 2.730956981340628058e-13 9.719203777063376879e-15
4.681819386068771564e+03 2.753664491528871190e-13 9.756953367463230304e-15
4.682486980584093544e+03 2.772851546495904022e-13 9.788531404083331271e-15
4.683154575099415524e+03 2.813351841336154673e-13 9.855372148563617067e-15
4.683822169614736595e+03 2.829755621146470114e-13 9.881076925567712213e-15
4.684489764130058575e+03 2.852775722792706748e-13 9.917225092432988753e-15
4.685157358645380555e+03 2.883716889292058096e-13 9.968014857402015930e-15
4.685824953160702535e+03 2.907093927883386552e-13 1.000461377014277987e-14
4.686492547676023605e+03 2.928823738264818516e-13 1.003918350679791195e-14
4.687160142191345585e+03 2.949455647224284533e-13 1.007081300689833490e-14
4.687827736706667565e+03 2.939809708629838309e-13 1.005252603577285886e-14
4.688495331221989545e+03 2.901039009298608941e-13 9.982354147778934737e-15
4.689162925737310616e+03 2.859547588678284036e-13 9.907564104306879651e-15
4.689830520252632596e+03 2.785477277411466557e-13 9.774087807919901422e-15
4.690498114767954576e+03 2.751883595870973827e-13 9.712199066813717139e-15
4.691165709283275646e+03 2.735308488164562397e-13 9.679173305791611718e-15
4.691833303798597626e+03 2.693194015283040943e-13 9.601595711984133134e-15
4.692500898313919606e+03 2.676119811587615749e-13 9.567649067816101045e-15
4.693168492829240677e+03 2.648526241697782749e-13 9.515545360304740737e-15
4.693836087344562657e+03 2.633258073878056150e-13 9.485175368143535847e-15
4.694503681859883727e+03 2.591885998134151642e-13 9.408248797117954275e-15
4.695171276375206617e+03 2.568366345220908479e-13 9.362742759159773855e-15
4.695838870890527687e+03 2.558295102154305989e-13 9.339662167654376130e-15
4.696506465405849667e+03 2.535793541309208892e-13 9.295509302801634358e-15
4.697174059921170738e+03 2.522797655180884481e-13 9.268210633589204970e-15
4.697841654436492718e+03 2.481895164270218806e-13 9.190431132283027676e-15
4.698509248951814698e+03 2.475840946711501089e-13 9.177769933198811298e-15
4.699176843467135768e+03 2.466001327304170718e-13 9.154851185890455772e-15
4.699844437982457748e+03 2.452401072353241099e-13 9.126908991815090864e-15
4.700512032497779728e+03 2.445837045967677903e-13 9.112816960083326777e-15
4.701179627013100799e+03 2.418221763961244821e-13 9.057153418538800278e-15
4.701847221528422779e+03 2.420855223288098646e-13 9.057350063862291720e-15
4.702514816043743849e+03 2.410263357626658952e-13 9.034474866768443298e-15
4.703182410559066739e+03 2.395185691113609541e-13 9.003030550433037089e-15
4.703850005074387809e+03 2.402982388067541109e-13 9.014046522120228995e-15
4.704517599589709789e+03 2.382358233697183598e-13 8.973471756920507837e-15
4.705185194105031769e+03 2.370179945915598296e-13 8.946115275163654295e-15
4.705852788620353749e+03 2.341845156161213383e-13 8.890044237692019019e-15
4.706520383135674820e+03 2.362059102628130137e-13 8.925198313405754970e-15
4.707187977650996800e+03 2.343203290967506626e-13 8.884792851492290577e-15
4.707855572166317870e+03 2.331117136342029366e-13 8.859546324663664455e-15
4.708523166681639850e+03 2.301867250661512041e-13 8.799666327464248761e-15
4.709190761196961830e+03 2.258414054186660955e-13 8.713895478590943632e-15
4.709858355712283810e+03 2.364806705806488934e-13 8.913253123131289942e-15
4.710525950227604881e+03 2.310073003025537779e-13 8.805562381949271958e-15
4.711193544742926861e+03 2.303300178382183086e-13 8.789676949427849670e-15
4.711861139258247931e+03 2.287548109408103987e-13 8.757096719456900077e-15
4.712528733773569911e+03 2.281394636268710343e-13 8.741657232339667414e-15
4.713196328288891891e+03 2.278991111686774023e-13 8.733292939033105636e-15
4.713863922804213871e+03 2.280697294155976467e-13 8.733552086381994088e-15
4.714531517319534942e+03 2.249902424557527663e-13 8.672885141249057599e-15
4.715199111834856922e+03 2.250240627646303523e-13 8.668838507406115041e-15
4.715866706350177992e+03 2.263003568442738693e-13 8.691020054282353272e-15
4.716534300865499972e+03 2.232598700565868083e-13 8.628414966549517680e-15
4.717201895380821952e+03 2.226156106677900270e-13 8.614509276681738409e-15
