#wavelength f_lam e_lam telcor
7303.299999999051 3.195879075681874e-14 4.435434677207279e-17 0.8884853473287836
7303.9999999990505 3.223383377412499e-14 4.2874164544442333e-17 0.8880601366888367
7304.69999999905 3.2608432391750393e-14 3.246653748775045e-17 0.8998516239884798
7305.39999999905 3.2985503620452514e-14 3.52339406730625e-17 0.9248957605929782
7306.09999999905 3.339734806411077e-14 4.525299567265933e-17 0.9528617619481035
7306.79999999905 3.360368800107689e-14 4.150177765056127e-17 0.9635522433322642
7307.49999999905 3.353247295560189e-14 3.22241844191225e-17 0.9654864733786265
7308.199999999049 3.338690776860331e-14 3.690044003254919e-17 0.94849105725089
7308.899999999049 3.3108869130344174e-14 4.4886179611554196e-17 0.9296762121933093
7309.599999999049 3.289802307798516e-14 3.896397353011807e-17 0.9201331069378611
7310.299999999049 3.286675977643561e-14 3.163503272143199e-17 0.9189024499634474
7310.999999999049 3.290856257810776e-14 3.829040364127595e-17 0.9249548460206037
7311.6999999990485 3.3099427519694826e-14 4.4998607320296674e-17 0.9304570191621337
7312.399999999048 3.331781613931897e-14 3.769458953105437e-17 0.9424227787394552
7313.099999999048 3.344050749672179e-14 3.2287342681430046e-17 0.9511948303721267
7313.799999999048 3.3520074924081583e-14 4.1059951197184035e-17 0.9507695382309941
7314.499999999048 3.3460158833495697e-14 4.598420063795867e-17 0.953258454171545
7315.199999999048 3.327723535396013e-14 3.664310276272065e-17 0.9538209330890687
7315.899999999047 3.310068528836232e-14 3.30499274880844e-17 0.9451735197922316
7316.599999999047 3.2928144264422835e-14 4.326758817457178e-17 0.9270296514890299
7317.299999999047 3.28339201604406e-14 4.556392989919198e-17 0.917069739676748
7317.999999999047 3.2993955727337985e-14 3.4773908881009805e-17 0.9168795908950437
7318.699999999047 3.324808978483231e-14 3.3378764095331e-17 0.918557469209923
7319.3999999990465 3.3596265430667864e-14 4.511003348757803e-17 0.9330412249241212
7320.099999999046 3.4272992253148184e-14 4.569394053299769e-17 0.9585780450110631
7320.799999999046 3.466088546245336e-14 3.4040687920627346e-17 0.9813102455328953
7321.499999999046 3.4991726152468104e-14 3.490356073908067e-17 0.9968098033003969
7322.199999999046 3.5271000137614766e-14 4.6253559208873024e-17 0.9970902302590795
7322.899999999046 3.544625439395811e-14 4.4416282371075717e-17 1.0
7323.599999999045 3.5464046840097994e-14 3.3556276129387447e-17 1.0
7324.299999999045 3.5463950054517404e-14 3.654181873217231e-17 1.0
7324.999999999045 3.543489129552499e-14 4.648134851795432e-17 1.0
7325.699999999045 3.5384294122532054e-14 4.240635460580682e-17 1.0
7326.399999999045 3.535815025879964e-14 3.320322671642073e-17 1.0
7327.0999999990445 3.5331513604518606e-14 3.836480341425791e-17 1.0
7327.799999999044 3.532261021749155e-14 4.690448689250125e-17 1.0
7328.499999999044 3.531232499194361e-14 4.0761261000771e-17 1.0
7329.199999999044 3.52730228104487e-14 3.3218034977407e-17 1.0
7329.899999999044 3.522600576854392e-14 4.0357489867875246e-17 1.0
7330.599999999044 3.511880371880225e-14 4.6762945543279705e-17 0.9974523567536407
7331.299999999043 3.496672621669284e-14 3.8488092132369016e-17 0.9911191011943413
7331.999999999043 3.48628964694025e-14 3.2949179818693686e-17 0.9846237220746603
7332.699999999043 3.4775895971685616e-14 4.174887453233968e-17 0.9795696903554496
7333.399999999043 3.475509636561184e-14 4.616955265208179e-17 0.9790259722798026
7334.099999999043 3.4867188063538494e-14 3.6637884997544314e-17 0.9734451777206835
7334.7999999990425 3.501661541217367e-14 3.333670820134931e-17 0.9717673755481038
7335.499999999042 3.520980570383247e-14 4.4039936276797176e-17 0.983607053295426
7336.199999999042 3.5539749428538564e-14 4.673685782794462e-17 0.9958967831804139
7336.899999999042 3.575377632971494e-14 3.5920907462230865e-17 1.0041316173372823
7337.599999999042 3.5910351713004175e-14 3.483969785812268e-17 1.0
7338.299999999042 3.603949385191794e-14 4.752279404573577e-17 1.0
7338.999999999041 3.611684602902296e-14 4.807307259238469e-17 1.0
7339.699999999041 3.609979164582089e-14 3.568822768225479e-17 1.0
7340.399999999041 3.605931831018145e-14 3.678848909998564e-17 1.0
7341.099999999041 3.5985922368708704e-14 4.8330237514594526e-17 1.0
7341.799999999041 3.584422608383464e-14 4.570219680874919e-17 1.0
7342.4999999990405 3.574772874418863e-14 3.436204056148151e-17 1.0
7343.19999999904 3.5661397979820475e-14 3.74796843914371e-17 1.0
7343.89999999904 3.5578324270056216e-14 4.702545238087746e-17 1.0
7344.59999999904 3.551758268905626e-14 4.2331931265562074e-17 1.0
7345.29999999904 3.547901329894829e-14 3.313426074348336e-17 1.0
7345.99999999904 3.543922308140739e-14 3.839144433529837e-17 1.0
7346.699999999039 3.537238362957971e-14 4.646413965640345e-17 1.0
7347.399999999039 3.527917806535373e-14 4.0035532644732227e-17 1.0
7348.099999999039 3.5213328589694355e-14 3.278726462071855e-17 1.0
7348.799999999039 3.517221589098025e-14 4.003886161965507e-17 1.0
7349.499999999039 3.517963423854553e-14 4.637415881999851e-17 1.0
7350.1999999990385 3.526634569018917e-14 3.826249444519941e-17 1.0
7350.899999999038 3.535768106046497e-14 3.3043663745710886e-17 1.0
7351.599999999038 3.544925296655714e-14 4.2206728540249974e-17 1.0
7352.299999999038 3.5560324694862253e-14 4.659733639193681e-17 1.0
7352.999999999038 3.559651546536799e-14 3.6793375556538064e-17 1.0
7353.699999999038 3.560366923917778e-14 3.364111687185319e-17 1.0
7354.399999999037 3.5590117149419136e-14 4.444596772129782e-17 1.0
7355.099999999037 3.5537793016367733e-14 4.6621534945965463e-17 1.0
7355.799999999037 3.548967256369046e-14 3.5476709608677635e-17 1.0
7356.499999999037 3.543988138459254e-14 3.45263484519398e-17 1.0
7357.199999999037 3.538242557651385e-14 4.673804000496933e-17 1.0
7357.8999999990365 3.5287768459338747e-14 4.6600140734874575e-17 1.0
7358.599999999036 3.521507356811026e-14 3.439300051118382e-17 1.0
7359.299999999036 3.514760750580622e-14 3.5598986134583147e-17 1.0
7359.999999999036 3.507844602205686e-14 4.6473654666806793e-17 1.0
7360.699999999036 3.501949449906363e-14 4.3858712790676055e-17 1.0
7361.399999999036 3.49940770968776e-14 3.324745512144755e-17 1.0
7362.099999999035 3.4970941915226706e-14 3.6584034277720837e-17 1.0
7362.799999999035 3.497590006512838e-14 4.604868607651311e-17 1.0
7363.499999999035 3.4991550820306254e-14 4.15036958398799e-17 1.0
7364.199999999035 3.500366944362309e-14 3.271648718060741e-17 1.0
7364.899999999035 3.501356202328965e-14 3.820514786848343e-17 1.0
7365.5999999990345 3.501561727010395e-14 4.623487003410904e-17 1.0
7366.299999999034 3.498720545696108e-14 3.985540082685804e-17 1.0
7366.999999999034 3.495405591947834e-14 3.2904597806134293e-17 1.0
7367.699999999034 3.4921146172571117e-14 4.049885185813774e-17 1.0
7368.399999999034 3.4888512232137455e-14 4.685535172407836e-17 1.0
7369.099999999034 3.489967116392536e-14 3.8497876856782216e-17 1.0
7369.799999999033 3.493737609729333e-14 3.33935559073582e-17 1.0
7370.499999999033 3.4995059743292363e-14 4.2744577439276354e-17 1.0
7371.199999999033 3.5111815185056876e-14 4.6721787766192247e-17 1.0
7371.899999999033 3.5220657911035677e-14 3.660482031114516e-17 1.0
7372.599999999033 3.531594071552204e-14 3.363817000165994e-17 1.0
7373.2999999990325 3.539985333045348e-14 4.45024513009101e-17 1.0
7373.999999999032 3.548565376774189e-14 4.635854911180936e-17 1.0
7374.699999999032 3.549490349309131e-14 3.5072106884105974e-17 1.0
7375.399999999032 3.5492812617018804e-14 3.4314838657287804e-17 1.0
7376.099999999032 3.5477560184732425e-14 4.622092563313696e-17 1.0
7376.799999999032 3.542587628731449e-14 4.5768557978708417e-17 1.0
7377.499999999031 3.5380270352555954e-14 3.3874942152598433e-17 1.0
7378.199999999031 3.5336162007477493e-14 3.530687252420907e-17 1.0
7378.899999999031 3.5285998318752364e-14 4.6009544504513966e-17 1.0
7379.599999999031 3.5205760787559634e-14 4.3288232255395885e-17 1.0
7380.299999999031 3.5132252421369474e-14 3.293992052324075e-17 1.0
7380.9999999990305 3.5058201565364696e-14 3.6482106547467996e-17 1.0
7381.69999999903 3.497643988364255e-14 4.567723168800448e-17 1.0
7382.39999999903 3.492018932225237e-14 4.088421913421537e-17 1.0
7383.09999999903 3.492646250692534e-14 3.2331291715623376e-17 1.0
7383.79999999903 3.4956866463223124e-14 3.793314259291711e-17 1.0
7384.49999999903 3.503664174589755e-14 4.563209565007292e-17 1.0
7385.199999999029 3.515302367128281e-14 3.9092798823411925e-17 1.0
7385.899999999029 3.521673374681746e-14 3.2391562605692086e-17 1.0
7386.599999999029 3.5254741556674484e-14 3.9990602323242815e-17 1.0
7387.299999999029 3.524856587922819e-14 4.5881307031541735e-17 1.0
7387.999999999029 3.51648211865955e-14 3.744627653462421e-17 1.0
7388.6999999990285 3.507907151538937e-14 3.2677661240275574e-17 1.0
7389.399999999028 3.4981575459180086e-14 4.2014883493743946e-17 1.0
7390.099999999028 3.486790841720792e-14 4.5881470321711775e-17 1.0
7390.799999999028 3.4831524016189034e-14 3.5966621846398843e-17 1.0
7391.499999999028 3.48292946366648e-14 3.3309850239034125e-17 1.0
7392.199999999028 3.484610629262585e-14 4.43138960174313e-17 1.0
7392.899999999027 3.4904280716432614e-14 4.598098523922499e-17 1.0
7393.599999999027 3.4921448746980654e-14 3.465440126509265e-17 1.0
7394.299999999027 3.491824966686327e-14 3.411445579871757e-17 1.0
7394.999999999027 3.489958703820607e-14 4.5754920300160803e-17 1.0
7395.699999999027 3.4846667996510336e-14 4.5021461723137624e-17 1.0
7396.3999999990265 3.4832702664977836e-14 3.342854504226469e-17 1.0
7397.099999999026 3.482690562081734e-14 3.5080198840113463e-17 1.0
7397.799999999026 3.485095275646262e-14 4.566885739555403e-17 1.0
7398.499999999026 3.4922995240090575e-14 4.2992309086946196e-17 1.0
7399.199999999026 3.498013112849614e-14 3.299836714130377e-17 1.0
7399.899999999026 3.503425786377081e-14 3.68888349148522e-17 1.0
7400.599999999025 3.508553840226986e-14 4.629360975226345e-17 1.0
7401.299999999025 3.511122929389568e-14 4.139061342033363e-17 1.0
7401.999999999025 3.511020532411491e-14 3.284927917256306e-17 1.0
7402.699999999025 3.510520065661023e-14 3.872300477094988e-17 1.0
7403.399999999025 3.508765370934676e-14 4.611961737245279e-17 1.0
7404.0999999990245 3.506363202646121e-14 3.9028988390714324e-17 1.0
7404.799999999024 3.5044270456775893e-14 3.239910831065715e-17 1.0
7405.499999999024 3.502503688776152e-14 4.005647037963455e-17 1.0
7406.199999999024 3.499724833165802e-14 4.5562439560676366e-17 1.0
7406.899999999024 3.4973015874835935e-14 3.697209264812762e-17 1.0
7407.599999999024 3.495095284568436e-14 3.2439911358234207e-17 1.0
7408.299999999023 3.4926829002380756e-14 4.1849626974061964e-17 1.0
7408.999999999023 3.489774403988314e-14 4.542215515665619e-17 1.0
7409.699999999023 3.4874562165108865e-14 3.5420275511464634e-17 1.0
7410.399999999023 3.4853794198130175e-14 3.2997398563362006e-17 1.0
7411.099999999023 3.4834141196951476e-14 4.400090478803951e-17 1.0
7411.7999999990225 3.4822518214233485e-14 4.5450940136912684e-17 1.0
7412.499999999022 3.48233067514758e-14 3.4205043128880855e-17 1.0
7413.199999999022 3.482843866851962e-14 3.3928023955325076e-17 1.0
7413.899999999022 3.483258096466244e-14 4.5466233685432126e-17 1.0
7414.599999999022 3.4840578828334643e-14 4.460769769273041e-17 1.0
7415.299999999022 3.484076390606867e-14 3.3215095457227246e-17 1.0
7415.999999999021 3.484333443933117e-14 3.5082259968615293e-17 1.0
7416.699999999021 3.484294194271013e-14 4.541915003412964e-17 1.0
7417.399999999021 3.483766105524385e-14 4.235200039031448e-17 1.0
7418.099999999021 3.482892923459948e-14 3.249178159359423e-17 1.0
7418.799999999021 3.481476786040786e-14 3.644894629607946e-17 1.0
7419.4999999990205 3.479479924643493e-14 4.531715401974275e-17 1.0
7420.19999999902 3.47685955156862e-14 4.0203615396608456e-17 1.0
7420.89999999902 3.4749225636989086e-14 3.2062978141481194e-17 1.0
7421.59999999902 3.472852913901719e-14 3.802024169691296e-17 1.0
7422.29999999902 3.4699155762180734e-14 4.521715132032718e-17 1.0
7422.99999999902 3.466261106682363e-14 3.823584927851693e-17 1.0
7423.699999999019 3.4634471009178854e-14 3.196261815882609e-17 1.0
7424.399999999019 3.460555947134448e-14 3.976887574440712e-17 1.0
7425.099999999019 3.4585199831632206e-14 4.512701377616255e-17 1.0
7425.799999999019 3.4585076598458696e-14 3.6527234083771466e-17 1.0
7426.499999999019 3.4593025392995337e-14 3.2266416498034986e-17 1.0
7427.1999999990185 3.460290398799771e-14 4.1834308918282786e-17 1.0
7427.899999999018 3.4627012625627965e-14 4.525361095547307e-17 1.0
7428.599999999018 3.463353915185379e-14 3.5175204946435414e-17 1.0
7429.299999999018 3.4633671866417685e-14 3.297614777143938e-17 1.0
7429.999999999018 3.4634430876872315e-14 4.4096518342508244e-17 1.0
7430.699999999018 3.461656441063201e-14 4.5255583743303965e-17 1.0
7431.399999999017 3.459651053756914e-14 3.390474728080753e-17 1.0
7432.099999999017 3.457340048102079e-14 3.383064140082764e-17 1.0
7432.799999999017 3.455021138631404e-14 4.5160425766313856e-17 1.0
7433.499999999017 3.452189179708962e-14 4.408159390433461e-17 1.0
7434.199999999017 3.45073255535686e-14 3.2936639297911575e-17 1.0
7434.8999999990165 3.4492815957338066e-14 3.502547212293346e-17 1.0
7435.599999999016 3.448070779327646e-14 4.523741336569056e-17 1.0
7436.299999999016 3.446581407001514e-14 4.206017376687925e-17 1.0
7436.999999999016 3.444913134588596e-14 3.24231880533184e-17 1.0
7437.699999999016 3.4435506814188406e-14 3.6621796311670207e-17 1.0
7438.399999999016 3.441775997413793e-14 4.5369121946228725e-17 1.0
7439.099999999015 3.43950920224952e-14 4.0011080919567754e-17 1.0
7439.799999999015 3.438074603053381e-14 3.20135726931375e-17 1.0
7440.499999999015 3.437017372262471e-14 3.8123385645489434e-17 1.0
7441.199999999015 3.436656674777176e-14 4.5047181927494245e-17 1.0
7441.899999999015 3.4371998512551445e-14 3.787956946723265e-17 1.0
7442.5999999990145 3.43786100164082e-14 3.1829086952800706e-17 1.0
7443.299999999014 3.438667549860421e-14 3.978293758713995e-17 1.0
7443.999999999014 3.4390030994305655e-14 4.4904649455160003e-17 1.0
7444.699999999014 3.4389286688827027e-14 3.616744285083289e-17 1.0
7445.399999999014 3.438307490120221e-14 3.212538351007107e-17 1.0
7446.099999999014 3.4372390103898707e-14 4.1774703685918175e-17 1.0
7446.799999999013 3.4351291106096e-14 4.490076355870164e-17 1.0
7447.499999999013 3.4332303721989083e-14 3.4743073621193885e-17 1.0
7448.199999999013 3.4313970051739714e-14 3.277443342615802e-17 1.0
7448.899999999013 3.430368863469554e-14 4.394142394086384e-17 1.0
7449.599999999013 3.42906611491117e-14 4.487529072084199e-17 1.0
7450.2999999990125 3.4285722423910833e-14 3.352084423069456e-17 1.0
7450.999999999012 3.4281994716217785e-14 3.367258250543523e-17 1.0
7451.699999999012 3.4277881047558893e-14 4.48067335747169e-17 1.0
7452.399999999012 3.4272608047072743e-14 4.349959283639957e-17 1.0
7453.099999999012 3.426647403553375e-14 3.257728447298625e-17 1.0
7453.799999999012 3.426057094251835e-14 3.485530503133039e-17 1.0
7454.499999999011 3.4250120934327616e-14 4.4799008342173563e-17 1.0
7455.199999999011 3.4229649668896546e-14 4.137323875728532e-17 1.0
7455.899999999011 3.421538880656999e-14 3.198493141779533e-17 1.0
7456.599999999011 3.4197614079739956e-14 3.6318697143967455e-17 1.0
7457.299999999011 3.4178973265509245e-14 4.477929038807854e-17 1.0
7457.9999999990105 3.415969879798668e-14 3.934372472343928e-17 1.0
7458.69999999901 3.415053666402163e-14 3.166857725617455e-17 1.0
7459.39999999901 3.413955302743334e-14 3.7953265189833716e-17 1.0
7460.09999999901 3.413004513859315e-14 4.473271094012992e-17 1.0
7460.79999999901 3.4128817165098326e-14 3.750338637895239e-17 1.0
7461.49999999901 3.412243003364032e-14 3.1695819163585724e-17 1.0
7462.199999999009 3.4111886064533076e-14 3.980801519310686e-17 1.0
7462.899999999009 3.409267211788799e-14 4.4728562161877356e-17 1.0
7463.599999999009 3.407176398406914e-14 3.587049263850195e-17 1.0
7464.299999999009 3.405383432399936e-14 3.204976926062316e-17 1.0
7464.999999999009 3.4039186823424045e-14 4.182148548476227e-17 1.0
7465.6999999990085 3.4023562083132275e-14 4.470487431972468e-17 1.0
7466.399999999008 3.4013483608154357e-14 3.444517108783712e-17 1.0
7467.099999999008 3.400494818241148e-14 3.2702574808321824e-17 1.0
7467.799999999008 3.399690778852346e-14 4.3951517884058937e-17 1.0
7468.499999999008 3.3983540044541665e-14 4.467709180282002e-17 1.0
7469.199999999008 3.3977147970457594e-14 3.330622704901205e-17 1.0
7469.899999999007 3.397205913858253e-14 3.369504720831757e-17 1.0
7470.599999999007 3.396995331305972e-14 4.475894627937219e-17 1.0
7471.299999999007 3.396893912315434e-14 4.3297252711776234e-17 1.0
7471.999999999007 3.39657362923234e-14 3.253394173023872e-17 1.0
7472.699999999007 3.396243270659748e-14 3.503350564925745e-17 1.0
7473.3999999990065 3.3959112095098315e-14 4.4837148373360155e-17 1.0
7474.099999999006 3.3948952982664386e-14 4.1158842363160704e-17 1.0
7474.799999999006 3.3943255031623616e-14 3.192249568284708e-17 1.0
7475.499999999006 3.3936147138729474e-14 3.645041851985592e-17 1.0
7476.199999999006 3.3929056862276277e-14 4.473801160596171e-17 1.0
7476.899999999006 3.3920575760224964e-14 3.913835315229886e-17 1.0
7477.599999999005 3.391286912160137e-14 3.1661866807959657e-17 1.0
7478.299999999005 3.390486599445278e-14 3.815967200608312e-17 1.0
7478.999999999005 3.389433251613988e-14 4.4772445348411335e-17 1.0
7479.699999999005 3.388665501068706e-14 3.7319365139138675e-17 1.0
7480.399999999005 3.3882876064676626e-14 3.167935092392188e-17 1.0
7481.0999999990045 3.3879397056877595e-14 3.990495821978609e-17 1.0
7481.799999999004 3.3878745873047165e-14 4.448267893919134e-17 1.0
7482.499999999004 3.3874779852117304e-14 3.542663424386204e-17 1.0
7483.199999999004 3.387030298141764e-14 3.181330805622619e-17 1.0
7483.899999999004 3.3861093370219326e-14 4.158242711486413e-17 1.0
7484.599999999004 3.3840291177106785e-14 4.411481569523433e-17 1.0
7485.299999999003 3.382061726103495e-14 3.380421910408662e-17 1.0
7485.999999999003 3.3803466501459054e-14 3.228206584475328e-17 1.0
7486.699999999003 3.378083461458644e-14 4.345416071073156e-17 1.0
7487.399999999003 3.37587022808035e-14 4.3952080240652964e-17 1.0
7488.099999999003 3.374500708567937e-14 3.2694332773777065e-17 1.0
7488.7999999990025 3.373359456229658e-14 3.330725846136874e-17 1.0
7489.499999999002 3.372472477349017e-14 4.414670672069795e-17 1.0
7490.199999999002 3.371521176170773e-14 4.2533416803539857e-17 1.0
7490.899999999002 3.3708875649133346e-14 3.207565154571124e-17 1.0
7491.599999999002 3.370018771396444e-14 3.4767459991679555e-17 1.0
7492.299999999002 3.3678506762580666e-14 4.4332930894954525e-17 1.0
7492.999999999001 3.3670586556728043e-14 4.0531984141527835e-17 1.0
7493.699999999001 3.3665612939547296e-14 3.157207464079463e-17 1.0
7494.399999999001 3.3660913491328704e-14 3.6271455041722544e-17 1.0
7495.099999999001 3.3653496160089415e-14 4.432209041323459e-17 1.0
7495.799999999001 3.364005259735191e-14 3.856034618197032e-17 1.0
7496.4999999990005 3.362944614221315e-14 3.132994535672322e-17 1.0
7497.199999999 3.3618672752906505e-14 3.793852446860063e-17 1.0
7497.899999999 3.360684797769606e-14 4.429409927748974e-17 1.0
7498.599999999 3.3595376466715964e-14 3.678076142192852e-17 1.0
7499.299999999 3.3585154169270877e-14 3.142089129642426e-17 1.0
7499.999999999 3.357552776732412e-14 3.9794152610405786e-17 1.0
7500.699999998999 3.356269511339565e-14 4.424221379910366e-17 1.0
7501.399999998999 3.355487761926734e-14 3.516340553928157e-17 1.0
7502.099999998999 3.354697975617522e-14 3.179555521197114e-17 1.0
7502.799999998999 3.354086647310524e-14 4.1758566393804516e-17 1.0
7503.499999998999 3.353331870632902e-14 4.416731364556215e-17 1.0
7504.1999999989985 3.352640287468518e-14 3.3777887791481604e-17 1.0
7504.899999998998 3.351952268006291e-14 3.248407936478252e-17 1.0
7505.599999998998 3.351293049802824e-14 4.388389853483445e-17 1.0
7506.299999998998 3.350204679899301e-14 4.4145783350271096e-17 1.0
7506.999999998998 3.349410358303139e-14 3.269241355554631e-17 1.0
7507.699999998998 3.348838523156568e-14 3.349514601687656e-17 1.0
7508.399999998997 3.3482397420766584e-14 4.413751113781768e-17 1.0
7509.099999998997 3.348133044371443e-14 4.219447178903001e-17 1.0
7509.799999998997 3.348154997917354e-14 3.187609435583449e-17 1.0
7510.499999998997 3.3479330112336684e-14 3.47473081581784e-17 1.0
7511.199999998997 3.347314126184195e-14 4.410425987334096e-17 1.0
7511.8999999989965 3.345512929038484e-14 4.0099331089298856e-17 1.0
7512.599999998996 3.3440757970911735e-14 3.1359059638339195e-17 1.0
7513.299999998996 3.3431496756853396e-14 3.623988857535406e-17 1.0
7513.999999998996 3.341737785948885e-14 4.410203100076434e-17 1.0
7514.699999998996 3.340256565288392e-14 3.820457034088976e-17 1.0
7515.399999998996 3.3390578039000166e-14 3.119896821297288e-17 1.0
7516.099999998995 3.33780241519565e-14 3.797908667554004e-17 1.0
7516.799999998995 3.3360252960750366e-14 4.4140264607130225e-17 1.0
7517.499999998995 3.334498495815808e-14 3.6502161276894716e-17 1.0
7518.199999998995 3.3335538318954906e-14 3.137637369901337e-17 1.0
7518.899999998995 3.332467836476644e-14 3.993338875295968e-17 1.0
7519.5999999989945 3.331273723363526e-14 4.4288886975492526e-17 1.0
7520.299999998994 3.330427793851722e-14 3.519347228555356e-17 1.0
7520.999999998994 3.329789923527514e-14 3.2094232067318197e-17 1.0
7521.699999998994 3.3291767614873606e-14 4.2464061431835286e-17 1.0
7522.399999998994 3.328334015229967e-14 4.494681562109002e-17 1.0
7523.099999998994 3.3275671079309136e-14 3.4346456765871765e-17 1.0
7523.799999998993 3.326757386260922e-14 3.3254145244873836e-17 1.0
7524.499999998993 3.325758808609424e-14 4.4995989490643156e-17 1.0
7525.199999998993 3.3234443523100554e-14 4.4812277183463594e-17 1.0
7525.899999998993 3.321470169039124e-14 3.2936228742073544e-17 1.0
7526.599999998993 3.3196644591429555e-14 3.389402622419358e-17 1.0
7527.2999999989925 3.3174907219262676e-14 4.4331287450260964e-17 1.0
7527.999999998992 3.3158048754492746e-14 4.205923782496351e-17 1.0
7528.699999998992 3.315657159465173e-14 3.184346476222425e-17 1.0
7529.399999998992 3.3157506595290294e-14 3.490485666973987e-17 1.0
7530.099999998992 3.3154191054500405e-14 4.403024412973954e-17 1.0
7530.799999998992 3.315665513566573e-14 3.9699450647792586e-17 1.0
7531.499999998991 3.315048993782182e-14 3.1092208212582364e-17 1.0
7532.199999998991 3.3142708146916265e-14 3.6060216503934435e-17 1.0
7532.899999998991 3.313057590144496e-14 4.351897637340857e-17 1.0
7533.599999998991 3.31240622989272e-14 3.740731803001357e-17 1.0
7534.299999998991 3.3122826330950586e-14 3.066706889077701e-17 1.0
7534.9999999989905 3.312149736228733e-14 3.748022865998074e-17 1.0
7535.69999999899 3.311655401356334e-14 4.331809753537848e-17 1.0
7536.39999999899 3.310197050567284e-14 3.5667573396871076e-17 1.0
7537.09999999899 3.308433523078089e-14 3.0842713718402926e-17 1.0
7537.79999999899 3.307274303495119e-14 3.944873724344549e-17 1.0
7538.49999999899 3.3046209410162374e-14 4.3576742687794e-17 1.0
7539.199999998989 3.3027771345347707e-14 3.447610043294042e-17 1.0
7539.899999998989 3.301413681955947e-14 3.1609232561146655e-17 1.0
7540.599999998989 3.300288942424171e-14 4.188562629025198e-17 1.0
7541.299999998989 3.299532088655765e-14 4.394602222140835e-17 1.0
7541.999999998989 3.299455685539668e-14 3.339386012604688e-17 1.0
7542.6999999989885 3.299454312743043e-14 3.253643017093415e-17 1.0
7543.399999998988 3.2998212123007534e-14 4.3965843327427926e-17 1.0
7544.099999998988 3.299928606556603e-14 4.3749041741167124e-17 1.0
7544.799999998988 3.299622783646432e-14 3.2346464776521634e-17 1.0
7545.499999998988 3.2992151006041694e-14 3.356618088287433e-17 1.0
7546.199999998988 3.298651604020312e-14 4.3907657562999354e-17 1.0
7546.899999998987 3.297719564494434e-14 4.1539259642742944e-17 1.0
7547.599999998987 3.2969355386014234e-14 3.157922232401847e-17 1.0
7548.299999998987 3.2961509389543875e-14 3.4849300700208894e-17 1.0
7548.999999998987 3.2951192799860215e-14 4.3864849229256716e-17 1.0
7549.699999998987 3.2942081330250465e-14 3.948737534073487e-17 1.0
7550.3999999989865 3.2934060744208216e-14 3.113558531383396e-17 1.0
7551.099999998986 3.2929594423038035e-14 3.6387513536774086e-17 1.0
7551.799999998986 3.292408614971345e-14 4.3884205162560103e-17 1.0
7552.499999998986 3.291542806111573e-14 3.764876717389477e-17 1.0
7553.199999998986 3.290628828225401e-14 3.104971189005072e-17 1.0
7553.899999998986 3.289675276010493e-14 3.816880488886604e-17 1.0
7554.599999998985 3.2881383336923204e-14 4.3942569413644753e-17 1.0
7555.299999998985 3.286792735890788e-14 3.6023732349706193e-17 1.0
7555.999999998985 3.2861091291736847e-14 3.131725506652807e-17 1.0
7556.699999998985 3.2853103371427316e-14 4.0176376966659745e-17 1.0
7557.399999998985 3.284176906001164e-14 4.4018743015635526e-17 1.0
7558.0999999989845 3.2832599100313834e-14 3.45441408346338e-17 1.0
7558.799999998984 3.2825798362892466e-14 3.181396346205221e-17 1.0
7559.499999998984 3.2818088878838275e-14 4.2156209651256e-17 1.0
7560.199999998984 3.281260479812629e-14 4.387023310898196e-17 1.0
7560.899999998984 3.281300839148599e-14 3.318692324007576e-17 1.0
7561.599999998984 3.281321680911424e-14 3.254057379675448e-17 1.0
7562.299999998983 3.2807943765221476e-14 4.383605546962313e-17 1.0
7562.999999998983 3.2800964390331165e-14 4.342467870683054e-17 1.0
7563.699999998983 3.279335313775957e-14 3.220817703263557e-17 1.0
7564.399999998983 3.278689124746078e-14 3.364975982047675e-17 1.0
7565.099999998983 3.278114828174819e-14 4.38902344562197e-17 1.0
7565.7999999989825 3.277726949611971e-14 4.135170324211814e-17 1.0
7566.499999998982 3.2775327367019e-14 3.1572071279927957e-17 1.0
7567.199999998982 3.276993568062624e-14 3.507721232455794e-17 1.0
7567.899999998982 3.276013470658417e-14 4.4043763021887144e-17 1.0
7568.599999998982 3.274889632546973e-14 3.956335667639147e-17 1.0
7569.299999998982 3.273938714598779e-14 3.139444192436862e-17 1.0
7569.999999998981 3.273361193900308e-14 3.695504920200601e-17 1.0
7570.699999998981 3.272787251453217e-14 4.449353843472637e-17 1.0
7571.399999998981 3.2724218330991504e-14 3.80265140697006e-17 1.0
7572.099999998981 3.2717900870234865e-14 3.149074362960281e-17 1.0
7572.799999998981 3.271057966415584e-14 3.8849838355067003e-17 1.0
7573.4999999989805 3.2696460974216254e-14 4.4313726661434744e-17 1.0
7574.19999999898 3.267890978907782e-14 3.598401034888309e-17 1.0
7574.89999999898 3.2665667303667523e-14 3.139575867774936e-17 1.0
7575.59999999898 3.2653040883795185e-14 4.03157017554349e-17 1.0
7576.29999999898 3.26465889157749e-14 4.3835979171739274e-17 1.0
7576.99999999898 3.264818265129831e-14 3.424611290987084e-17 1.0
7577.699999998979 3.2649427322566045e-14 3.1742208336014704e-17 1.0
7578.399999998979 3.264908174206481e-14 4.2207595174574396e-17 1.0
7579.099999998979 3.2640937725942756e-14 4.3732548210451263e-17 1.0
