# TELESCOPE = UH88
# INSTRUMENT = SNIFS
# OBJECT = 21ulv
# CHANNEL = B+R
# EXPNUM = 21_214_009
# MJD-OBS = 59428.270110
# DATE-OBS = 2021-08-02T06:29:55
# EXPTIME = 2700.0s
# AIRMASS = 1.22
# RA = 14:15:42.24
# DEC = 26:37:45.04
# wl fl err
# [A] [erg/s/cm2/A]
7071.860000 8.768994e-17 2.491948e-18
7074.860000 9.007937e-17 2.531338e-18
7077.860000 8.960101e-17 2.560573e-18
7080.860000 8.959371e-17 2.583284e-18
7083.860000 8.948067e-17 2.626752e-18
7086.860000 8.913974e-17 2.668216e-18
7089.860000 9.014136e-17 2.741963e-18
7092.860000 8.682621e-17 2.784417e-18
7095.860000 8.288328e-17 2.819635e-18
7098.860000 8.537598e-17 2.874980e-18
7101.860000 9.051993e-17 2.971118e-18
7104.860000 8.766237e-17 2.992025e-18
7107.860000 8.809147e-17 3.021190e-18
7110.860000 8.792041e-17 3.091313e-18
7113.860000 8.639322e-17 3.144164e-18
7116.860000 8.543103e-17 3.229391e-18
7119.860000 9.185629e-17 3.345858e-18
7122.860000 9.096783e-17 3.355728e-18
7125.860000 8.699630e-17 3.255156e-18
7128.860000 8.528124e-17 3.169097e-18
7131.860000 8.451472e-17 3.112630e-18
7134.860000 8.371735e-17 3.039149e-18
7137.860000 8.809851e-17 2.989662e-18
7140.860000 8.723105e-17 2.910842e-18
7143.860000 8.504784e-17 2.838713e-18
7146.860000 9.053574e-17 2.821630e-18
7149.860000 9.110583e-17 2.817491e-18
7152.860000 8.788990e-17 2.761855e-18
7155.860000 8.687027e-17 2.668195e-18
7158.860000 8.634141e-17 2.593411e-18
7161.860000 8.634177e-17 2.516222e-18
7164.860000 8.638679e-17 2.470615e-18
7167.860000 8.863570e-17 2.469091e-18
7170.860000 8.715322e-17 2.455760e-18
7173.860000 8.334968e-17 2.403723e-18
7176.860000 8.199836e-17 2.365952e-18
7179.860000 8.032372e-17 2.345914e-18
7182.860000 7.969845e-17 2.337583e-18
7185.860000 8.031210e-17 2.344920e-18
7188.860000 7.887463e-17 2.343422e-18
7191.860000 7.781971e-17 2.333682e-18
7194.860000 7.702555e-17 2.319329e-18
7197.860000 7.833848e-17 2.331613e-18
7200.860000 8.001717e-17 2.376624e-18
7203.860000 8.150675e-17 2.416006e-18
7206.860000 8.185855e-17 2.443566e-18
7209.860000 8.188845e-17 2.479099e-18
7212.860000 8.374429e-17 2.508743e-18
7215.860000 8.473521e-17 2.571837e-18
7218.860000 8.309491e-17 2.619002e-18
7221.860000 8.572921e-17 2.706191e-18
7224.860000 8.823923e-17 2.776578e-18
7227.860000 8.516590e-17 2.815173e-18
7230.860000 8.099254e-17 2.876101e-18
7233.860000 8.050799e-17 2.992340e-18
7236.860000 7.947621e-17 3.110764e-18
7239.860000 8.045814e-17 3.316987e-18
7242.860000 7.687688e-17 3.779387e-18
7245.860000 7.724781e-17 4.417194e-18
7248.860000 8.631593e-17 4.786324e-18
7251.860000 8.672531e-17 4.685849e-18
7254.860000 9.303762e-17 4.236370e-18
7257.860000 8.748182e-17 3.708965e-18
7260.860000 8.238463e-17 3.358610e-18
7263.860000 8.276215e-17 3.142544e-18
7266.860000 8.427669e-17 2.995926e-18
7269.860000 8.229457e-17 2.876076e-18
7272.860000 7.682398e-17 2.817352e-18
7275.860000 7.556906e-17 2.883283e-18
7278.860000 6.777421e-17 3.151533e-18
7281.860000 6.922330e-17 3.547077e-18
7284.860000 7.934269e-17 3.712319e-18
7287.860000 9.424285e-17 3.543735e-18
7290.860000 1.004122e-16 3.262761e-18
7293.860000 9.250292e-17 3.002276e-18
7296.860000 8.472624e-17 2.756318e-18
7299.860000 8.070820e-17 2.591191e-18
7302.860000 8.066519e-17 2.547907e-18
7305.860000 8.146034e-17 2.561006e-18
7308.860000 8.191398e-17 2.587405e-18
7311.860000 8.119578e-17 2.613682e-18
7314.860000 8.001978e-17 2.637371e-18
7317.860000 8.260230e-17 2.785374e-18
7320.860000 8.833002e-17 3.081400e-18
7323.860000 8.623417e-17 3.242214e-18
7326.860000 8.188690e-17 3.083155e-18
7329.860000 8.083002e-17 2.880666e-18
7332.860000 8.598265e-17 2.908986e-18
7335.860000 8.653145e-17 3.011813e-18
7338.860000 8.108947e-17 3.055725e-18
7341.860000 8.599968e-17 3.207129e-18
7344.860000 8.653822e-17 3.582657e-18
7347.860000 9.472212e-17 3.930201e-18
7350.860000 9.843785e-17 3.868641e-18
7353.860000 9.888725e-17 3.437425e-18
7356.860000 8.192418e-17 3.146640e-18
7359.860000 8.082602e-17 3.215090e-18
7362.860000 8.260935e-17 3.437679e-18
7365.860000 7.960898e-17 3.621418e-18
7368.860000 7.255660e-17 3.688613e-18
7371.860000 7.733938e-17 3.847019e-18
7374.860000 7.657949e-17 4.139550e-18
7377.860000 7.935315e-17 4.159125e-18
7380.860000 8.567610e-17 3.814665e-18
7383.860000 8.844957e-17 3.396475e-18
7386.860000 8.041260e-17 3.071286e-18
7389.860000 7.485547e-17 2.897557e-18
7392.860000 7.832495e-17 2.866299e-18
7395.860000 8.077658e-17 2.927115e-18
7398.860000 7.797899e-17 2.964328e-18
7401.860000 7.721916e-17 2.959484e-18
7404.860000 7.419306e-17 2.924576e-18
7407.860000 7.949934e-17 3.019585e-18
7410.860000 8.332057e-17 3.023713e-18
7413.860000 8.569369e-17 2.796581e-18
7416.860000 8.161648e-17 2.556310e-18
7419.860000 7.844129e-17 2.426779e-18
7422.860000 7.905464e-17 2.386993e-18
7425.860000 7.493123e-17 2.337530e-18
7428.860000 7.430086e-17 2.316831e-18
7431.860000 7.611511e-17 2.346526e-18
7434.860000 7.692945e-17 2.401458e-18
7437.860000 7.592322e-17 2.438359e-18
7440.860000 7.450540e-17 2.481780e-18
7443.860000 7.361364e-17 2.545230e-18
7446.860000 7.544085e-17 2.577477e-18
7449.860000 7.657901e-17 2.516802e-18
7452.860000 7.344546e-17 2.426753e-18
7455.860000 6.928461e-17 2.414074e-18
7458.860000 6.852060e-17 2.423431e-18
7461.860000 7.071842e-17 2.466002e-18
7464.860000 7.036806e-17 2.549840e-18
7467.860000 6.945544e-17 2.657554e-18
7470.860000 7.305308e-17 2.786116e-18
7473.860000 7.499307e-17 2.915287e-18
7476.860000 7.355478e-17 3.041410e-18
7479.860000 7.382439e-17 3.175103e-18
7482.860000 7.579339e-17 3.272771e-18
7485.860000 7.704262e-17 3.385325e-18
7488.860000 7.405240e-17 3.469086e-18
7491.860000 7.701763e-17 3.459339e-18
7494.860000 8.159754e-17 3.412382e-18
7497.860000 7.892848e-17 3.343782e-18
7500.860000 7.178121e-17 3.271246e-18
7503.860000 6.976459e-17 3.105650e-18
7506.860000 7.431214e-17 3.031614e-18
7509.860000 7.259954e-17 2.930353e-18
7512.860000 7.195606e-17 2.816577e-18
7515.860000 7.457432e-17 2.778839e-18
7518.860000 7.384125e-17 2.739580e-18
7521.860000 7.117916e-17 2.722345e-18
7524.860000 7.050641e-17 2.828790e-18
7527.860000 6.956502e-17 3.046611e-18
7530.860000 7.350845e-17 3.254028e-18
7533.860000 7.843608e-17 3.242605e-18
7536.860000 7.936635e-17 3.022634e-18
7539.860000 7.551065e-17 2.737746e-18
7542.860000 7.482594e-17 2.537643e-18
7545.860000 7.133015e-17 2.404252e-18
7548.860000 7.019571e-17 2.339872e-18
7551.860000 6.912251e-17 2.299397e-18
7554.860000 6.923820e-17 2.263203e-18
7557.860000 7.128479e-17 2.268405e-18
7560.860000 7.057216e-17 2.318853e-18
7563.860000 6.962634e-17 2.367628e-18
7566.860000 6.986611e-17 2.382490e-18
7569.860000 6.687350e-17 2.382817e-18
7572.860000 6.767176e-17 2.470468e-18
7575.860000 7.071524e-17 2.693129e-18
7578.860000 7.306554e-17 2.874374e-18
7581.860000 7.450990e-17 2.825998e-18
7584.860000 7.224906e-17 2.658124e-18
7587.860000 6.981394e-17 2.606750e-18
7590.860000 7.113671e-17 2.711390e-18
7593.860000 7.249018e-17 2.887146e-18
7596.860000 7.415613e-17 3.136310e-18
7599.860000 7.509355e-17 3.589489e-18
7602.860000 7.662253e-17 4.330400e-18
7605.860000 7.025898e-17 5.328646e-18
7608.860000 6.774800e-17 5.838450e-18
7611.860000 6.853782e-17 5.768975e-18
7614.860000 5.792547e-17 5.277208e-18
7617.860000 5.496779e-17 4.770961e-18
7620.860000 5.852928e-17 4.430304e-18
7623.860000 6.204782e-17 4.338326e-18
7626.860000 6.851431e-17 4.278332e-18
7629.860000 7.107539e-17 4.445702e-18
7632.860000 6.983087e-17 4.583084e-18
7635.860000 7.738631e-17 4.708466e-18
7638.860000 7.112479e-17 4.462098e-18
7641.860000 6.826035e-17 4.050438e-18
7644.860000 6.731961e-17 3.719709e-18
7647.860000 6.530694e-17 3.485783e-18
7650.860000 6.553797e-17 3.291303e-18
7653.860000 6.614485e-17 3.137724e-18
7656.860000 6.585425e-17 3.001130e-18
7659.860000 6.601935e-17 2.926527e-18
7662.860000 6.209635e-17 2.818914e-18
7665.860000 6.336704e-17 2.739599e-18
7668.860000 6.557781e-17 2.735529e-18
7671.860000 6.696369e-17 2.696455e-18
7674.860000 6.750094e-17 2.583607e-18
7677.860000 6.430686e-17 2.438224e-18
7680.860000 6.409838e-17 2.352819e-18
7683.860000 6.859974e-17 2.353670e-18
7686.860000 6.841693e-17 2.408720e-18
7689.860000 6.866053e-17 2.497921e-18
7692.860000 6.810630e-17 2.576506e-18
7695.860000 6.519725e-17 2.609139e-18
7698.860000 6.237313e-17 2.608949e-18
7701.860000 6.268857e-17 2.632617e-18
7704.860000 6.487503e-17 2.654012e-18
7707.860000 6.441321e-17 2.668135e-18
7710.860000 6.530150e-17 2.705419e-18
7713.860000 6.122749e-17 2.959288e-18
7716.860000 4.799301e-17 3.543942e-18
7719.860000 5.014703e-17 4.187141e-18
7722.860000 6.912539e-17 4.465112e-18
7725.860000 7.922400e-17 4.258024e-18
7728.860000 8.021161e-17 3.834643e-18
7731.860000 7.213478e-17 3.556223e-18
7734.860000 6.832735e-17 3.407650e-18
7737.860000 6.593671e-17 3.262650e-18
7740.860000 6.384473e-17 3.241074e-18
7743.860000 6.706990e-17 3.331319e-18
7746.860000 6.630564e-17 3.435585e-18
7749.860000 6.226703e-17 3.603193e-18
7752.860000 4.965203e-17 4.060018e-18
7755.860000 4.499138e-17 4.715034e-18
7758.860000 6.105321e-17 4.892476e-18
7761.860000 7.304886e-17 4.469189e-18
7764.860000 7.639238e-17 3.993663e-18
7767.860000 6.666884e-17 3.702259e-18
7770.860000 6.907982e-17 3.405882e-18
7773.860000 6.661041e-17 3.120605e-18
7776.860000 6.526598e-17 3.082337e-18
7779.860000 6.348893e-17 3.197852e-18
7782.860000 6.061631e-17 3.228547e-18
7785.860000 6.285927e-17 3.115715e-18
7788.860000 6.940863e-17 3.026871e-18
7791.860000 6.798267e-17 2.897237e-18
7794.860000 6.573245e-17 2.888687e-18
7797.860000 6.532796e-17 3.162139e-18
7800.860000 6.373070e-17 3.439271e-18
7803.860000 7.301268e-17 3.332597e-18
7806.860000 8.327594e-17 2.967899e-18
7809.860000 7.092429e-17 2.729998e-18
7812.860000 6.565484e-17 2.784858e-18
7815.860000 6.549294e-17 2.887121e-18
7818.860000 6.518577e-17 2.853431e-18
7821.860000 6.767646e-17 2.914584e-18
7824.860000 6.250174e-17 3.303518e-18
7827.860000 6.204451e-17 3.662279e-18
7830.860000 6.952885e-17 3.596603e-18
7833.860000 7.993796e-17 3.183830e-18
7836.860000 7.140308e-17 2.803547e-18
7839.860000 6.140478e-17 2.707909e-18
7842.860000 5.757771e-17 2.802296e-18
7845.860000 5.710306e-17 3.040071e-18
7848.860000 5.838655e-17 3.224284e-18
7851.860000 5.387783e-17 3.331144e-18
7854.860000 5.229158e-17 3.645862e-18
7857.860000 4.635469e-17 4.346624e-18
7860.860000 6.234345e-17 4.802573e-18
7863.860000 7.462775e-17 4.766859e-18
7866.860000 8.486938e-17 4.534170e-18
7869.860000 7.231900e-17 4.276835e-18
7872.860000 5.851719e-17 4.196711e-18
7875.860000 6.558830e-17 4.392792e-18
7878.860000 6.472002e-17 4.355033e-18
7881.860000 6.527822e-17 4.066502e-18
7884.860000 6.902297e-17 3.893029e-18
7887.860000 6.732423e-17 3.840045e-18
7890.860000 6.195426e-17 3.696419e-18
7893.860000 6.213820e-17 3.700801e-18
7896.860000 6.921194e-17 3.780188e-18
7899.860000 6.711351e-17 3.581123e-18
7902.860000 7.135238e-17 3.184728e-18
7905.860000 6.477345e-17 2.848779e-18
7908.860000 5.883509e-17 2.702960e-18
7911.860000 5.506111e-17 2.739754e-18
7914.860000 4.351419e-17 3.035927e-18
7917.860000 4.508684e-17 3.668643e-18
7920.860000 6.931994e-17 4.180987e-18
7923.860000 8.169172e-17 4.145225e-18
7926.860000 8.242504e-17 3.785803e-18
7929.860000 7.709571e-17 3.399728e-18
7932.860000 7.497703e-17 3.096744e-18
7935.860000 7.022382e-17 2.991135e-18
7938.860000 6.253963e-17 2.956793e-18
7941.860000 6.235648e-17 2.811274e-18
7944.860000 6.002578e-17 2.586711e-18
7947.860000 5.662673e-17 2.491352e-18
7950.860000 5.751916e-17 2.591092e-18
7953.860000 6.049276e-17 2.773724e-18
7956.860000 6.052331e-17 2.874653e-18
7959.860000 5.956040e-17 2.803010e-18
7962.860000 5.645168e-17 2.736441e-18
7965.860000 4.828006e-17 3.015469e-18
7968.860000 4.654290e-17 3.684132e-18
7971.860000 6.444231e-17 4.133228e-18
7974.860000 7.492775e-17 3.986412e-18
7977.860000 7.384693e-17 3.493495e-18
7980.860000 5.938081e-17 3.324382e-18
7983.860000 5.602549e-17 3.554836e-18
7986.860000 5.790738e-17 3.782388e-18
7989.860000 6.435291e-17 3.788514e-18
7992.860000 6.996889e-17 3.791733e-18
7995.860000 6.243282e-17 4.238070e-18
7998.860000 5.686481e-17 5.075536e-18
8001.860000 6.897477e-17 5.244245e-18
8004.860000 8.414083e-17 4.533744e-18
8007.860000 7.444371e-17 3.691712e-18
8010.860000 5.783978e-17 3.217647e-18
8013.860000 5.775626e-17 3.054160e-18
8016.860000 6.121401e-17 3.126386e-18
8019.860000 6.331768e-17 3.319082e-18
8022.860000 5.844786e-17 3.393475e-18
8025.860000 5.089430e-17 3.276298e-18
8028.860000 5.191791e-17 3.390924e-18
8031.860000 5.804239e-17 3.713521e-18
8034.860000 6.300158e-17 3.754209e-18
8037.860000 6.456386e-17 3.318338e-18
8040.860000 6.560958e-17 2.860030e-18
8043.860000 5.734149e-17 2.542631e-18
8046.860000 5.606813e-17 2.440831e-18
8049.860000 5.890160e-17 2.419563e-18
8052.860000 6.456657e-17 2.473370e-18
8055.860000 6.590939e-17 2.572145e-18
8058.860000 6.228531e-17 2.638108e-18
8061.860000 6.385359e-17 2.668902e-18
8064.860000 6.563916e-17 2.733424e-18
8067.860000 6.393628e-17 2.866809e-18
8070.860000 6.350787e-17 2.887700e-18
8073.860000 6.321510e-17 2.698728e-18
8076.860000 6.058261e-17 2.537668e-18
8079.860000 6.137588e-17 2.494097e-18
8082.860000 6.201535e-17 2.523271e-18
8085.860000 6.015649e-17 2.554814e-18
8088.860000 5.853698e-17 2.592086e-18
8091.860000 6.047441e-17 2.677102e-18
8094.860000 6.126951e-17 2.735926e-18
8097.860000 5.954875e-17 2.825950e-18
8100.860000 5.705137e-17 2.927753e-18
8103.860000 5.749401e-17 3.003406e-18
8106.860000 6.527958e-17 3.182906e-18
8109.860000 6.373883e-17 3.261490e-18
8112.860000 6.087779e-17 3.250839e-18
8115.860000 5.577107e-17 3.123760e-18
8118.860000 5.264053e-17 3.099394e-18
8121.860000 5.582520e-17 3.153147e-18
8124.860000 5.387273e-17 3.207785e-18
8127.860000 5.473729e-17 3.233698e-18
8130.860000 5.461028e-17 3.177557e-18
8133.860000 5.234823e-17 3.082996e-18
8136.860000 5.640036e-17 3.045492e-18
8139.860000 5.437090e-17 2.999748e-18
8142.860000 5.700178e-17 2.951931e-18
8145.860000 5.948489e-17 2.942172e-18
8148.860000 5.704809e-17 2.866381e-18
8151.860000 5.563256e-17 2.816350e-18
8154.860000 5.462879e-17 2.775778e-18
8157.860000 5.315193e-17 2.659191e-18
8160.860000 5.395226e-17 2.560869e-18
8163.860000 5.484043e-17 2.491404e-18
8166.860000 5.697180e-17 2.470655e-18
8169.860000 5.513336e-17 2.429883e-18
8172.860000 5.645446e-17 2.420383e-18
8175.860000 5.533962e-17 2.407525e-18
8178.860000 5.568828e-17 2.387533e-18
8181.860000 5.314777e-17 2.340116e-18
8184.860000 5.272689e-17 2.336632e-18
8187.860000 5.611001e-17 2.361547e-18
8190.860000 5.217212e-17 2.355279e-18
8193.860000 5.093411e-17 2.371678e-18
8196.860000 4.873106e-17 2.368913e-18
8199.860000 4.816299e-17 2.371127e-18
8202.860000 5.172063e-17 2.409144e-18
8205.860000 5.347247e-17 2.430242e-18
8208.860000 5.218223e-17 2.467596e-18
8211.860000 5.092422e-17 2.535522e-18
8214.860000 5.246326e-17 2.557672e-18
8217.860000 5.308882e-17 2.629803e-18
8220.860000 5.269935e-17 2.665927e-18
8223.860000 5.353128e-17 2.717676e-18
8226.860000 5.733792e-17 2.799166e-18
8229.860000 5.117635e-17 2.804012e-18
8232.860000 5.287076e-17 2.880726e-18
8235.860000 4.884096e-17 2.920479e-18
8238.860000 4.908884e-17 2.975257e-18
8241.860000 4.853466e-17 3.029612e-18
8244.860000 5.202381e-17 3.148130e-18
8247.860000 5.211525e-17 3.212208e-18
8250.860000 5.221513e-17 3.315742e-18
8253.860000 5.295423e-17 3.313073e-18
8256.860000 5.723987e-17 3.245398e-18
8259.860000 5.356015e-17 3.142358e-18
8262.860000 5.306789e-17 3.068688e-18
8265.860000 5.224578e-17 2.982254e-18
8268.860000 4.916069e-17 2.851936e-18
8271.860000 5.391925e-17 2.841195e-18
8274.860000 5.174292e-17 2.812394e-18
8277.860000 4.714027e-17 2.795817e-18
8280.860000 4.168430e-17 2.897631e-18
8283.860000 3.649227e-17 3.278168e-18
8286.860000 3.638311e-17 3.718831e-18
8289.860000 4.279987e-17 3.921155e-18
8292.860000 5.286229e-17 4.058626e-18
8295.860000 5.607466e-17 4.077290e-18
8298.860000 4.643967e-17 3.887526e-18
8301.860000 5.235988e-17 3.828065e-18
8304.860000 6.357706e-17 3.989715e-18
8307.860000 7.124935e-17 3.866882e-18
8310.860000 7.218747e-17 3.389487e-18
8313.860000 5.977482e-17 3.016724e-18
8316.860000 5.588588e-17 2.952006e-18
8319.860000 5.880540e-17 2.883152e-18
8322.860000 5.784096e-17 2.702940e-18
8325.860000 5.379534e-17 2.555104e-18
8328.860000 4.915376e-17 2.484937e-18
8331.860000 4.681467e-17 2.458635e-18
8334.860000 5.041245e-17 2.493608e-18
8337.860000 4.651882e-17 2.542356e-18
8340.860000 4.244978e-17 2.721362e-18
8343.860000 1.424612e-17 3.173604e-18
8346.860000 -7.153021e-18 4.380185e-18
8349.860000 2.355895e-17 5.757913e-18
8352.860000 7.154146e-17 6.166034e-18
8355.860000 9.371502e-17 5.548681e-18
8358.860000 8.280644e-17 4.990247e-18
8361.860000 7.570688e-17 4.573965e-18
8364.860000 6.523440e-17 4.024233e-18
8367.860000 5.862664e-17 3.869781e-18
8370.860000 5.963380e-17 3.974964e-18
8373.860000 5.327095e-17 3.938089e-18
8376.860000 4.997192e-17 3.706485e-18
8379.860000 4.722215e-17 3.485050e-18
8382.860000 4.691365e-17 3.485897e-18
8385.860000 5.211705e-17 3.844768e-18
8388.860000 5.394850e-17 4.171329e-18
8391.860000 5.656631e-17 4.030633e-18
8394.860000 4.058482e-17 3.535577e-18
8397.860000 2.780935e-17 3.261955e-18
8400.860000 1.130622e-17 3.603402e-18
8403.860000 1.932072e-17 4.573244e-18
8406.860000 6.568973e-17 5.180586e-18
8409.860000 9.357725e-17 4.807995e-18
8412.860000 8.387768e-17 3.782448e-18
8415.860000 4.891062e-17 3.110517e-18
8418.860000 5.176169e-17 3.202522e-18
8421.860000 5.991120e-17 3.522189e-18
8424.860000 5.770886e-17 3.477534e-18
8427.860000 4.049057e-17 3.179434e-18
8430.860000 2.208607e-17 3.240672e-18
8433.860000 2.815784e-17 4.036063e-18
8436.860000 6.242927e-17 4.738863e-18
8439.860000 9.573812e-17 4.571550e-18
8442.860000 1.028425e-16 3.710396e-18
8445.860000 7.442830e-17 2.908436e-18
8448.860000 4.909523e-17 2.620106e-18
8451.860000 4.964987e-17 2.748983e-18
8454.860000 4.528874e-17 3.035755e-18
8457.860000 4.512723e-17 3.363276e-18
8460.860000 4.990524e-17 3.420515e-18
8463.860000 3.981334e-17 3.233901e-18
8466.860000 3.575032e-17 3.508266e-18
8469.860000 3.947785e-17 4.326055e-18
8472.860000 5.878024e-17 4.748932e-18
8475.860000 7.766170e-17 4.351238e-18
8478.860000 7.590071e-17 3.649330e-18
8481.860000 5.912574e-17 3.233919e-18
8484.860000 5.258955e-17 3.098113e-18
8487.860000 4.643963e-17 3.045073e-18
8490.860000 4.433622e-17 3.098972e-18
8493.860000 4.679034e-17 3.348483e-18
8496.860000 5.122246e-17 3.763424e-18
8499.860000 5.378680e-17 4.162158e-18
8502.860000 5.105402e-17 4.202961e-18
8505.860000 4.721375e-17 4.085118e-18
8508.860000 5.054807e-17 4.335409e-18
8511.860000 5.767246e-17 4.615035e-18
8514.860000 5.852425e-17 4.320784e-18
8517.860000 5.519181e-17 3.611252e-18
8520.860000 5.091825e-17 3.115860e-18
8523.860000 4.772702e-17 2.885620e-18
8526.860000 4.619019e-17 2.795235e-18
8529.860000 4.606682e-17 2.709370e-18
8532.860000 5.366045e-17 2.672987e-18
8535.860000 5.490828e-17 2.648671e-18
8538.860000 5.183548e-17 2.623458e-18
8541.860000 5.262368e-17 2.665022e-18
8544.860000 4.856855e-17 2.741097e-18
8547.860000 4.602882e-17 2.746608e-18
8550.860000 4.528359e-17 2.724527e-18
8553.860000 4.463615e-17 2.787252e-18
8556.860000 4.902839e-17 2.866595e-18
8559.860000 5.170684e-17 2.754288e-18
8562.860000 4.597493e-17 2.513317e-18
8565.860000 4.241322e-17 2.367181e-18
8568.860000 4.396135e-17 2.334795e-18
8571.860000 4.329339e-17 2.324148e-18
8574.860000 4.343350e-17 2.366004e-18
8577.860000 4.323509e-17 2.405316e-18
8580.860000 4.689350e-17 2.476210e-18
8583.860000 5.050120e-17 2.536653e-18
8586.860000 4.979297e-17 2.549564e-18
8589.860000 4.778871e-17 2.622187e-18
8592.860000 4.613813e-17 2.724459e-18
8595.860000 4.666833e-17 2.813657e-18
8598.860000 4.820709e-17 2.899022e-18
8601.860000 4.926750e-17 3.001617e-18
8604.860000 4.670515e-17 3.033424e-18
8607.860000 4.439777e-17 3.000468e-18
8610.860000 4.028636e-17 2.939581e-18
8613.860000 4.154877e-17 3.053534e-18
8616.860000 3.921448e-17 3.153827e-18
8619.860000 3.982421e-17 3.410825e-18
8622.860000 4.394822e-17 3.773922e-18
8625.860000 4.197285e-17 4.222625e-18
8628.860000 4.614193e-17 4.631996e-18
8631.860000 4.561766e-17 4.804479e-18
8634.860000 4.120302e-17 4.860245e-18
8637.860000 4.916665e-17 4.796720e-18
8640.860000 4.588644e-17 4.585577e-18
8643.860000 4.955954e-17 4.259219e-18
8646.860000 4.314895e-17 3.897797e-18
8649.860000 3.958965e-17 3.563380e-18
8652.860000 3.231435e-17 3.452263e-18
8655.860000 3.192988e-17 3.638172e-18
8658.860000 3.557014e-17 3.855457e-18
8661.860000 3.959275e-17 3.968824e-18
8664.860000 4.148635e-17 3.986555e-18
8667.860000 4.519222e-17 3.934247e-18
8670.860000 5.114365e-17 3.836140e-18
8673.860000 4.826183e-17 3.699203e-18
8676.860000 4.735472e-17 3.543888e-18
8679.860000 4.890908e-17 3.411348e-18
8682.860000 4.667183e-17 3.221054e-18
8685.860000 4.489314e-17 3.023999e-18
8688.860000 4.689114e-17 2.877918e-18
8691.860000 5.360441e-17 2.790812e-18
8694.860000 5.009902e-17 2.701121e-18
8697.860000 4.271134e-17 2.621888e-18
8700.860000 3.807781e-17 2.563803e-18
8703.860000 3.310805e-17 2.524023e-18
8706.860000 3.697169e-17 2.571279e-18
8709.860000 4.483832e-17 2.664030e-18
8712.860000 4.637813e-17 2.690250e-18
8715.860000 4.498208e-17 2.712144e-18
8718.860000 4.787572e-17 2.731167e-18
8721.860000 4.510311e-17 2.711881e-18
8724.860000 4.351014e-17 2.736942e-18
8727.860000 4.737271e-17 2.826480e-18
8730.860000 4.388910e-17 2.848341e-18
8733.860000 4.654045e-17 2.971317e-18
8736.860000 4.709632e-17 3.028289e-18
8739.860000 4.402364e-17 3.047235e-18
8742.860000 4.652417e-17 3.144229e-18
8745.860000 4.186610e-17 3.217175e-18
8748.860000 4.097589e-17 3.282389e-18
8751.860000 4.096498e-17 3.359843e-18
8754.860000 3.756203e-17 3.365131e-18
8757.860000 2.896018e-17 3.403805e-18
8760.860000 1.915202e-17 3.691833e-18
8763.860000 2.240345e-18 4.455761e-18
8766.860000 7.630784e-18 5.395678e-18
8769.860000 3.726801e-17 5.892116e-18
8772.860000 4.732293e-17 6.090581e-18
8775.860000 3.803627e-17 5.860545e-18
8778.860000 4.058093e-17 5.309908e-18
8781.860000 5.856008e-17 5.228624e-18
8784.860000 6.949103e-17 5.482305e-18
8787.860000 7.774552e-17 5.091742e-18
8790.860000 8.023903e-17 4.099467e-18
8793.860000 5.287168e-17 3.419894e-18
8796.860000 4.847666e-17 3.449782e-18
8799.860000 4.711298e-17 3.437828e-18
8802.860000 5.025054e-17 3.123533e-18
8805.860000 4.911114e-17 2.750860e-18
8808.860000 4.330650e-17 2.542966e-18
8811.860000 4.238620e-17 2.482126e-18
8814.860000 3.894577e-17 2.494358e-18
8817.860000 3.462233e-17 2.544483e-18
8820.860000 2.984515e-17 2.587286e-18
8823.860000 1.965397e-17 2.753592e-18
8826.860000 -7.482329e-18 3.474293e-18
8829.860000 -3.560288e-17 4.986411e-18
8832.860000 3.307535e-18 6.316585e-18
8835.860000 5.262513e-17 6.534809e-18
8838.860000 9.315547e-17 5.792543e-18
8841.860000 8.139896e-17 5.238119e-18
8844.860000 6.983177e-17 4.827784e-18
8847.860000 6.902195e-17 4.101308e-18
8850.860000 5.631186e-17 3.575593e-18
8853.860000 5.223575e-17 3.648223e-18
8856.860000 4.966850e-17 3.791875e-18
8859.860000 4.374913e-17 3.634713e-18
8862.860000 3.928688e-17 3.399917e-18
8865.860000 3.296711e-17 3.387829e-18
8868.860000 3.996073e-17 3.866052e-18
8871.860000 4.320470e-17 4.686159e-18
8874.860000 5.988686e-17 5.230081e-18
8877.860000 5.450429e-17 4.920898e-18
8880.860000 4.014378e-17 4.146674e-18
8883.860000 2.153942e-17 3.763586e-18
8886.860000 1.660552e-17 4.339739e-18
8889.860000 4.624162e-18 5.833229e-18
8892.860000 2.751665e-17 6.870165e-18
8895.860000 7.156402e-17 6.468990e-18
8898.860000 1.115708e-16 5.045318e-18
8901.860000 6.578894e-17 3.863008e-18
8904.860000 3.959571e-17 3.682755e-18
8907.860000 3.620186e-17 4.179403e-18
8910.860000 4.635760e-17 4.485453e-18
8913.860000 3.776254e-17 4.158080e-18
8916.860000 4.374488e-17 3.632153e-18
8919.860000 2.483888e-17 3.658042e-18
8922.860000 1.816615e-17 4.675445e-18
8925.860000 4.702282e-17 5.783997e-18
8928.860000 9.157701e-17 5.838234e-18
8931.860000 1.223737e-16 4.825507e-18
8934.860000 9.436853e-17 3.596319e-18
8937.860000 4.417715e-17 2.911583e-18
8940.860000 3.522378e-17 2.766674e-18
8943.860000 3.527753e-17 2.931201e-18
8946.860000 3.566997e-17 3.399502e-18
8949.860000 4.417207e-17 3.812516e-18
