# INSTRUMENT_ID: 71
# OBS_GROUP_ID: 65
# UNIT_ID: None
# RA: 213.9260333333333
# DEC: 26.629177777777777
# OBS_DATE: 2010-08-22 00:00:00+00:00
# REDSHIFT: None
# REDSHIFT_ERR: None
# REDSHIFT_QUALITY: None
# SPEC_PLOT_FILE: None
# SPEC_DATA_FILE: None
# SPECTRUM_NOTES: None
# REFERENCE: None
# TRANSIENT_ID: 88212
# FOLLOWUP_ID: None
# SPEC_PHASE: None
# RLAP: None
# SNID_PLOT_FILE: None

wavelength,flux,fluxerr
7842.941,5.90627e-16,-9.90000e+01
7846.324,6.04258e-16,-9.90000e+01
7849.707,5.86664e-16,-9.90000e+01
7853.090,5.82343e-16,-9.90000e+01
7856.474,6.16465e-16,-9.90000e+01
7859.857,5.71047e-16,-9.90000e+01
7863.240,5.34037e-16,-9.90000e+01
7866.623,5.57543e-16,-9.90000e+01
7870.006,6.08471e-16,-9.90000e+01
7873.390,6.08909e-16,-9.90000e+01
7876.773,5.55314e-16,-9.90000e+01
7880.156,5.83202e-16,-9.90000e+01
7883.539,5.52082e-16,-9.90000e+01
7886.923,6.94203e-16,-9.90000e+01
7890.306,6.49828e-16,-9.90000e+01
7893.689,5.48631e-16,-9.90000e+01
7897.072,5.58761e-16,-9.90000e+01
7900.455,5.74565e-16,-9.90000e+01
7903.839,5.83590e-16,-9.90000e+01
7907.222,6.36317e-16,-9.90000e+01
7910.605,6.85881e-16,-9.90000e+01
7913.988,5.99539e-16,-9.90000e+01
7917.371,5.65093e-16,-9.90000e+01
7920.755,6.37072e-16,-9.90000e+01
7924.138,5.78484e-16,-9.90000e+01
7927.521,5.37149e-16,-9.90000e+01
7930.904,5.73597e-16,-9.90000e+01
7934.288,6.17692e-16,-9.90000e+01
7937.671,6.00014e-16,-9.90000e+01
7941.054,6.07888e-16,-9.90000e+01
7944.437,6.55724e-16,-9.90000e+01
7947.820,6.20834e-16,-9.90000e+01
7951.204,5.55735e-16,-9.90000e+01
7954.587,5.92876e-16,-9.90000e+01
7957.970,6.47371e-16,-9.90000e+01
7961.353,6.54280e-16,-9.90000e+01
7964.736,6.80197e-16,-9.90000e+01
7968.120,5.70796e-16,-9.90000e+01
7971.503,5.74583e-16,-9.90000e+01
7974.886,6.14350e-16,-9.90000e+01
7978.269,6.12186e-16,-9.90000e+01
7981.653,6.25598e-16,-9.90000e+01
7985.036,5.96760e-16,-9.90000e+01
7988.419,5.47512e-16,-9.90000e+01
7991.802,5.40101e-16,-9.90000e+01
7995.185,5.07070e-16,-9.90000e+01
7998.569,4.87195e-16,-9.90000e+01
8001.952,5.70554e-16,-9.90000e+01
8005.335,5.28014e-16,-9.90000e+01
8008.718,5.49444e-16,-9.90000e+01
8012.101,5.86217e-16,-9.90000e+01
8015.485,6.05352e-16,-9.90000e+01
8018.868,6.32874e-16,-9.90000e+01
8022.251,6.05758e-16,-9.90000e+01
8025.634,5.34779e-16,-9.90000e+01
8029.017,5.73478e-16,-9.90000e+01
8032.401,5.54154e-16,-9.90000e+01
8035.784,5.67703e-16,-9.90000e+01
8039.167,7.47445e-16,-9.90000e+01
8042.550,6.65506e-16,-9.90000e+01
8045.934,6.08084e-16,-9.90000e+01
8049.317,5.76592e-16,-9.90000e+01
8052.700,6.25823e-16,-9.90000e+01
8056.083,6.38582e-16,-9.90000e+01
8059.466,5.52609e-16,-9.90000e+01
8062.850,4.98751e-16,-9.90000e+01
8066.233,5.48064e-16,-9.90000e+01
8069.616,5.82666e-16,-9.90000e+01
8072.999,5.78046e-16,-9.90000e+01
8076.382,6.57633e-16,-9.90000e+01
8079.766,6.18143e-16,-9.90000e+01
8083.149,5.33326e-16,-9.90000e+01
8086.532,5.76276e-16,-9.90000e+01
8089.915,6.16754e-16,-9.90000e+01
8093.299,5.88803e-16,-9.90000e+01
8096.682,5.27895e-16,-9.90000e+01
8100.065,5.26178e-16,-9.90000e+01
8103.448,6.40481e-16,-9.90000e+01
8106.831,6.81600e-16,-9.90000e+01
8110.215,6.03734e-16,-9.90000e+01
8113.598,5.57389e-16,-9.90000e+01
8116.981,5.91516e-16,-9.90000e+01
8120.364,5.84492e-16,-9.90000e+01
8123.747,5.63601e-16,-9.90000e+01
8127.131,5.36422e-16,-9.90000e+01
8130.514,5.28546e-16,-9.90000e+01
8133.897,5.73182e-16,-9.90000e+01
8137.280,5.70161e-16,-9.90000e+01
8140.664,5.56658e-16,-9.90000e+01
8144.047,5.58811e-16,-9.90000e+01
8147.430,5.19733e-16,-9.90000e+01
8150.813,5.35596e-16,-9.90000e+01
8154.196,5.52572e-16,-9.90000e+01
8157.580,5.78891e-16,-9.90000e+01
8160.963,5.98913e-16,-9.90000e+01
8164.346,6.30680e-16,-9.90000e+01
8167.729,5.42751e-16,-9.90000e+01
8171.112,4.96345e-16,-9.90000e+01
8174.496,5.61939e-16,-9.90000e+01
8177.879,5.21540e-16,-9.90000e+01
8181.262,5.18235e-16,-9.90000e+01
8184.645,6.10956e-16,-9.90000e+01
8188.029,5.09858e-16,-9.90000e+01
8191.412,5.13300e-16,-9.90000e+01
8194.795,5.69871e-16,-9.90000e+01
8198.178,5.31930e-16,-9.90000e+01
8201.561,5.31650e-16,-9.90000e+01
8204.945,5.35060e-16,-9.90000e+01
8208.328,5.21424e-16,-9.90000e+01
8211.711,5.11674e-16,-9.90000e+01
8215.094,5.87466e-16,-9.90000e+01
8218.477,6.29741e-16,-9.90000e+01
8221.861,5.57545e-16,-9.90000e+01
8225.244,5.61553e-16,-9.90000e+01
8228.627,5.55372e-16,-9.90000e+01
8232.010,4.00786e-16,-9.90000e+01
8235.394,3.72825e-16,-9.90000e+01
8238.777,5.59082e-16,-9.90000e+01
8242.160,5.41262e-16,-9.90000e+01
8245.543,4.74957e-16,-9.90000e+01
8248.926,5.03779e-16,-9.90000e+01
8252.310,4.89942e-16,-9.90000e+01
8255.693,5.26208e-16,-9.90000e+01
8259.076,5.30367e-16,-9.90000e+01
8262.459,4.72889e-16,-9.90000e+01
8265.842,5.56927e-16,-9.90000e+01
8269.226,5.31485e-16,-9.90000e+01
8272.609,5.22887e-16,-9.90000e+01
8275.992,4.83333e-16,-9.90000e+01
8279.375,5.28368e-16,-9.90000e+01
8282.759,5.89588e-16,-9.90000e+01
8286.142,5.71930e-16,-9.90000e+01
8289.525,5.76207e-16,-9.90000e+01
8292.908,5.11647e-16,-9.90000e+01
8296.291,4.32404e-16,-9.90000e+01
8299.675,4.81649e-16,-9.90000e+01
8303.058,4.86208e-16,-9.90000e+01
8306.441,4.93091e-16,-9.90000e+01
8309.824,5.14077e-16,-9.90000e+01
8313.207,4.88348e-16,-9.90000e+01
8316.591,4.90971e-16,-9.90000e+01
8319.974,4.62877e-16,-9.90000e+01
8323.357,5.20426e-16,-9.90000e+01
8326.740,5.40301e-16,-9.90000e+01
8330.124,4.68998e-16,-9.90000e+01
8333.507,5.19699e-16,-9.90000e+01
8336.890,5.84338e-16,-9.90000e+01
8340.273,5.19290e-16,-9.90000e+01
8343.656,5.36042e-16,-9.90000e+01
8347.040,5.64272e-16,-9.90000e+01
8350.423,5.71313e-16,-9.90000e+01
8353.806,5.24375e-16,-9.90000e+01
8357.189,5.33096e-16,-9.90000e+01
8360.572,5.05539e-16,-9.90000e+01
8363.956,4.44693e-16,-9.90000e+01
8367.339,4.66351e-16,-9.90000e+01
8370.722,5.12887e-16,-9.90000e+01
8374.105,5.63085e-16,-9.90000e+01
8377.489,5.67164e-16,-9.90000e+01
8380.872,4.41048e-16,-9.90000e+01
8384.255,4.19064e-16,-9.90000e+01
8387.638,4.64919e-16,-9.90000e+01
8391.021,4.87146e-16,-9.90000e+01
8394.405,5.03584e-16,-9.90000e+01
8397.788,5.50697e-16,-9.90000e+01
8401.171,4.97702e-16,-9.90000e+01
8404.554,3.88622e-16,-9.90000e+01
8407.937,4.24102e-16,-9.90000e+01
8411.321,5.38274e-16,-9.90000e+01
8414.704,5.16726e-16,-9.90000e+01
8418.087,4.21551e-16,-9.90000e+01
8421.470,5.79549e-16,-9.90000e+01
8424.854,6.83122e-16,-9.90000e+01
8428.237,5.78896e-16,-9.90000e+01
8431.620,5.29712e-16,-9.90000e+01
8435.003,5.11221e-16,-9.90000e+01
8438.386,5.02343e-16,-9.90000e+01
8441.770,5.46250e-16,-9.90000e+01
8445.153,6.04871e-16,-9.90000e+01
8448.536,5.77710e-16,-9.90000e+01
8451.919,4.61068e-16,-9.90000e+01
8455.302,5.03073e-16,-9.90000e+01
8458.686,5.16143e-16,-9.90000e+01
8462.069,4.79029e-16,-9.90000e+01
8465.452,4.44432e-16,-9.90000e+01
8468.835,4.90580e-16,-9.90000e+01
8472.219,5.58428e-16,-9.90000e+01
8475.602,5.27756e-16,-9.90000e+01
8478.985,5.16143e-16,-9.90000e+01
8482.368,5.36772e-16,-9.90000e+01
8485.751,5.33519e-16,-9.90000e+01
8489.135,5.41146e-16,-9.90000e+01
8492.518,4.84751e-16,-9.90000e+01
8495.901,4.77728e-16,-9.90000e+01
8499.284,4.02904e-16,-9.90000e+01
8502.667,4.81548e-16,-9.90000e+01
8506.051,5.51807e-16,-9.90000e+01
8509.434,6.13567e-16,-9.90000e+01
8512.817,6.46289e-16,-9.90000e+01
8516.200,5.12296e-16,-9.90000e+01
8519.584,4.93176e-16,-9.90000e+01
8522.967,5.55332e-16,-9.90000e+01
8526.350,4.49910e-16,-9.90000e+01
8529.733,4.46912e-16,-9.90000e+01
8533.116,4.92028e-16,-9.90000e+01
8536.500,5.24173e-16,-9.90000e+01
8539.883,5.39810e-16,-9.90000e+01
8543.266,5.64309e-16,-9.90000e+01
8546.649,5.34727e-16,-9.90000e+01
8550.032,5.20644e-16,-9.90000e+01
8553.416,5.52699e-16,-9.90000e+01
8556.799,5.20155e-16,-9.90000e+01
8560.182,4.84966e-16,-9.90000e+01
8563.565,5.28980e-16,-9.90000e+01
8566.949,4.58930e-16,-9.90000e+01
8570.332,4.34248e-16,-9.90000e+01
8573.715,4.72440e-16,-9.90000e+01
8577.098,5.58140e-16,-9.90000e+01
8580.481,5.03400e-16,-9.90000e+01
8583.865,4.73248e-16,-9.90000e+01
8587.248,5.74587e-16,-9.90000e+01
8590.631,5.75893e-16,-9.90000e+01
8594.014,4.59382e-16,-9.90000e+01
8597.397,5.32072e-16,-9.90000e+01
8600.781,6.35530e-16,-9.90000e+01
8604.164,4.74736e-16,-9.90000e+01
8607.547,4.65106e-16,-9.90000e+01
8610.930,4.87561e-16,-9.90000e+01
8614.314,5.00785e-16,-9.90000e+01
8617.697,5.63619e-16,-9.90000e+01
8621.080,5.63429e-16,-9.90000e+01
8624.463,5.22983e-16,-9.90000e+01
8627.846,4.78973e-16,-9.90000e+01
8631.230,3.84074e-16,-9.90000e+01
8634.613,4.58447e-16,-9.90000e+01
8637.996,5.09259e-16,-9.90000e+01
8641.379,5.30135e-16,-9.90000e+01
8644.762,4.72728e-16,-9.90000e+01
8648.146,4.85512e-16,-9.90000e+01
8651.529,4.92597e-16,-9.90000e+01
8654.912,4.86704e-16,-9.90000e+01
8658.295,4.82302e-16,-9.90000e+01
8661.679,4.94291e-16,-9.90000e+01
8665.062,4.93664e-16,-9.90000e+01
8668.445,4.88625e-16,-9.90000e+01
8671.828,5.11922e-16,-9.90000e+01
8675.211,4.75902e-16,-9.90000e+01
8678.595,4.99223e-16,-9.90000e+01
8681.978,5.60473e-16,-9.90000e+01
8685.361,5.80425e-16,-9.90000e+01
8688.744,5.21090e-16,-9.90000e+01
8692.127,4.74456e-16,-9.90000e+01
8695.511,4.69542e-16,-9.90000e+01
8698.894,5.38486e-16,-9.90000e+01
8702.277,5.15105e-16,-9.90000e+01
8705.660,4.56238e-16,-9.90000e+01
8709.044,4.45781e-16,-9.90000e+01
8712.427,4.68671e-16,-9.90000e+01
8715.810,4.86232e-16,-9.90000e+01
8719.193,5.05454e-16,-9.90000e+01
8722.576,5.04681e-16,-9.90000e+01
8725.960,5.05635e-16,-9.90000e+01
8729.343,5.13934e-16,-9.90000e+01
8732.726,4.75782e-16,-9.90000e+01
8736.109,4.39053e-16,-9.90000e+01
8739.492,3.74683e-16,-9.90000e+01
8742.876,4.64659e-16,-9.90000e+01
8746.259,4.60964e-16,-9.90000e+01
8749.642,4.42991e-16,-9.90000e+01
8753.025,4.35177e-16,-9.90000e+01
8756.409,4.00399e-16,-9.90000e+01
8759.792,4.66107e-16,-9.90000e+01
8763.175,5.35919e-16,-9.90000e+01
8766.558,5.01615e-16,-9.90000e+01
8769.941,5.21416e-16,-9.90000e+01
8773.325,4.93741e-16,-9.90000e+01
8776.708,5.40471e-16,-9.90000e+01
8780.091,4.31842e-16,-9.90000e+01
8783.474,4.41140e-16,-9.90000e+01
8786.857,4.58401e-16,-9.90000e+01
8790.241,4.28442e-16,-9.90000e+01
8793.624,4.81426e-16,-9.90000e+01
8797.007,4.82402e-16,-9.90000e+01
8800.390,4.50880e-16,-9.90000e+01
8803.774,4.92163e-16,-9.90000e+01
8807.157,4.51547e-16,-9.90000e+01
8810.540,4.37543e-16,-9.90000e+01
8813.923,4.41221e-16,-9.90000e+01
8817.306,4.23959e-16,-9.90000e+01
8820.690,5.00952e-16,-9.90000e+01
8824.073,5.56072e-16,-9.90000e+01
8827.456,4.69836e-16,-9.90000e+01
8830.839,3.46002e-16,-9.90000e+01
8834.222,3.11625e-16,-9.90000e+01
8837.606,3.62089e-16,-9.90000e+01
8840.989,5.01550e-16,-9.90000e+01
8844.372,5.54430e-16,-9.90000e+01
8847.755,4.35767e-16,-9.90000e+01
8851.138,4.89086e-16,-9.90000e+01
8854.522,4.41919e-16,-9.90000e+01
8857.905,4.45221e-16,-9.90000e+01
8861.288,4.43281e-16,-9.90000e+01
8864.671,3.96818e-16,-9.90000e+01
8868.055,4.26946e-16,-9.90000e+01
8871.438,3.78403e-16,-9.90000e+01
8874.821,3.80809e-16,-9.90000e+01
8878.204,3.62247e-16,-9.90000e+01
8881.587,3.05899e-16,-9.90000e+01
8884.971,3.87354e-16,-9.90000e+01
8888.354,4.97360e-16,-9.90000e+01
8891.737,4.87179e-16,-9.90000e+01
8895.120,3.87335e-16,-9.90000e+01
8898.503,4.04094e-16,-9.90000e+01
8901.887,4.87448e-16,-9.90000e+01
8905.270,4.29830e-16,-9.90000e+01
8908.653,3.54065e-16,-9.90000e+01
8912.036,3.96901e-16,-9.90000e+01
8915.420,3.56343e-16,-9.90000e+01
8918.803,3.76507e-16,-9.90000e+01
8922.186,3.57120e-16,-9.90000e+01
8925.569,2.97039e-16,-9.90000e+01
8928.952,2.93239e-16,-9.90000e+01
8932.336,3.58771e-16,-9.90000e+01
8935.719,3.38892e-16,-9.90000e+01
8939.102,3.15140e-16,-9.90000e+01
8942.485,3.38658e-16,-9.90000e+01
8945.868,2.97480e-16,-9.90000e+01
8949.252,2.74178e-16,-9.90000e+01
8952.635,3.35734e-16,-9.90000e+01
8956.018,3.60863e-16,-9.90000e+01
8959.401,3.52542e-16,-9.90000e+01
8962.785,3.69257e-16,-9.90000e+01
8966.168,3.21243e-16,-9.90000e+01
8969.551,2.71461e-16,-9.90000e+01
8972.934,2.72124e-16,-9.90000e+01
8976.317,2.67906e-16,-9.90000e+01
8979.701,3.18646e-16,-9.90000e+01
8983.084,3.56588e-16,-9.90000e+01
8986.467,3.13475e-16,-9.90000e+01
8989.850,2.74658e-16,-9.90000e+01
8993.233,2.36859e-16,-9.90000e+01
8996.617,2.84593e-16,-9.90000e+01
9000.000,3.42793e-16,-9.90000e+01
