# REDSHIFT_QUALITY: None
# UNIT_ID: None
# REDSHIFT_ERR: None
# TRANSIENT_ID: 58684
# SNID_PLOT_FILE: None
# RLAP: None
# SPEC_PLOT_FILE: None
# DATA_QUALITY_ID: None
# DEC: 42.7773888888889
# OBS_DATE: 2020-12-11 15:32:02+00:00
# SPEC_PHASE: None
# OBS_GROUP_ID: 55
# REDSHIFT: None
# INSTRUMENT_ID: 7
# FOLLOWUP_ID: None
# RA: 220.0415
# SPEC_DATA_FILE: None
# SPECTRUM_NOTES: None

#wavelength flux fluxerr
6609.854 1.63723e+00 1.13988e-02
6611.038 1.61420e+00 1.11798e-02
6612.222 1.60572e+00 1.11688e-02
6613.406 1.61485e+00 1.12681e-02
6614.590 1.60044e+00 1.12074e-02
6615.774 1.61707e+00 1.12920e-02
6616.958 1.64358e+00 1.18488e-02
6618.142 1.64110e+00 1.23057e-02
6619.326 1.66656e+00 1.28865e-02
6620.510 1.70216e+00 1.32408e-02
6621.694 1.70153e+00 1.32403e-02
6622.878 1.66765e+00 1.30565e-02
6624.062 1.62438e+00 1.27648e-02
6625.246 1.59019e+00 1.18363e-02
6626.430 1.56352e+00 1.12115e-02
6627.614 1.54845e+00 1.12730e-02
6628.798 1.52376e+00 1.09037e-02
6629.982 1.47794e+00 1.05882e-02
6631.166 1.48950e+00 1.06397e-02
6632.350 1.47192e+00 1.05676e-02
6633.534 1.45562e+00 1.06080e-02
6634.717 1.44133e+00 1.04971e-02
6635.901 1.41969e+00 1.04923e-02
6637.085 1.40669e+00 1.03972e-02
6638.269 1.40117e+00 1.03609e-02
6639.453 1.39971e+00 1.04891e-02
6640.637 1.39902e+00 1.04435e-02
6641.821 1.39214e+00 1.04096e-02
6643.005 1.34970e+00 1.04048e-02
6644.189 1.33571e+00 1.02060e-02
6645.373 1.32130e+00 1.01477e-02
6646.557 1.30916e+00 1.00588e-02
6647.741 1.27767e+00 9.85687e-03
6648.925 1.24743e+00 9.70355e-03
6650.109 1.23876e+00 9.68126e-03
6651.293 1.22363e+00 9.60684e-03
6652.477 1.21652e+00 9.58501e-03
6653.661 1.20626e+00 9.53986e-03
6654.845 1.19102e+00 9.49353e-03
6656.029 1.18589e+00 9.53982e-03
6657.213 1.16990e+00 9.40740e-03
6658.397 1.14108e+00 9.27771e-03
6659.580 1.12770e+00 9.22355e-03
6660.764 1.11101e+00 9.15660e-03
6661.948 1.11607e+00 9.18274e-03
6663.132 1.08368e+00 9.04578e-03
6664.316 1.07605e+00 9.02411e-03
6665.500 1.05460e+00 8.93622e-03
6666.684 1.04197e+00 8.87003e-03
6667.868 1.03699e+00 8.86024e-03
6669.052 1.01107e+00 8.74594e-03
6670.236 9.93944e-01 8.67828e-03
6671.420 9.88669e-01 8.64777e-03
6672.604 9.91637e-01 8.67934e-03
6673.788 9.83384e-01 8.85298e-03
6674.972 9.58415e-01 8.54969e-03
6676.156 9.52960e-01 8.49053e-03
6677.340 9.29535e-01 8.40568e-03
6678.524 9.25601e-01 8.36722e-03
6679.708 9.11747e-01 8.29349e-03
6680.892 9.12207e-01 8.30913e-03
6682.076 8.89827e-01 8.21528e-03
6683.260 8.90010e-01 8.19770e-03
6684.444 8.93035e-01 8.21319e-03
6685.627 8.67169e-01 8.09909e-03
6686.811 8.52104e-01 8.03738e-03
6687.995 8.40816e-01 7.98501e-03
6689.179 8.48716e-01 8.00246e-03
6690.363 8.32494e-01 7.91462e-03
6691.547 8.35210e-01 7.93168e-03
6692.731 8.40330e-01 7.96825e-03
6693.915 8.16917e-01 7.87296e-03
6695.099 8.13591e-01 7.86770e-03
6696.283 8.09004e-01 7.84722e-03
6697.467 8.11809e-01 7.87513e-03
6698.651 7.98856e-01 7.81563e-03
6699.835 7.98435e-01 7.84520e-03
6701.019 7.97296e-01 7.82669e-03
6702.203 7.93287e-01 7.79550e-03
6703.387 7.87097e-01 7.74891e-03
6704.571 7.82145e-01 7.71141e-03
6705.755 7.68035e-01 7.62454e-03
6706.939 7.81245e-01 7.66720e-03
6708.123 7.80253e-01 7.64887e-03
6709.307 7.77071e-01 7.64255e-03
6710.490 7.70973e-01 7.59145e-03
6711.674 7.76722e-01 7.62402e-03
6712.858 7.60637e-01 7.55091e-03
6714.042 7.65489e-01 7.56900e-03
6715.226 7.59412e-01 7.54324e-03
6716.410 7.48014e-01 7.47309e-03
6717.594 7.52774e-01 7.50354e-03
6718.778 7.58962e-01 7.53930e-03
6719.962 7.44357e-01 7.45240e-03
6721.146 7.36659e-01 7.40496e-03
6722.330 7.45221e-01 7.43938e-03
6723.514 7.52010e-01 7.47825e-03
6724.698 7.35664e-01 7.39084e-03
6725.882 7.45631e-01 7.45061e-03
6727.066 7.36556e-01 7.41170e-03
6728.250 7.29479e-01 7.35911e-03
6729.434 7.33370e-01 7.38599e-03
6730.618 7.31036e-01 7.37182e-03
6731.802 7.27789e-01 7.35025e-03
6732.986 7.33097e-01 7.38087e-03
6734.170 7.28628e-01 7.26759e-03
6735.353 7.26018e-01 7.33392e-03
6736.537 7.29399e-01 7.34100e-03
6737.721 7.22248e-01 7.37677e-03
6738.905 7.29059e-01 7.52541e-03
6740.089 7.23663e-01 7.28132e-03
6741.273 7.20511e-01 7.46945e-03
6742.457 7.20152e-01 7.97798e-03
6743.641 7.13617e-01 7.73103e-03
6744.825 7.04638e-01 7.18949e-03
6746.009 7.16078e-01 7.25668e-03
6747.193 7.15864e-01 7.26042e-03
6748.377 7.11852e-01 7.25346e-03
6749.561 7.15315e-01 7.27345e-03
6750.745 7.11156e-01 7.24265e-03
6751.929 7.06805e-01 7.21131e-03
6753.113 7.16924e-01 7.25633e-03
6754.297 7.13000e-01 7.22374e-03
6755.481 7.06267e-01 7.19546e-03
6756.665 6.99636e-01 7.15161e-03
6757.849 7.09841e-01 7.10725e-03
6759.033 7.00524e-01 7.16426e-03
6760.216 7.12103e-01 7.22402e-03
6761.400 7.17760e-01 7.24040e-03
6762.584 7.11912e-01 7.20274e-03
6763.768 7.09940e-01 7.19388e-03
6764.952 6.99825e-01 7.16076e-03
6766.136 6.95346e-01 7.13774e-03
6767.320 6.84774e-01 7.08425e-03
6768.504 6.87511e-01 7.09342e-03
6769.688 6.84963e-01 7.08238e-03
6770.872 6.96826e-01 7.14959e-03
6772.056 7.06403e-01 7.22331e-03
6773.240 7.18392e-01 7.34201e-03
6774.424 7.20947e-01 7.41137e-03
6775.608 7.06955e-01 7.36149e-03
6776.792 7.01544e-01 7.39155e-03
6777.976 6.96664e-01 7.34472e-03
6779.160 6.95216e-01 7.19365e-03
6780.344 6.99480e-01 7.15999e-03
6781.528 7.05063e-01 7.15725e-03
6782.712 6.90295e-01 7.06446e-03
6783.896 6.93231e-01 7.08106e-03
6785.079 6.90152e-01 7.06834e-03
6786.263 6.83301e-01 7.05929e-03
6787.447 6.94318e-01 7.16503e-03
6788.631 6.89431e-01 7.16394e-03
6789.815 7.00727e-01 7.23078e-03
6790.999 7.03363e-01 7.23792e-03
6792.183 6.89606e-01 7.14790e-03
6793.367 6.84829e-01 7.09211e-03
6794.551 6.91408e-01 7.09307e-03
6795.735 6.93726e-01 7.07231e-03
6796.919 6.79979e-01 6.98891e-03
6798.103 6.74655e-01 6.94256e-03
6799.287 6.89345e-01 7.01232e-03
6800.471 6.79072e-01 6.97166e-03
6801.655 6.71084e-01 6.91356e-03
6802.839 6.75204e-01 6.93850e-03
6804.023 6.73147e-01 6.93411e-03
6805.207 6.73328e-01 6.92545e-03
6806.391 6.64628e-01 6.87939e-03
6807.575 6.68817e-01 6.90731e-03
6808.759 6.74864e-01 6.93711e-03
6809.942 6.76446e-01 6.93797e-03
6811.126 6.82106e-01 6.95048e-03
6812.310 6.77542e-01 6.92799e-03
6813.494 6.73073e-01 6.91244e-03
6814.678 6.73279e-01 6.90409e-03
6815.862 6.73333e-01 6.90803e-03
6817.046 6.71465e-01 6.89931e-03
6818.230 6.69996e-01 6.88368e-03
6819.414 6.74458e-01 6.90667e-03
6820.598 6.86339e-01 6.97186e-03
6821.782 6.82241e-01 6.95408e-03
6822.966 6.66901e-01 6.86974e-03
6824.150 6.65021e-01 6.85747e-03
6825.334 6.66999e-01 6.88382e-03
6826.518 6.71371e-01 6.93644e-03
6827.702 6.76283e-01 6.98915e-03
6828.886 6.70747e-01 7.01029e-03
6830.070 6.62348e-01 6.99644e-03
6831.254 6.63912e-01 7.00784e-03
6832.438 6.67491e-01 7.04680e-03
6833.622 6.65728e-01 7.05303e-03
6834.806 6.69326e-01 7.05272e-03
6835.989 6.76422e-01 7.05408e-03
6837.173 6.80611e-01 7.05292e-03
6838.357 6.81633e-01 7.03236e-03
6839.541 6.75661e-01 6.96139e-03
6840.725 6.69230e-01 6.90288e-03
6841.909 6.70015e-01 6.90550e-03
6843.093 6.62950e-01 6.85411e-03
6844.277 6.70021e-01 6.87373e-03
6845.461 6.78963e-01 6.91420e-03
6846.645 6.73861e-01 6.87475e-03
6847.829 6.74545e-01 6.85739e-03
6849.013 6.74992e-01 6.85370e-03
6850.197 6.72274e-01 6.87083e-03
6851.381 6.68934e-01 6.83440e-03
6852.565 6.69814e-01 6.85599e-03
6853.749 6.66980e-01 6.86672e-03
6854.933 6.71732e-01 6.91689e-03
6856.117 6.64952e-01 6.81457e-03
6857.301 6.66515e-01 6.82112e-03
6858.485 6.68503e-01 6.91820e-03
6859.669 6.71546e-01 6.82160e-03
6860.852 6.68196e-01 6.82444e-03
6862.036 6.68396e-01 6.90592e-03
6863.220 6.62947e-01 6.96165e-03
6864.404 6.62076e-01 7.03155e-03
6865.588 6.55879e-01 7.07526e-03
6866.772 6.67166e-01 7.29785e-03
6867.956 6.85442e-01 7.63268e-03
6869.140 6.76304e-01 7.79552e-03
6870.324 6.67527e-01 7.93098e-03
6871.508 6.69321e-01 8.06740e-03
6872.692 6.73895e-01 8.06089e-03
6873.876 6.79110e-01 8.01203e-03
6875.060 6.80075e-01 7.91271e-03
6876.244 6.78314e-01 7.87032e-03
6877.428 6.80679e-01 7.76634e-03
6878.612 6.91770e-01 7.65795e-03
6879.796 6.90020e-01 7.54189e-03
6880.980 6.73820e-01 7.25526e-03
6882.164 6.69049e-01 7.08754e-03
6883.348 6.78843e-01 7.12016e-03
6884.532 6.74232e-01 7.10072e-03
6885.715 6.64254e-01 7.03532e-03
6886.899 6.74493e-01 7.13948e-03
6888.083 6.79208e-01 7.23463e-03
6889.267 6.84005e-01 7.35635e-03
6890.451 6.80338e-01 7.36456e-03
6891.635 6.68251e-01 7.28779e-03
6892.819 6.66091e-01 7.29708e-03
6894.003 6.61021e-01 7.21807e-03
6895.187 6.65935e-01 7.17943e-03
6896.371 6.78151e-01 7.30389e-03
6897.555 6.76647e-01 7.28023e-03
6898.739 6.79416e-01 7.19554e-03
6899.923 6.85050e-01 7.22041e-03
6901.107 6.78411e-01 7.18986e-03
6902.291 6.64985e-01 7.11905e-03
6903.475 6.59744e-01 7.06191e-03
6904.659 6.66477e-01 7.08863e-03
6905.843 6.64815e-01 7.04284e-03
6907.027 6.60645e-01 7.00491e-03
6908.211 6.57335e-01 6.99698e-03
6909.395 6.61646e-01 7.00621e-03
6910.578 6.74520e-01 7.03704e-03
6911.762 6.77257e-01 7.02770e-03
6912.946 6.71472e-01 7.00936e-03
6914.130 6.67989e-01 6.98913e-03
6915.314 6.71592e-01 7.12757e-03
6916.498 6.62943e-01 6.99277e-03
6917.682 6.64041e-01 6.83123e-03
6918.866 6.61597e-01 6.83531e-03
6920.050 6.53399e-01 6.77795e-03
6921.234 6.56799e-01 6.80604e-03
6922.418 6.57275e-01 6.81822e-03
6923.602 6.55791e-01 6.83437e-03
6924.786 6.45169e-01 6.79116e-03
6925.970 6.44930e-01 6.77629e-03
6927.154 6.56451e-01 6.80774e-03
6928.338 6.62098e-01 6.80526e-03
6929.522 6.63182e-01 6.78707e-03
6930.706 6.67671e-01 6.78651e-03
6931.890 6.67400e-01 6.75765e-03
6933.074 6.52439e-01 6.59604e-03
6934.258 6.57535e-01 6.63487e-03
6935.441 6.54869e-01 6.66306e-03
6936.625 6.57436e-01 6.63389e-03
6937.809 6.54453e-01 6.66242e-03
6938.993 6.54382e-01 6.66005e-03
6940.177 6.56450e-01 6.71861e-03
6941.361 6.57409e-01 6.73389e-03
6942.545 6.61033e-01 6.71632e-03
6943.729 6.46813e-01 6.63724e-03
6944.913 6.46810e-01 6.58764e-03
6946.097 6.52042e-01 6.58900e-03
6947.281 6.46079e-01 6.61310e-03
6948.465 6.52179e-01 6.69582e-03
6949.649 6.47960e-01 6.67728e-03
6950.833 6.38911e-01 6.64281e-03
6952.017 6.55961e-01 6.71679e-03
6953.201 6.60071e-01 6.71299e-03
6954.385 6.46766e-01 6.60801e-03
6955.569 6.51151e-01 6.57919e-03
6956.753 6.58051e-01 6.60811e-03
6957.937 6.59629e-01 6.62990e-03
6959.121 6.51364e-01 6.58032e-03
6960.305 6.51423e-01 6.54560e-03
6961.488 6.53369e-01 6.53633e-03
6962.672 6.51365e-01 6.53627e-03
6963.856 6.47995e-01 6.52693e-03
6965.040 6.40456e-01 6.46736e-03
6966.224 6.44644e-01 6.48483e-03
6967.408 6.53565e-01 6.54575e-03
6968.592 6.52629e-01 6.56384e-03
6969.776 6.43104e-01 6.50992e-03
6970.960 6.49906e-01 6.54163e-03
6972.144 6.53880e-01 6.56840e-03
6973.328 6.44675e-01 6.52073e-03
6974.512 6.46710e-01 6.52363e-03
6975.696 6.46775e-01 6.51707e-03
6976.880 6.47039e-01 6.52846e-03
6978.064 6.52944e-01 6.57338e-03
6979.248 6.45835e-01 6.54943e-03
6980.432 6.46399e-01 6.55658e-03
6981.616 6.50851e-01 6.56883e-03
6982.800 6.48079e-01 6.53752e-03
6983.984 6.50479e-01 6.52022e-03
6985.168 6.45834e-01 6.48658e-03
6986.351 6.37434e-01 6.43685e-03
6987.535 6.41493e-01 6.45393e-03
6988.719 6.32475e-01 6.39488e-03
6989.903 6.30684e-01 6.37344e-03
6991.087 6.35406e-01 6.39463e-03
6992.271 6.30735e-01 6.37945e-03
6993.455 6.29396e-01 6.40082e-03
6994.639 6.26442e-01 6.38478e-03
6995.823 6.28102e-01 6.36193e-03
6997.007 6.25497e-01 6.34206e-03
6998.191 6.20127e-01 6.31506e-03
6999.375 6.23682e-01 6.34060e-03
7000.559 6.24093e-01 6.34143e-03
7001.743 6.23192e-01 6.35268e-03
7002.927 6.20462e-01 6.35367e-03
7004.111 6.17549e-01 6.31093e-03
7005.295 6.20198e-01 6.32672e-03
7006.479 6.16111e-01 6.30105e-03
7007.663 6.12493e-01 6.30480e-03
7008.847 6.11984e-01 6.33308e-03
7010.031 6.14250e-01 6.28825e-03
7011.214 6.21740e-01 6.33885e-03
7012.398 6.22140e-01 6.36793e-03
7013.582 6.29095e-01 6.38393e-03
7014.766 6.26810e-01 6.37490e-03
7015.950 6.11402e-01 6.28946e-03
7017.134 6.14021e-01 6.28146e-03
7018.318 6.06762e-01 6.21221e-03
7019.502 6.11980e-01 6.22936e-03
7020.686 6.19898e-01 6.27440e-03
7021.870 6.27250e-01 6.31209e-03
7023.054 6.29781e-01 6.31168e-03
7024.238 6.28065e-01 6.31087e-03
7025.422 6.30457e-01 6.31343e-03
7026.606 6.26682e-01 6.30093e-03
7027.790 6.27561e-01 6.30342e-03
7028.974 6.33246e-01 6.30609e-03
7030.158 6.39116e-01 6.33763e-03
7031.342 6.38356e-01 6.33712e-03
7032.526 6.47109e-01 6.37327e-03
7033.710 6.45709e-01 6.36760e-03
7034.894 6.40989e-01 6.33716e-03
7036.077 6.53303e-01 6.38900e-03
7037.261 6.57637e-01 6.40629e-03
7038.445 6.54752e-01 6.38213e-03
7039.629 6.49801e-01 6.35960e-03
7040.813 6.50960e-01 6.38750e-03
7041.997 6.57021e-01 6.37712e-03
7043.181 6.66785e-01 6.74573e-03
7044.365 6.68644e-01 6.97624e-03
7045.549 6.65029e-01 6.45305e-03
7046.733 6.64302e-01 7.18601e-03
7047.917 6.60759e-01 7.80167e-03
7049.101 6.42309e-01 6.86915e-03
7050.285 6.54730e-01 6.65906e-03
7051.469 6.63616e-01 6.87576e-03
7052.653 6.48226e-01 6.84351e-03
7053.837 6.50149e-01 6.34592e-03
7055.021 6.52029e-01 6.47888e-03
7056.205 6.58250e-01 6.51132e-03
7057.389 6.61959e-01 6.42180e-03
7058.573 6.44865e-01 6.33081e-03
7059.757 6.40062e-01 6.30570e-03
7060.940 6.46601e-01 6.34123e-03
7062.124 6.45586e-01 6.33683e-03
7063.308 6.49270e-01 6.36197e-03
7064.492 6.52146e-01 6.35894e-03
7065.676 6.43444e-01 6.33540e-03
7066.860 6.40624e-01 6.30646e-03
7068.044 6.48040e-01 6.38970e-03
7069.228 6.51329e-01 6.34591e-03
7070.412 6.44168e-01 6.31550e-03
7071.596 6.47296e-01 6.33904e-03
7072.780 6.45762e-01 6.32587e-03
7073.964 6.47863e-01 6.32783e-03
7075.148 6.56706e-01 6.36620e-03
7076.332 6.44277e-01 6.28770e-03
7077.516 6.40928e-01 6.34484e-03
7078.700 6.39313e-01 6.38395e-03
7079.884 6.49723e-01 6.32174e-03
7081.068 6.65854e-01 6.42826e-03
7082.252 6.63512e-01 6.40629e-03
7083.436 6.40382e-01 6.27266e-03
7084.620 6.47866e-01 6.30090e-03
7085.803 6.57255e-01 6.36422e-03
7086.987 6.47064e-01 6.30688e-03
7088.171 6.49823e-01 6.31241e-03
7089.355 6.59941e-01 6.37223e-03
7090.539 6.55056e-01 6.35481e-03
7091.723 6.51830e-01 6.32446e-03
7092.907 6.49211e-01 6.31205e-03
7094.091 6.60141e-01 6.36459e-03
7095.275 6.52965e-01 6.30297e-03
7096.459 6.48816e-01 6.28503e-03
7097.643 6.48166e-01 6.28395e-03
7098.827 6.45019e-01 6.26818e-03
7100.011 6.48293e-01 6.27148e-03
7101.195 6.59345e-01 6.33217e-03
7102.379 6.53048e-01 6.30208e-03
7103.563 6.53048e-01 6.28139e-03
7104.747 6.60359e-01 6.33255e-03
7105.931 6.53121e-01 6.28988e-03
7107.115 6.57953e-01 6.30211e-03
7108.299 6.52593e-01 6.28782e-03
7109.483 6.46278e-01 6.26765e-03
7110.667 6.53071e-01 6.29083e-03
7111.850 6.55430e-01 6.29869e-03
7113.034 6.47979e-01 6.26640e-03
7114.218 6.48191e-01 6.24620e-03
7115.402 6.55221e-01 6.29016e-03
7116.586 6.53711e-01 6.30958e-03
7117.770 6.51418e-01 6.19726e-03
7118.954 6.51168e-01 6.25642e-03
7120.138 6.48906e-01 6.25769e-03
7121.322 6.48293e-01 6.25146e-03
7122.506 6.53442e-01 6.25550e-03
7123.690 6.53991e-01 6.25501e-03
7124.874 6.49741e-01 6.25907e-03
7126.058 6.45791e-01 6.24470e-03
7127.242 6.47345e-01 6.26867e-03
7128.426 6.45618e-01 6.25910e-03
7129.610 6.44035e-01 6.24147e-03
7130.794 6.32923e-01 6.18188e-03
7131.978 6.37535e-01 6.18618e-03
7133.162 6.41439e-01 6.20864e-03
7134.346 6.37611e-01 6.20523e-03
7135.530 6.35189e-01 6.17869e-03
7136.713 6.40551e-01 6.22863e-03
7137.897 6.34865e-01 6.18017e-03
7139.081 6.36815e-01 6.17713e-03
7140.265 6.41926e-01 6.22862e-03
7141.449 6.42483e-01 6.20597e-03
7142.633 6.44543e-01 6.21729e-03
7143.817 6.47562e-01 6.24850e-03
7145.001 6.44896e-01 6.24168e-03
7146.185 6.39720e-01 6.20597e-03
7147.369 6.44659e-01 6.18367e-03
7148.553 6.45846e-01 6.20341e-03
7149.737 6.47671e-01 6.22575e-03
7150.921 6.41578e-01 6.18735e-03
7152.105 6.40396e-01 6.19290e-03
7153.289 6.40678e-01 6.19647e-03
7154.473 6.31163e-01 6.13415e-03
7155.657 6.34096e-01 6.14166e-03
7156.841 6.44231e-01 6.17748e-03
7158.025 6.44821e-01 6.19375e-03
7159.209 6.46372e-01 6.22964e-03
7160.393 6.37403e-01 6.21151e-03
7161.576 6.21370e-01 6.07627e-03
7162.760 6.37201e-01 6.17415e-03
7163.944 6.41621e-01 6.18827e-03
7165.128 6.39830e-01 6.17651e-03
7166.312 6.27026e-01 6.12347e-03
7167.496 6.23096e-01 6.09406e-03
7168.680 6.34191e-01 6.13977e-03
7169.864 6.34691e-01 6.16634e-03
7171.048 6.38375e-01 6.19931e-03
7172.232 6.42778e-01 6.26601e-03
7173.416 6.35649e-01 6.20219e-03
7174.600 6.47287e-01 6.28512e-03
7175.784 6.30856e-01 6.19669e-03
7176.968 6.25130e-01 6.16385e-03
7178.152 6.32644e-01 6.23667e-03
7179.336 6.21242e-01 6.17549e-03
7180.520 6.13488e-01 6.10681e-03
7181.704 6.28596e-01 6.21113e-03
7182.888 6.28965e-01 6.24029e-03
7184.072 6.38780e-01 6.31829e-03
7185.256 6.39692e-01 6.33441e-03
7186.439 6.38150e-01 6.35179e-03
7187.623 6.43353e-01 6.40634e-03
7188.807 6.27358e-01 6.28099e-03
7189.991 6.24590e-01 6.25828e-03
7191.175 6.18864e-01 6.19441e-03
7192.359 6.24467e-01 6.19647e-03
7193.543 6.29008e-01 6.22934e-03
7194.727 6.26869e-01 6.27435e-03
7195.911 6.34709e-01 6.29323e-03
7197.095 6.33845e-01 6.26941e-03
7198.279 6.45975e-01 6.35233e-03
7199.463 6.38351e-01 6.37508e-03
7200.647 6.24551e-01 6.30025e-03
7201.831 6.17045e-01 6.23713e-03
7203.015 6.06759e-01 6.12731e-03
7204.199 6.15281e-01 6.16403e-03
7205.383 6.16219e-01 6.14565e-03
7206.567 6.23464e-01 6.23147e-03
7207.751 6.07694e-01 6.12033e-03
7208.935 6.18601e-01 6.15732e-03
7210.119 6.08185e-01 6.06920e-03
7211.302 6.12894e-01 6.07916e-03
7212.486 6.11295e-01 6.06476e-03
7213.670 6.07602e-01 6.02681e-03
7214.854 6.11583e-01 6.01060e-03
7216.038 6.12343e-01 5.99604e-03
7217.222 6.18019e-01 6.06027e-03
7218.406 6.07418e-01 5.97630e-03
7219.590 5.96576e-01 5.92330e-03
7220.774 6.09834e-01 6.01982e-03
7221.958 6.12742e-01 6.03498e-03
7223.142 6.05318e-01 6.01015e-03
7224.326 5.95718e-01 5.93773e-03
7225.510 6.02796e-01 5.98644e-03
7226.694 6.02634e-01 5.96378e-03
7227.878 6.01020e-01 5.97131e-03
7229.062 5.99635e-01 5.95715e-03
7230.246 6.08688e-01 6.02102e-03
7231.430 6.09079e-01 6.03047e-03
7232.614 6.16047e-01 6.13912e-03
7233.798 6.16332e-01 6.16504e-03
7234.982 6.20552e-01 6.21324e-03
7236.166 6.13221e-01 6.19063e-03
7237.349 6.08317e-01 6.19002e-03
7238.533 6.18394e-01 6.30472e-03
7239.717 6.26947e-01 6.45426e-03
7240.901 6.20487e-01 6.45384e-03
7242.085 6.15734e-01 6.51212e-03
7243.269 6.19656e-01 6.57072e-03
7244.453 6.37579e-01 6.68014e-03
7245.637 6.49158e-01 6.69935e-03
7246.821 6.43934e-01 6.57461e-03
7248.005 6.58050e-01 6.63173e-03
7249.189 6.55376e-01 6.53344e-03
7250.373 6.53729e-01 6.40911e-03
7251.557 6.41742e-01 6.32271e-03
7252.741 6.45940e-01 6.30915e-03
7253.925 6.48043e-01 6.31367e-03
7255.109 6.56433e-01 6.38225e-03
7256.293 6.50754e-01 6.29806e-03
7257.477 6.53021e-01 6.28503e-03
7258.661 6.57910e-01 6.31058e-03
7259.845 6.55865e-01 6.23670e-03
7261.029 6.57140e-01 6.21222e-03
7262.212 6.51108e-01 6.17607e-03
7263.396 6.47572e-01 6.20622e-03
7264.580 6.47234e-01 6.20652e-03
7265.764 6.43679e-01 6.18153e-03
7266.948 6.54185e-01 6.23750e-03
7268.132 6.61234e-01 6.29996e-03
7269.316 6.44388e-01 6.19293e-03
7270.500 6.52360e-01 6.23594e-03
7271.684 6.59216e-01 6.27625e-03
7272.868 6.48123e-01 6.23951e-03
7274.052 6.42265e-01 6.34942e-03
7275.236 6.42261e-01 6.52381e-03
7276.420 6.46087e-01 6.64890e-03
7277.604 6.58106e-01 6.75405e-03
7278.788 6.51528e-01 6.73707e-03
7279.972 6.48585e-01 6.66521e-03
7281.156 6.42266e-01 6.51717e-03
7282.340 6.36673e-01 6.36546e-03
7283.524 6.43920e-01 6.34540e-03
7284.708 6.40400e-01 6.32548e-03
7285.892 6.39805e-01 6.30712e-03
7287.075 6.46066e-01 6.33150e-03
7288.259 6.47371e-01 6.35438e-03
7289.443 6.44518e-01 6.31454e-03
7290.627 6.46369e-01 6.31100e-03
7291.811 6.36294e-01 6.20716e-03
7292.995 6.36676e-01 6.20537e-03
7294.179 6.38220e-01 6.22006e-03
7295.363 6.30726e-01 6.14947e-03
7296.547 6.36670e-01 6.20016e-03
7297.731 6.28947e-01 6.12697e-03
7298.915 6.26890e-01 6.09949e-03
7300.099 6.38917e-01 6.16189e-03
7301.283 6.39355e-01 6.18516e-03
7302.467 6.30667e-01 6.19285e-03
7303.651 6.25325e-01 6.20686e-03
7304.835 6.22118e-01 6.18860e-03
7306.019 6.25377e-01 6.18477e-03
7307.203 6.24048e-01 6.15905e-03
7308.387 6.07079e-01 6.02396e-03
7309.571 6.03553e-01 5.99326e-03
7310.755 6.24745e-01 6.07294e-03
7311.938 6.36550e-01 6.18274e-03
7313.122 6.25944e-01 6.21436e-03
7314.306 6.13846e-01 6.16565e-03
7315.490 6.06104e-01 6.19863e-03
7316.674 6.18531e-01 6.33288e-03
7317.858 6.26385e-01 6.42714e-03
7319.042 6.14889e-01 6.38709e-03
7320.226 6.17603e-01 6.35143e-03
7321.410 6.25534e-01 6.29099e-03
7322.594 6.29814e-01 6.20811e-03
7323.778 6.34742e-01 6.16323e-03
7324.962 6.27862e-01 6.07645e-03
7326.146 6.29937e-01 6.06748e-03
7327.330 6.32079e-01 6.12351e-03
7328.514 6.27641e-01 6.15792e-03
7329.698 6.33267e-01 6.20223e-03
7330.882 6.40279e-01 6.23045e-03
7332.066 6.43435e-01 6.24872e-03
7333.250 6.33531e-01 6.16284e-03
7334.434 6.41806e-01 6.15454e-03
7335.618 6.47472e-01 6.16558e-03
7336.801 6.39180e-01 6.11217e-03
7337.985 6.36918e-01 6.16290e-03
7339.169 6.49369e-01 6.30324e-03
7340.353 6.57668e-01 6.45537e-03
7341.537 6.64138e-01 6.54913e-03
7342.721 6.65173e-01 6.59033e-03
7343.905 6.56007e-01 6.52205e-03
7345.089 6.54869e-01 6.42230e-03
7346.273 6.62443e-01 6.36633e-03
7347.457 6.54722e-01 6.26863e-03
7348.641 6.59463e-01 6.18949e-03
7349.825 6.64478e-01 6.18800e-03
7351.009 6.64015e-01 6.16350e-03
7352.193 6.72835e-01 6.21241e-03
7353.377 6.61271e-01 6.16224e-03
7354.561 6.57260e-01 6.13299e-03
7355.745 6.65058e-01 6.17809e-03
7356.929 6.67501e-01 6.24161e-03
7358.113 6.67561e-01 6.28518e-03
7359.297 6.65318e-01 6.28660e-03
7360.481 6.62964e-01 6.29189e-03
7361.664 6.58470e-01 6.24850e-03
7362.848 6.58484e-01 6.21721e-03
7364.032 6.67273e-01 6.21630e-03
7365.216 6.66850e-01 6.21026e-03
7366.400 6.68327e-01 6.24393e-03
7367.584 6.65495e-01 6.31161e-03
7368.768 6.64002e-01 6.38836e-03
7369.952 6.69696e-01 6.47820e-03
7371.136 6.69528e-01 6.48521e-03
7372.320 6.56528e-01 6.42834e-03
7373.504 6.55015e-01 6.37860e-03
7374.688 6.57475e-01 6.28838e-03
7375.872 6.57317e-01 6.18936e-03
7377.056 6.61044e-01 6.16563e-03
7378.240 6.51825e-01 6.10969e-03
7379.424 6.49049e-01 6.07206e-03
7380.608 6.59178e-01 6.11582e-03
7381.792 6.66931e-01 6.16765e-03
