"Obj. ID","IAU name","Internal name/s","Obj. RA","Obj. DEC","Obj. Type","Redshift","Spec. ID","Obs-date","JD","From","Telescope","Instrument","Observer/s","Reducer/s","Source group","Public","Associated groups","End prop. period","Ascii file","Fits file","Spec. type","Spec. quality","Extinction-Corrected","WL Medium","WL Units","Flux Unit Coefficient","Spec. units","Flux Calibrated By","Exp-time","Aperture (slit)","HA","Airmass","Dichroic","Grism","Grating","Blaze","Lambda-min","Lambda-max","Del-Lambda","Contrib","Publish","Remarks","Created by","Creation date"
"2317","2013fs","","349.9361","10.1846","SN IIP","0.011855","7494","2013-10-24 10:47:04.00","2456589.9493519","","ANU-2.3m","WiFeS","Childress","Childress","PESSTO","Y","PESSTO","","2013fs_2013-10-24_10-47-04_ANU-2.3m_WiFeS_PESSTO_0.dat","2013fs_2013-10-24_10-47-04_ANU-2.3m_WiFeS_PESSTO_0.fits","Object","High","","Air","Angstrom","1","Other","","1199","0","","1.345","RT560","","R3000","","5400","9565.978515625","1.2375020954433","Childress et al. 2016","2016PASA...33...55C","WiFeS DR1 Spectra; obtained from Mike Childress. [Prev. spec info - createdby: ilanm-UploadSet; modifiedby: ilanm-UploadSet]"," Migration From WISeREP1.0","2013-11-04 13:23:53"
"2317","2013fs","iPTF13dqy","349.9361","10.1846","SN IIP","0.011855","7575","2013-10-26 08:06:13.00","2456591.8376505","","Lick-3m","KAST","I. Shivvers, J. C. Mauerhan","S. B. Cenko","iPTF","Y","iPTF","","SN2013fs_2013-10-26_08-06-13_Lick-3m_KAST_iPTF_0.cal","","Object","High","","Air","Angstrom","1","Other","","0","0","","","","","","","3500","9997.9601","1.0265232846029","Yaron et al. 2017","2017NatPh..13..510Y",""," Migration From WISeREP1.0","2013-11-14 08:06:33"
"2317","2013fs","iPTF13dqy","349.9361","10.1846","SN IIP","0.011855","7581","2013-10-28 12:05:01.00","2456594.0034838","","FTS","FLOYDS-S","S. Valenti","S. Valenti","iPTF","Y","iPTF","","SN2013fs_2013-10-28_12-05-01_FTS_FLOYDS-S_iPTF_0.cal","","Object","High","","Air","Angstrom","1","Other","","0","0","","","","","","","3115.8838","11051.392","1.718723416215","Yaron et al. 2017","2017NatPh..13..510Y",""," Migration From WISeREP1.0","2013-11-14 08:06:33"
"2317","2013fs","iPTF13dqy","349.9361","10.1846","SN IIP","0.011855","7593","2013-11-02 04:59:51.00","2456598.7082292","","P200","DBSP","A. Waszczak","P. Vreeswijk","iPTF","Y","iPTF","","SN2013fs_2013-11-02_04-59-51_P200_DBSP_iPTF.cal","","Object","High","","Air","Angstrom","1","Other","","0","0","","","","","","","3200.16","10199.539","1.3183483012621","Yaron et al. 2017","2017NatPh..13..510Y",""," Migration From WISeREP1.0","2013-11-14 08:06:33"
"2317","2013fs","","349.9361","10.1846","SN IIP","0.011855","7513","2013-11-04 03:41:26.00","2456600.6537731","","ESO-NTT","EFOSC2-NTT","Turatto,Spiro","Cosimo Inserra","PESSTO-SSDR","Y","PESSTO-SSDR","","SN2013fs_2013-11-04_03-41-26_ESO-NTT_EFOSC2-NTT_PESSTO-SSDR.dat","SN2013fs_2013-11-04_03-41-26_ESO-NTT_EFOSC2-NTT_PESSTO-SSDR.fits","Object","High","","Air","Angstrom","1","Other","","900","1","","","","Gr#11","","","3358.26790452","7480.94927166","4.1248644521056","","","As part of the &lt;a href=http://www.eso.org/sci/publications/announcements/sciann15062.html&gt;PESSTO SSDR2&lt;/a&gt; [Prev. spec info - createdby: ofer-UploadSet; modifiedby: ofer-UploadSet]"," Migration From WISeREP1.0","2013-11-04 13:23:53"
"2317","2013fs","","349.9361","10.1846","SN IIP","0.011855","7514","2013-11-04 03:57:16.00","2456600.6647685","","ESO-NTT","EFOSC2-NTT","Turatto,Spiro","Cosimo Inserra","PESSTO-SSDR","Y","PESSTO-SSDR","","SN2013fs_2013-11-04_03-57-16_ESO-NTT_EFOSC2-NTT_PESSTO-SSDR.dat","SN2013fs_2013-11-04_03-57-16_ESO-NTT_EFOSC2-NTT_PESSTO-SSDR.fits","Object","High","","Air","Angstrom","1","Other","","900","1","","","","Gr#16","","","6007.6195991","10007.1391141","4.1606954969885","","","As part of the &lt;a href=http://www.eso.org/sci/publications/announcements/sciann15062.html&gt;PESSTO SSDR2&lt;/a&gt; [Prev. spec info - createdby: ofer-UploadSet; modifiedby: ofer-UploadSet]"," Migration From WISeREP1.0","2013-11-04 13:23:53"
"2317","2013fs","iPTF13dqy","349.9361","10.1846","SN IIP","0.011855","7599","2013-11-06 09:36:49.00","2456602.9005671","","FTS","FLOYDS-S","S. Valenti","S. Valenti","iPTF","Y","iPTF","","SN2013fs_2013-11-06_09-36-49_FTS_FLOYDS-S_iPTF_1.cal","","Object","High","","Air","Angstrom","1","Other","","0","0","","","","","","","3116.8564","11024.533","1.7532493993016","Yaron et al. 2017","2017NatPh..13..510Y",""," Migration From WISeREP1.0","2013-11-14 08:06:33"
"2317","2013fs","iPTF13dqy","349.9361","10.1846","SN IIP","0.011855","7601","2013-11-07 04:25:03.00","2456603.6840625","","APO-3.5m","DIS","M. Kasliwal","Y. Cao","iPTF","Y","iPTF","","SN2013fs_2013-11-07_04-25-03_APO-3.5m_DIS_iPTF.cal","","Object","High","","Air","Angstrom","1","Other","","0","0","","","","","","","3352.7106","9856.1894","5.4147290276468","Yaron et al. 2017","2017NatPh..13..510Y",""," Migration From WISeREP1.0","2013-11-14 08:06:33"
"2317","2013fs","","349.9361","10.1846","SN IIP","0.011855","7515","2013-11-12 02:44:09.00","2456608.6139931","","ESO-NTT","EFOSC2-NTT","Spiro","Cosimo Inserra","PESSTO-SSDR","Y","PESSTO-SSDR","","SN2013fs_2013-11-12_02-44-09_ESO-NTT_EFOSC2-NTT_PESSTO-SSDR.dat","SN2013fs_2013-11-12_02-44-09_ESO-NTT_EFOSC2-NTT_PESSTO-SSDR.fits","Object","High","","Air","Angstrom","1","Other","","900","1","","","","Gr#11","","","3354.9574399","7483.03935385","4.0353282595953","","","As part of the &lt;a href=http://www.eso.org/sci/publications/announcements/sciann15062.html&gt;PESSTO SSDR2&lt;/a&gt; [Prev. spec info - createdby: ofer-UploadSet; modifiedby: ofer-UploadSet]"," Migration From WISeREP1.0","2013-11-04 13:23:53"
"2317","2013fs","","349.9361","10.1846","SN IIP","0.011855","7516","2013-11-12 02:59:58.00","2456608.6249769","","ESO-NTT","EFOSC2-NTT","Spiro","Cosimo Inserra","PESSTO-SSDR","Y","PESSTO-SSDR","","SN2013fs_2013-11-12_02-59-58_ESO-NTT_EFOSC2-NTT_PESSTO-SSDR.dat","SN2013fs_2013-11-12_02-59-58_ESO-NTT_EFOSC2-NTT_PESSTO-SSDR.fits","Object","High","","Air","Angstrom","1","Other","","900","1","","","","Gr#16","","","6010.90641575","10007.3147128","4.1618397845595","","","As part of the &lt;a href=http://www.eso.org/sci/publications/announcements/sciann15062.html&gt;PESSTO SSDR2&lt;/a&gt; [Prev. spec info - createdby: ofer-UploadSet; modifiedby: ofer-UploadSet]"," Migration From WISeREP1.0","2013-11-04 13:23:53"
"2317","2013fs","","349.9361","10.1846","SN IIP","0.011855","7517","2013-11-13 02:48:28.00","2456609.6169907","","ESO-NTT","Sofi","Spiro","Erkki Kankare","PESSTO-SSDR","Y","PESSTO-SSDR","","SN2013fs_2013-11-13_02-48-28_ESO-NTT_Sofi_PESSTO-SSDR.dat","SN2013fs_2013-11-13_02-48-28_ESO-NTT_Sofi_PESSTO-SSDR.fits","Object","High","","Air","Angstrom","1","Other","","2160","1","","","","Gr#GB","","","9387.23998761","16485.7453587","6.8509165359217","","","As part of the &lt;a href=http://www.eso.org/sci/publications/announcements/sciann15062.html&gt;PESSTO SSDR2&lt;/a&gt; [Prev. spec info - createdby: ofer-UploadSet; modifiedby: ofer-UploadSet]"," Migration From WISeREP1.0","2013-11-04 13:23:53"
"2317","2013fs","","349.9361","10.1846","SN IIP","0.011855","7518","2013-11-13 03:46:43.00","2456609.6574421","","ESO-NTT","Sofi","Spiro","Erkki Kankare","PESSTO-SSDR","Y","PESSTO-SSDR","","SN2013fs_2013-11-13_03-46-43_ESO-NTT_Sofi_PESSTO-SSDR.dat","SN2013fs_2013-11-13_03-46-43_ESO-NTT_Sofi_PESSTO-SSDR.fits","Object","High","","Air","Angstrom","1","Other","","1800","1","","","","Gr#GR","","","15017.3822832","25359.8676987","10.537953313964","","","As part of the &lt;a href=http://www.eso.org/sci/publications/announcements/sciann15062.html&gt;PESSTO SSDR2&lt;/a&gt; [Prev. spec info - createdby: ofer-UploadSet; modifiedby: ofer-UploadSet]"," Migration From WISeREP1.0","2013-11-04 13:23:53"
"2317","2013fs","","349.9361","10.1846","SN IIP","0.011855","7499","2013-11-14 10:53:47.00","2456610.9540162","","ANU-2.3m","WiFeS","Childress","Childress","PESSTO","Y","PESSTO","","2013fs_2013-11-14_10-53-47_ANU-2.3m_WiFeS_PESSTO.dat","2013fs_2013-11-14_10-53-47_ANU-2.3m_WiFeS_PESSTO.fits","Object","High","","Air","Angstrom","1","Other","","1199","0","","1.397","RT560","","B3000","","3500","5699.4267578125","0.76510314738748","Childress et al. 2016","2016PASA...33...55C","WiFeS DR1 Spectra; obtained from Mike Childress. [Prev. spec info - createdby: ilanm-UploadSet; modifiedby: ilanm-UploadSet]"," Migration From WISeREP1.0","2013-11-04 13:23:53"
"2317","2013fs","","349.9361","10.1846","SN IIP","0.011855","7500","2013-11-14 10:53:47.00","2456610.9540162","","ANU-2.3m","WiFeS","Childress","Childress","PESSTO","Y","PESSTO","","2013fs_2013-11-14_10-53-47_ANU-2.3m_WiFeS_PESSTO_0.dat","2013fs_2013-11-14_10-53-47_ANU-2.3m_WiFeS_PESSTO_0.fits","Object","High","","Air","Angstrom","1","Other","","1199","0","","1.397","RT560","","R3000","","5400","9566.16796875","1.2375583724112","Childress et al. 2016","2016PASA...33...55C","WiFeS DR1 Spectra; obtained from Mike Childress. [Prev. spec info - createdby: ilanm-UploadSet; modifiedby: ilanm-UploadSet]"," Migration From WISeREP1.0","2013-11-04 13:23:53"
"2317","2013fs","iPTF13dqy","349.9361","10.1846","SN IIP","0.011855","7605","2013-11-18 10:12:19.00","2456614.9252199","","FTS","FLOYDS-S","S. Valenti","S. Valenti","iPTF","Y","iPTF","","SN2013fs_2013-11-18_10-12-19_FTS_FLOYDS-S_iPTF_0.cal","","Object","High","","Air","Angstrom","1","Other","","0","0","","","","","","","3117.196","11043.692","1.7478007450469","Yaron et al. 2017","2017NatPh..13..510Y",""," Migration From WISeREP1.0","2013-11-14 08:06:33"
"2317","2013fs","","349.9361","10.1846","SN IIP","0.011855","7519","2013-11-23 00:28:39.00","2456619.5198958","","ESO-NTT","EFOSC2-NTT","Dennefeld/Bersier","Cosimo Inserra","PESSTO-SSDR","Y","PESSTO-SSDR","","SN2013fs_2013-11-23_00-28-39_ESO-NTT_EFOSC2-NTT_PESSTO-SSDR.dat","SN2013fs_2013-11-23_00-28-39_ESO-NTT_EFOSC2-NTT_PESSTO-SSDR.fits","Object","High","","Air","Angstrom","1","Other","","1500","1","","","","Gr#11","","","3358.47967291","7485.04784822","4.0338485330688","","","As part of the &lt;a href=http://www.eso.org/sci/publications/announcements/sciann15062.html&gt;PESSTO SSDR2&lt;/a&gt; [Prev. spec info - createdby: ofer-UploadSet; modifiedby: ofer-UploadSet]"," Migration From WISeREP1.0","2013-11-04 13:23:53"
"2317","2013fs","","349.9361","10.1846","SN IIP","0.011855","7520","2013-11-23 00:54:28.00","2456619.5378241","","ESO-NTT","EFOSC2-NTT","Dennefeld/Bersier","Cosimo Inserra","PESSTO-SSDR","Y","PESSTO-SSDR","","SN2013fs_2013-11-23_00-54-28_ESO-NTT_EFOSC2-NTT_PESSTO-SSDR.dat","SN2013fs_2013-11-23_00-54-28_ESO-NTT_EFOSC2-NTT_PESSTO-SSDR.fits","Object","High","","Air","Angstrom","1","Other","","1500","1","","","","Gr#16","","","6011.3666137","10008.2238085","4.1623072644505","","","As part of the &lt;a href=http://www.eso.org/sci/publications/announcements/sciann15062.html&gt;PESSTO SSDR2&lt;/a&gt; [Prev. spec info - createdby: ofer-UploadSet; modifiedby: ofer-UploadSet]"," Migration From WISeREP1.0","2013-11-04 13:23:53"
"2317","2013fs","iPTF13dqy","349.9361","10.1846","SN IIP","0.011855","7608","2013-11-26 04:50:56.00","2456622.702037","","P200","DBSP","A. Waszczak","O. Yaron","iPTF","Y","iPTF","","SN2013fs_2013-11-26_04-50-56_P200_DBSP_iPTF.cal","","Object","High","","Air","Angstrom","1","Other","","0","0","","","","","","","3400","10580.5","1.4821162288984","Yaron et al. 2017","2017NatPh..13..510Y",""," Migration From WISeREP1.0","2013-11-14 08:06:33"
