"Obj. ID","IAU name","Internal name/s","Obj. RA","Obj. DEC","Obj. Type","Redshift","Spec. ID","Obs-date","JD","From","Telescope","Instrument","Observer/s","Reducer/s","Source group","Public","Associated groups","End prop. period","Ascii file","Fits file","Spec. type","Spec. quality","Extinction-Corrected","WL Medium","WL Units","Flux Unit Coefficient","Spec. units","Flux Calibrated By","Exp-time","Aperture (slit)","HA","Airmass","Dichroic","Grism","Grating","Blaze","Lambda-min","Lambda-max","Del-Lambda","Contrib","Publish","Remarks","Created by","Creation date"
"8131","2018zd","2018zd","94.51325","78.366917","SN II","0.002979","64027","2018-03-10 13:40:47.00","2458188.07","","Lijiang-2.4m","YFOSC","Jujia Zhang","","","Y","","","2018zd_2458188.07_Lijiang-2.4m_YFOSC_None.dat","","Object","High","","Air","Angstrom","1","erg cm(-2) sec(-1) Ang(-1)","","1500","","","1.62","","","","","3505.7980957031","8963.792175293","2.8412254448672","Zhang et al. 2020","2020MNRAS.498…84Z","","Dr Jujia Zhang","2021-10-20 22:58:24"
"8131","2018zd","2018zd","94.51325","78.366917","SN II","0.002979","64028","2018-03-11 16:19:12.00","2458189.18","","Lijiang-2.4m","YFOSC","Jujia Zhang","","","Y","","","2018zd_2458189.18_Lijiang-2.4m_YFOSC_None.dat","","Object","High","","Air","Angstrom","1","erg cm(-2) sec(-1) Ang(-1)","","1500","","","1.84","","","","","3496.9782714844","8960.5259399414","2.8441164333457","Zhang et al. 2020","2020MNRAS.498…84Z","","Dr Jujia Zhang","2021-10-20 22:58:24"
"8131","2018zd","2018zd","94.51325","78.366917","SN II","0.002979","64029","2018-03-13 11:16:48.00","2458190.97","","XLT","BFOSC","Xiaofeng Wang","","","Y","","","2018zd_2458190.97_XLT_BFOSC_None.dat","","Object","High","","Air","Angstrom","1","erg cm(-2) sec(-1) Ang(-1)","","2100","","","1.27","","","","","3980.8507132732","8828.335458921","2.77633719682","Zhang et al. 2020","2020MNRAS.498…84Z","","Dr Jujia Zhang","2021-10-20 22:58:24"
"8131","2018zd","2018zd","94.51325","78.366917","SN II","0.002979","64030","2018-03-13 14:52:48.00","2458191.12","","Lijiang-2.4m","YFOSC","Jujia Zhang","","","Y","","","2018zd_2458191.12_Lijiang-2.4m_YFOSC_None.dat","","Object","High","","Air","Angstrom","1","erg cm(-2) sec(-1) Ang(-1)","","1800","","","1.71","","","","","3500.4284667969","8962.339630127","2.8432645306247","Zhang et al. 2020","2020MNRAS.498…84Z","","Dr Jujia Zhang","2021-10-20 22:58:24"
"8131","2018zd","2018zd","94.51325","78.366917","SN II","0.002979","64031","2018-03-15 16:19:12.00","2458193.18","","Lijiang-2.4m","YFOSC","Jujia Zhang","","","Y","","","2018zd_2458193.18_Lijiang-2.4m_YFOSC_None.dat","","Object","High","","Air","Angstrom","1","erg cm(-2) sec(-1) Ang(-1)","","1500","","","1.87","","","","","3502.5070800781","8960.178894043","2.8410576855621","Zhang et al. 2020","2020MNRAS.498…84Z","","Dr Jujia Zhang","2021-10-20 22:58:24"
"8131","2018zd","2018zd","94.51325","78.366917","SN II","0.002979","64032","2018-03-18 17:45:36.00","2458196.24","","Lijiang-2.4m","YFOSC","Jujia Zhang","","","Y","","","2018zd_2458196.24_Lijiang-2.4m_YFOSC_None.dat","","Object","High","","Air","Angstrom","1","erg cm(-2) sec(-1) Ang(-1)","","1500","","","2.18","","","","","3493.9660644531","8961.4326477051","2.8461564722811","Zhang et al. 2020","2020MNRAS.498…84Z","","Dr Jujia Zhang","2021-10-20 22:58:24"
"8131","2018zd","2018zd","94.51325","78.366917","SN II","0.002979","64033","2018-03-20 16:19:12.00","2458198.18","","Lijiang-2.4m","YFOSC","Jujia Zhang","","","Y","","","2018zd_2458198.18_Lijiang-2.4m_YFOSC_None.dat","","Object","High","","Air","Angstrom","1","erg cm(-2) sec(-1) Ang(-1)","","1500","","","1.94","","","","","3500.9406738281","8967.4180297852","2.845641517937","Zhang et al. 2020","2020MNRAS.498…84Z","","Dr Jujia Zhang","2021-10-20 22:58:24"
"8131","2018zd","2018zd","94.51325","78.366917","SN II","0.002979","64034","2018-03-22 12:43:12.00","2458200.03","","Lijiang-2.4m","YFOSC","Jujia Zhang","","","Y","","","2018zd_2458200.03_Lijiang-2.4m_YFOSC_None.dat","","Object","High","","Air","Angstrom","1","erg cm(-2) sec(-1) Ang(-1)","","1500","","","1.62","","","","","3495.5710449219","8964.4598999023","2.8468968531913","Zhang et al. 2020","2020MNRAS.498…84Z","","Dr Jujia Zhang","2021-10-20 22:58:24"
"8131","2018zd","2018zd","94.51325","78.366917","SN II","0.002979","64035","2018-03-24 11:16:48.00","2458201.97","","XLT","BFOSC","Xiaofeng Wang","","","Y","","","2018zd_2458201.97_XLT_BFOSC_None.dat","","Object","High","","Air","Angstrom","1","erg cm(-2) sec(-1) Ang(-1)","","2400","","","1.29","","","","","3966.6028557889","8823.191539799","2.7815513654124","Zhang et al. 2020","2020MNRAS.498…84Z","","Dr Jujia Zhang","2021-10-20 22:58:24"
"8131","2018zd","2018zd","94.51325","78.366917","SN II","0.002979","64036","2018-03-24 17:02:24.00","2458202.21","","Lijiang-2.4m","YFOSC","Jujia Zhang","","","Y","","","2018zd_2458202.21_Lijiang-2.4m_YFOSC_None.dat","","Object","High","","Air","Angstrom","1","erg cm(-2) sec(-1) Ang(-1)","","1500","","","2.12","","","","","3506.4204101562","8961.4266662598","2.8396700968785","Zhang et al. 2020","2020MNRAS.498…84Z","","Dr Jujia Zhang","2021-10-20 22:58:24"
"8131","2018zd","2018zd","94.51325","78.366917","SN II","0.002979","64037","2018-03-29 16:04:48.00","2458207.17","","Lijiang-2.4m","YFOSC","Jujia Zhang","","","Y","","","2018zd_2458207.17_Lijiang-2.4m_YFOSC_None.dat","","Object","High","","Air","Angstrom","1","erg cm(-2) sec(-1) Ang(-1)","","1800","","","2.04","","","","","3499.9736328125","8958.7784118653","2.8416474643689","Zhang et al. 2020","2020MNRAS.498…84Z","","Dr Jujia Zhang","2021-10-20 22:58:24"
"8131","2018zd","2018zd","94.51325","78.366917","SN II","0.002979","64038","2018-04-02 16:33:35.00","2458211.19","","Lijiang-2.4m","YFOSC","Jujia Zhang","","","Y","","","2018zd_2458211.19_Lijiang-2.4m_YFOSC_None.dat","","Object","High","","Air","Angstrom","1","erg cm(-2) sec(-1) Ang(-1)","","1800","","","2.11","","","","","3499.8447265625","8959.6007385254","2.8421426402722","Zhang et al. 2020","2020MNRAS.498…84Z","","Dr Jujia Zhang","2021-10-20 22:58:24"
