#WAVE FLUX ERR BGFLUX
9717.51 1.1646265E-16 1.3175907E-17 3.6676937E-16
9721.725 1.1813647E-16 1.3075845E-17 3.45731E-16
9725.938 1.2617268E-16 1.2478833E-17 2.6345292E-16
9730.152 1.0773373E-16 1.2058177E-17 2.3071155E-16
9734.367 1.4098335E-16 1.2438676E-17 2.3724623E-16
9738.581 1.5845109E-16 1.4085835E-17 2.2636688E-16
9742.795 1.5254335E-16 1.2415174E-17 2.0763885E-16
9747.01 1.2528808E-16 1.1895788E-17 1.7148142E-16
9751.224 1.1300832E-16 1.1626544E-17 1.4859834E-16
9755.4375 8.620869E-17 1.1302115E-17 1.3540108E-16
9759.652 1.0768387E-16 1.1510657E-17 1.2744811E-16
9763.866 1.396535E-16 1.1820851E-17 1.2079058E-16
9768.08 1.3774692E-16 1.19967386E-17 1.2978318E-16
9772.295 1.114167E-16 1.18811E-17 1.3602824E-16
9776.509 9.292634E-17 1.22162136E-17 1.7719658E-16
9780.723 1.05501964E-16 1.3615431E-17 3.0185218E-16
9784.9375 1.0020678E-16 1.5079167E-17 4.651585E-16
9789.151 1.1444978E-16 1.5847313E-17 5.342941E-16
9793.366 1.4509985E-16 1.6284827E-17 5.479965E-16
9797.58 7.0677236E-17 1.448949E-17 3.9508915E-16
9801.794 1.5767674E-16 1.439821E-17 2.9064384E-16
9806.009 1.5458427E-16 1.4219913E-17 2.621388E-16
9810.223 1.6813825E-16 1.4145892E-17 2.289772E-16
9814.437 1.3117773E-16 1.375453E-17 2.1513656E-16
9818.651 1.2481021E-16 1.361085E-17 1.9681433E-16
9822.865 1.2761696E-16 1.35270186E-17 1.7323057E-16
9827.079 1.2486253E-16 1.3551797E-17 1.6977731E-16
9831.294 7.8593745E-17 1.3372486E-17 1.8851176E-16
9835.508 1.2214388E-16 1.3876121E-17 1.8555627E-16
9839.722 1.1536851E-16 1.4434217E-17 2.3685355E-16
9843.937 1.2946748E-16 1.490777E-17 2.6214627E-16
9848.15 1.08836236E-16 1.4783676E-17 2.5586732E-16
9852.365 1.1844543E-16 1.4745482E-17 2.3029296E-16
9856.579 1.17056E-16 1.4450208E-17 1.9196419E-16
9860.793 9.636536E-17 1.5636455E-17 3.2249623E-16
9865.008 9.670761E-17 1.7650666E-17 5.3059245E-16
9869.222 1.0745047E-16 1.84021E-17 5.9619775E-16
9873.436 1.1288174E-16 1.8356842E-17 5.675895E-16
9877.65 1.1726336E-16 1.7035585E-17 3.9856852E-16
9881.864 1.1427846E-16 1.5823532E-17 2.6161274E-16
9886.078 8.448313E-17 1.6314434E-17 3.294328E-16
9890.293 8.130272E-17 1.6717605E-17 3.6237975E-16
9894.507 1.08684644E-16 1.6920004E-17 3.419838E-16
9898.721 8.876588E-17 1.6679467E-17 3.2455727E-16
9902.936 9.109928E-17 1.7250408E-17 3.685463E-16
9907.149 1.1349383E-16 1.9070427E-17 5.2939533E-16
9911.363 8.15017E-17 1.9779212E-17 6.2413623E-16
9915.578 1.6835332E-16 2.0436448E-17 5.974676E-16
9919.792 1.2129079E-16 1.8541637E-17 4.1789802E-16
9924.007 1.2226805E-16 1.7145161E-17 2.5878458E-16
9928.221 1.3608226E-16 1.736232E-17 2.5044874E-16
9932.435 1.2240464E-16 1.8995228E-17 4.17485E-16
9936.649 1.193755E-16 2.1945168E-17 7.3962647E-16
9940.863 1.6321915E-16 2.3737038E-17 9.019018E-16
9945.077 1.1672968E-16 2.4577594E-17 1.0364886E-15
9949.292 1.09154396E-16 2.4908931E-17 1.066716E-15
9953.506 6.9947776E-17 2.394116E-17 9.574871E-16
9957.72 1.1486325E-16 2.3721082E-17 8.653529E-16
9961.935 1.3843406E-16 2.2912842E-17 7.2092186E-16
9966.148 7.8059234E-17 2.12066E-17 5.701314E-16
9970.362 8.710852E-17 2.0223279E-17 4.3731345E-16
9974.577 1.1138974E-16 1.9930664E-17 3.670229E-16
9978.791 1.1497587E-16 1.9993612E-17 3.5257474E-16
9983.006 1.153047E-16 2.0038409E-17 3.5377803E-16
