#WAVE FLUX ERR BGFLUX
6054.9834 7.9685114E-17 2.0708487E-18 1.5192311E-16
6060.5034 8.316723E-17 2.0765796E-18 1.4894661E-16
6066.023 7.957433E-17 2.0524742E-18 1.4686731E-16
6071.543 7.7343075E-17 2.0438303E-18 1.479166E-16
6077.0625 7.7143876E-17 2.028084E-18 1.4382893E-16
6082.5825 7.814881E-17 2.0212402E-18 1.4049984E-16
6088.1025 7.730704E-17 2.0264604E-18 1.441123E-16
6093.622 7.5530636E-17 2.020216E-18 1.4530166E-16
6099.142 7.545067E-17 2.0255478E-18 1.4778668E-16
6104.6616 7.657153E-17 2.0162393E-18 1.4335195E-16
6110.1816 7.3641064E-17 1.9972071E-18 1.417252E-16
6115.7017 7.3148164E-17 1.9858357E-18 1.3919783E-16
6121.221 7.7115554E-17 1.9911522E-18 1.3518712E-16
6126.741 7.178735E-17 1.9826386E-18 1.4110887E-16
6132.261 7.571675E-17 2.0170475E-18 1.469565E-16
6137.781 7.3273174E-17 2.0292306E-18 1.5499323E-16
6143.301 7.366935E-17 2.0214098E-18 1.5180186E-16
6148.8203 7.4682716E-17 2.0100466E-18 1.4682412E-16
6154.3403 7.306213E-17 1.9865146E-18 1.420425E-16
6159.8604 7.517466E-17 2.009929E-18 1.468264E-16
6165.38 7.9911404E-17 2.0389386E-18 1.4976768E-16
6170.9 7.166935E-17 2.0138643E-18 1.5406616E-16
6176.4194 7.663196E-17 2.0291156E-18 1.5189432E-16
6181.9395 7.640886E-17 1.9964788E-18 1.4199234E-16
6187.4595 7.56337E-17 1.9823266E-18 1.389072E-16
6192.979 7.294511E-17 1.9813387E-18 1.430556E-16
6198.499 7.3869995E-17 1.9981944E-18 1.4780087E-16
6204.019 7.326464E-17 2.0035872E-18 1.51264E-16
6209.5386 7.361384E-17 2.0061403E-18 1.5156035E-16
6215.0586 7.600322E-17 2.0145851E-18 1.5119404E-16
6220.578 7.559842E-17 2.0378393E-18 1.6007059E-16
6226.098 7.4239434E-17 2.1584757E-18 2.0534456E-16
6231.618 7.653159E-17 2.220146E-18 2.2497875E-16
6237.1377 7.8109315E-17 2.2347027E-18 2.2873206E-16
6242.6577 7.473741E-17 2.2003139E-18 2.2131211E-16
6248.1777 6.989828E-17 2.153994E-18 2.1240532E-16
6253.6973 6.893981E-17 2.1466884E-18 2.1165257E-16
6259.2173 7.385286E-17 2.1706903E-18 2.1312703E-16
6264.737 7.174567E-17 2.1303249E-18 2.0235699E-16
6270.257 6.94666E-17 2.042962E-18 1.7551236E-16
6275.777 7.020178E-17 2.0722547E-18 1.8570181E-16
6281.2964 7.0364867E-17 2.050969E-18 1.788288E-16
6286.8164 7.8572345E-17 2.8907136E-18 5.226391E-16
6292.336 7.303756E-17 3.6839816E-18 9.833149E-16
6297.856 7.154178E-17 3.847321E-18 1.0931535E-15
6303.376 7.5633306E-17 3.780014E-18 1.04273E-15
6308.8955 8.264493E-17 3.1219037E-18 6.379293E-16
6314.4155 7.892353E-17 2.2220249E-18 2.2884128E-16
6319.9355 8.428629E-17 2.147689E-18 1.9209719E-16
6325.455 8.570652E-17 2.1543683E-18 1.9256123E-16
6330.975 8.6162905E-17 2.142657E-18 1.8786013E-16
6336.4946 8.927414E-17 2.1156244E-18 1.7352493E-16
6342.0146 8.9548866E-17 2.0726944E-18 1.5816655E-16
6347.5347 9.8131434E-17 2.2291519E-18 2.0334163E-16
6353.054 9.7876715E-17 2.5967406E-18 3.5807095E-16
6358.574 9.6487475E-17 2.7862506E-18 4.5111455E-16
6364.094 9.269865E-17 2.7431032E-18 4.3787387E-16
6369.614 9.6003085E-17 2.6026415E-18 3.6799116E-16
6375.134 1.009691E-16 2.2356457E-18 2.0547222E-16
6380.6533 9.7531516E-17 2.0802457E-18 1.5377784E-16
6386.1733 9.691042E-17 2.0607565E-18 1.4866663E-16
6391.6934 9.674464E-17 2.0372842E-18 1.410126E-16
6397.213 9.677746E-17 1.9974718E-18 1.2804299E-16
6402.733 9.8446775E-17 1.9973163E-18 1.2627389E-16
6408.2524 9.3821724E-17 1.9734327E-18 1.2626737E-16
6413.7725 9.1747016E-17 1.9629836E-18 1.2702597E-16
6419.2925 8.7877974E-17 1.9422379E-18 1.2690203E-16
6424.812 8.539603E-17 1.9289155E-18 1.2617211E-16
6430.332 8.676533E-17 1.914188E-18 1.2160501E-16
6435.852 8.5807925E-17 1.8941561E-18 1.1747751E-16
6441.3716 8.5930566E-17 1.9023138E-18 1.2160312E-16
6446.8916 8.880853E-17 1.9190394E-18 1.2427888E-16
6452.411 8.633982E-17 1.9527654E-18 1.4260743E-16
6457.931 8.017565E-17 2.0015866E-18 1.7354186E-16
6463.451 8.616054E-17 2.0648575E-18 1.8995079E-16
6468.9707 8.5748116E-17 2.0487159E-18 1.8691823E-16
6474.4907 8.483936E-17 1.9875674E-18 1.6741872E-16
6480.0107 8.991718E-17 1.9249008E-18 1.365256E-16
6485.5303 9.317488E-17 1.9419285E-18 1.3871758E-16
6491.0503 9.489595E-17 2.0167044E-18 1.672765E-16
6496.57 9.2595193E-17 2.0396433E-18 1.8364908E-16
6502.09 9.1110106E-17 2.0356704E-18 1.8699101E-16
6507.61 8.792178E-17 1.9585507E-18 1.6422604E-16
6513.1294 8.5467557E-17 1.8726316E-18 1.3749143E-16
6518.6494 8.953936E-17 1.8925307E-18 1.3979436E-16
6524.169 9.022451E-17 1.9349992E-18 1.5819693E-16
6529.689 8.848054E-17 1.9480643E-18 1.6953482E-16
6535.209 9.119672E-17 1.9641912E-18 1.733655E-16
6540.7285 9.8534416E-17 2.0016083E-18 1.7781445E-16
6546.2485 1.05713894E-16 2.0455366E-18 1.8604479E-16
6551.7686 1.1309667E-16 2.08942E-18 1.9394541E-16
6557.288 1.2357803E-16 2.1304907E-18 1.942708E-16
6562.808 1.2976283E-16 2.1408894E-18 1.8941785E-16
6568.3276 1.3827481E-16 2.1599065E-18 1.837282E-16
6573.8477 1.4858954E-16 2.1761643E-18 1.7309031E-16
6579.3677 1.5680877E-16 2.1755555E-18 1.5801519E-16
6584.887 1.6521285E-16 2.1751552E-18 1.428299E-16
6590.407 1.7203675E-16 2.1703437E-18 1.28356E-16
6595.9272 1.8105921E-16 2.2248979E-18 1.3902632E-16
6601.447 1.8204722E-16 2.2252257E-18 1.3863427E-16
6606.967 1.8681142E-16 2.2326978E-18 1.3362626E-16
6612.4863 1.8857418E-16 2.2087782E-18 1.1883248E-16
6618.0063 1.8454262E-16 2.1809938E-18 1.1358947E-16
6623.5264 1.853483E-16 2.1866929E-18 1.1503155E-16
6629.046 2.118875E-16 2.2997375E-18 1.2211347E-16
6634.566 2.2470286E-16 2.3615973E-18 1.2101724E-16
6640.0854 2.2893204E-16 2.3835013E-18 1.1414237E-16
6645.6055 2.2614843E-16 2.3927167E-18 1.10020395E-16
6651.1255 1.9705749E-16 2.2171737E-18 1.0813345E-16
6656.645 1.8239858E-16 2.1681268E-18 1.1150976E-16
6662.165 1.8220135E-16 2.1676603E-18 1.1119264E-16
6667.685 1.7590479E-16 2.140966E-18 1.10232266E-16
6673.2046 1.7458662E-16 2.1320824E-18 1.0799343E-16
6678.7246 1.741267E-16 2.1286546E-18 1.06289843E-16
6684.244 1.6917093E-16 2.108844E-18 1.0557608E-16
6689.764 1.6487933E-16 2.096691E-18 1.0710176E-16
6695.284 1.5982486E-16 2.0798218E-18 1.08241374E-16
6700.8037 1.54452E-16 2.064007E-18 1.10000006E-16
6706.3237 1.4856341E-16 2.041414E-18 1.0992512E-16
6711.8438 1.4093368E-16 2.0062594E-18 1.0756868E-16
6717.3633 1.3506888E-16 1.9819944E-18 1.0674256E-16
6722.8833 1.3023057E-16 1.9616026E-18 1.0583062E-16
6728.403 1.2644372E-16 1.945643E-18 1.05271663E-16
6733.923 1.2027804E-16 1.9268062E-18 1.07617356E-16
6739.443 1.1354346E-16 1.8960194E-18 1.0604207E-16
6744.9624 1.1114938E-16 1.8826482E-18 1.0401843E-16
6750.4824 1.0651875E-16 1.8653533E-18 1.0416194E-16
6756.002 9.9670685E-17 1.8323275E-18 1.024688E-16
6761.522 9.765933E-17 1.8226567E-18 1.00938276E-16
6767.042 9.643486E-17 1.8201685E-18 1.0072852E-16
6772.5615 9.5166335E-17 1.8151345E-18 9.966068E-17
6778.0815 8.910284E-17 1.7962423E-18 1.02199356E-16
6783.6016 9.0642134E-17 1.809323E-18 1.03015465E-16
6789.121 9.4719036E-17 1.8406803E-18 1.0575044E-16
6794.641 9.256532E-17 1.8241779E-18 1.0239139E-16
6800.1606 9.983677E-17 1.856011E-18 9.967735E-17
6805.6807 9.336508E-17 1.8312623E-18 1.00869024E-16
6811.2007 8.982877E-17 1.817119E-18 1.0034476E-16
6816.72 8.6809455E-17 1.9233943E-18 1.4265938E-16
6822.24 8.2295173E-17 2.1261962E-18 2.2860358E-16
6827.7603 7.778883E-17 2.2311998E-18 2.783943E-16
6833.28 7.494058E-17 2.2556066E-18 2.9136067E-16
6838.8 7.09209E-17 2.1390597E-18 2.466883E-16
6844.3193 7.006496E-17 1.9214603E-18 1.631042E-16
6849.8394 6.8642624E-17 1.8728519E-18 1.4664111E-16
6855.3594 6.9237466E-17 2.05488E-18 2.1258225E-16
6860.879 6.159556E-17 2.0838607E-18 2.382269E-16
6866.399 5.8436525E-17 2.0597023E-18 2.3689452E-16
6871.9185 6.25536E-17 1.9647051E-18 1.9732491E-16
6877.4385 6.3135004E-17 1.8078715E-18 1.41389E-16
6882.9585 6.1207104E-17 1.7786608E-18 1.31609E-16
6888.478 6.578201E-17 1.8297715E-18 1.3889403E-16
6893.998 6.5158334E-17 1.8244136E-18 1.3625658E-16
6899.518 6.428212E-17 1.8263916E-18 1.3611609E-16
6905.0376 6.1537195E-17 1.8523705E-18 1.4616843E-16
6910.5576 6.0004985E-17 1.9126806E-18 1.6599589E-16
6916.077 6.094268E-17 2.0126359E-18 1.9629879E-16
6921.597 5.8159704E-17 1.9908016E-18 1.909365E-16
6927.117 5.838587E-17 1.957169E-18 1.7722849E-16
6932.6367 6.092257E-17 1.9728607E-18 1.7749487E-16
6938.1567 6.0868807E-17 1.9898833E-18 1.8218575E-16
6943.677 5.898332E-17 2.1086292E-18 2.2599617E-16
6949.1963 6.107184E-17 2.074634E-18 2.091698E-16
6954.7163 5.9426435E-17 2.0078655E-18 1.8783089E-16
6960.236 6.423822E-17 1.9316839E-18 1.5432309E-16
6965.756 6.0256064E-17 1.8856413E-18 1.445927E-16
6971.276 5.8879305E-17 1.9838781E-18 1.7812039E-16
6976.7954 5.98076E-17 1.9994961E-18 1.8168127E-16
6982.3154 6.0212164E-17 1.948993E-18 1.641319E-16
6987.835 5.7961326E-17 1.8522605E-18 1.3652858E-16
6993.355 6.278593E-17 1.8012888E-18 1.138766E-16
6998.875 6.076183E-17 1.8153231E-18 1.2055555E-16
7004.3945 5.70708E-17 1.8588132E-18 1.3921181E-16
7009.9146 5.8255624E-17 1.8652348E-18 1.3947966E-16
7015.4346 5.918958E-17 1.8246223E-18 1.253458E-16
7020.954 5.755936E-17 1.7650916E-18 1.1000271E-16
7026.474 5.821848E-17 1.7296796E-18 9.816526E-17
7031.9937 5.7176524E-17 1.7346433E-18 1.0149795E-16
7037.5137 5.515957E-17 1.7726747E-18 1.1576387E-16
7043.0337 5.7567284E-17 1.8249013E-18 1.2783166E-16
7048.553 5.811817E-17 1.832648E-18 1.2964665E-16
7054.073 5.6205804E-17 1.8201274E-18 1.2886211E-16
7059.5933 5.920113E-17 1.8117404E-18 1.2200592E-16
7065.113 6.2179775E-17 1.7919886E-18 1.1168802E-16
7070.633 6.0564596E-17 1.7915365E-18 1.1396118E-16
7076.1523 6.028168E-17 1.7976525E-18 1.1637555E-16
7081.6724 5.966172E-17 1.8025624E-18 1.18941E-16
7087.1924 5.762629E-17 1.7879894E-18 1.1780628E-16
7092.712 5.85497E-17 1.7686559E-18 1.1046388E-16
7098.232 6.3555734E-17 1.7671564E-18 1.0288105E-16
7103.7515 6.2698815E-17 1.7398346E-18 9.620035E-17
7109.2715 5.9099805E-17 1.7364128E-18 1.0076301E-16
7114.7915 6.018321E-17 1.730597E-18 9.746934E-17
7120.311 5.892744E-17 1.7394626E-18 1.0191848E-16
7125.831 6.0694814E-17 1.7530139E-18 1.03519457E-16
7131.351 5.76914E-17 1.7523745E-18 1.0789545E-16
7136.8706 6.0398975E-17 1.7932968E-18 1.1615176E-16
7142.3906 6.074819E-17 1.787044E-18 1.1373257E-16
7147.91 6.361914E-17 1.797218E-18 1.1303983E-16
7153.43 5.721929E-17 1.7715138E-18 1.1455393E-16
7158.95 5.981884E-17 1.7614075E-18 1.08108125E-16
7164.4697 6.345914E-17 1.7666752E-18 1.0499334E-16
7169.9897 6.411899E-17 1.7693462E-18 1.0592836E-16
7175.51 5.9997375E-17 1.7408097E-18 1.0396031E-16
7181.0293 5.878891E-17 1.7187558E-18 9.998266E-17
7186.5493 5.80701E-17 1.6985608E-18 9.58316E-17
7192.069 6.02915E-17 1.6861664E-18 8.913086E-17
7197.589 6.259358E-17 1.6866452E-18 8.5590436E-17
7203.109 5.837745E-17 1.6782726E-18 8.840111E-17
7208.6284 5.8678505E-17 1.6891179E-18 8.9902105E-17
7214.1484 6.2747407E-17 1.7217147E-18 9.210422E-17
7219.668 6.48705E-17 1.7349876E-18 9.239052E-17
7225.188 6.2703023E-17 1.7921978E-18 1.1293523E-16
7230.708 6.170807E-17 2.1466803E-18 2.346236E-16
7236.2275 6.175009E-17 2.5927091E-18 4.1783646E-16
7241.7476 6.6335676E-17 2.782123E-18 4.987427E-16
7247.2676 6.7772754E-17 2.7896265E-18 4.9989576E-16
7252.787 6.181392E-17 2.4635093E-18 3.6102892E-16
7258.307 6.0685556E-17 2.0283951E-18 1.9383907E-16
7263.8267 6.121808E-17 2.0124965E-18 1.8741053E-16
7269.3467 6.959372E-17 2.4423304E-18 3.3969232E-16
7274.8667 7.6707694E-17 2.6576957E-18 4.2411323E-16
7280.386 7.677349E-17 2.7287187E-18 4.565902E-16
7285.9062 6.909584E-17 2.5736445E-18 3.9727484E-16
7291.4263 6.5230384E-17 2.239696E-18 2.6389277E-16
7296.946 6.801689E-17 2.1275369E-18 2.1709616E-16
7302.466 7.306544E-17 2.1251796E-18 2.0847368E-16
7307.9854 6.286724E-17 2.3605077E-18 3.1579424E-16
7313.5054 5.88692E-17 2.3987311E-18 3.3842934E-16
7319.0254 7.185313E-17 2.4724112E-18 3.4840077E-16
7324.545 6.715584E-17 2.4423976E-18 3.4302029E-16
7330.065 8.104157E-17 2.4840658E-18 3.3886104E-16
7335.5845 7.218577E-17 2.6062612E-18 4.084064E-16
7341.1045 6.738966E-17 2.539242E-18 3.8648705E-16
7346.6245 7.537165E-17 2.5215096E-18 3.660851E-16
7352.144 7.293417E-17 2.3618089E-18 3.0233716E-16
7357.664 8.042489E-17 2.2723028E-18 2.538792E-16
7363.184 8.0955717E-17 2.5104632E-18 3.5410032E-16
7368.7036 7.5838996E-17 2.476182E-18 3.4832115E-16
7374.2236 7.355717E-17 2.3407784E-18 2.9468859E-16
7379.743 7.630422E-17 2.213417E-18 2.3874246E-16
7385.263 7.541078E-17 2.0097327E-18 1.6424072E-16
7390.783 7.787403E-17 2.1238772E-18 2.0203517E-16
7396.3027 7.881409E-17 2.3170305E-18 2.7772704E-16
7401.8228 7.169602E-17 2.2711718E-18 2.712677E-16
7407.343 7.322233E-17 2.1687685E-18 2.279454E-16
7412.8623 7.435967E-17 2.0459924E-18 1.7996425E-16
7418.3823 8.014833E-17 1.8955505E-18 1.1671448E-16
7423.902 8.201113E-17 1.9596E-18 1.3558186E-16
7429.422 7.609285E-17 2.0267248E-18 1.693353E-16
7434.942 7.602975E-17 2.0827785E-18 1.9042723E-16
7440.4614 7.547261E-17 2.0514919E-18 1.7915283E-16
7445.9814 7.5088624E-17 2.0034254E-18 1.6208358E-16
7451.501 7.49482E-17 1.901948E-18 1.2612216E-16
7457.021 7.5297325E-17 1.90065E-18 1.241266E-16
7462.541 7.323447E-17 1.995732E-18 1.6041437E-16
7468.0605 7.0657616E-17 2.0979443E-18 2.01769E-16
7473.5806 7.048662E-17 2.2387397E-18 2.5637792E-16
7479.1006 6.9681205E-17 2.27089E-18 2.6992558E-16
7484.62 6.912908E-17 2.2275924E-18 2.4401762E-16
7490.14 6.615805E-17 2.1214025E-18 2.0376461E-16
7495.6597 6.126293E-17 1.918039E-18 1.4860788E-16
7501.1797 5.938849E-17 1.8185886E-18 1.1762905E-16
7506.6997 6.051195E-17 1.7907062E-18 1.05809893E-16
7512.219 6.1955715E-17 1.9164034E-18 1.4267876E-16
7517.7393 6.6562026E-17 2.2250158E-18 2.4510664E-16
7523.2593 6.586291E-17 2.3532292E-18 2.951092E-16
7528.779 6.086156E-17 2.3587655E-18 3.0354482E-16
7534.299 6.048924E-17 2.2725387E-18 2.6709178E-16
7539.8184 5.3395137E-17 1.9680037E-18 1.6634421E-16
7545.3384 5.6457724E-17 1.8808354E-18 1.3138826E-16
7550.8584 6.340768E-17 1.9403738E-18 1.3690665E-16
7556.378 5.902129E-17 1.9292224E-18 1.3888557E-16
7561.898 5.885207E-17 2.0391082E-18 1.7315378E-16
7567.4175 5.1285426E-17 2.1788405E-18 2.319369E-16
7572.9375 5.288877E-17 2.1529942E-18 2.1777319E-16
7578.4575 5.1198036E-17 2.213739E-18 2.4083275E-16
7583.977 5.3758392E-17 2.0919253E-18 1.9488639E-16
7589.497 6.333314E-17 1.9617285E-18 1.4583786E-16
7595.017 5.867844E-17 1.8473015E-18 1.3051732E-16
7600.5366 4.5515984E-17 1.629837E-18 9.52292E-17
7606.0566 3.2341836E-17 1.5072783E-18 7.915715E-17
7611.576 4.176301E-17 1.5899951E-18 8.92247E-17
7617.096 4.899069E-17 1.6835966E-18 1.0061465E-16
7622.616 5.223285E-17 1.7822413E-18 1.1887113E-16
7628.1357 4.5639975E-17 1.7779323E-18 1.2250352E-16
7633.656 4.2664252E-17 1.6873342E-18 1.0026899E-16
7639.176 4.0321197E-17 1.6338557E-18 8.597856E-17
7644.6953 4.0611938E-17 1.6408101E-18 8.344696E-17
7650.2153 4.7320558E-17 1.7345159E-18 9.465197E-17
7655.735 4.884356E-17 1.8576547E-18 1.2075678E-16
7661.255 5.0988157E-17 1.9258266E-18 1.3228999E-16
7666.775 4.6200433E-17 1.908309E-18 1.293913E-16
7672.2944 4.552718E-17 1.8850933E-18 1.208201E-16
7677.8145 4.3212087E-17 1.8603677E-18 1.1526806E-16
7683.334 5.637322E-17 1.950261E-18 1.197077E-16
7688.854 5.7111395E-17 2.0180566E-18 1.3637289E-16
7694.374 5.580807E-17 2.0674114E-18 1.5096692E-16
7699.8936 4.7220274E-17 2.058647E-18 1.597256E-16
7705.4136 3.4409823E-17 2.505663E-18 3.2470463E-16
7710.9336 2.775652E-17 3.1406274E-18 5.8800413E-16
7716.453 4.3177577E-17 3.326485E-18 6.537732E-16
7721.973 5.18165E-17 3.3794143E-18 6.646498E-16
7727.4927 5.2756273E-17 2.9360087E-18 4.61038E-16
7733.0127 5.2947073E-17 2.390411E-18 2.520323E-16
7738.5327 4.6058032E-17 2.201907E-18 2.0015126E-16
7744.0522 3.5733428E-17 2.7174645E-18 3.969147E-16
7749.5723 4.9716632E-17 3.0488742E-18 5.1161806E-16
7755.0923 6.644272E-17 3.1973711E-18 5.5119314E-16
7760.612 6.171462E-17 3.060829E-18 4.963967E-16
7766.132 6.5098876E-17 2.6762333E-18 3.3445032E-16
7771.6514 4.5152372E-17 2.5245637E-18 2.644709E-16
7777.1714 3.3671432E-17 2.3089446E-18 2.5039583E-16
7782.6914 4.6138775E-17 2.4689635E-18 2.8543806E-16
7788.211 7.2992436E-17 2.8191732E-18 3.761625E-16
7793.731 8.544183E-17 2.8644959E-18 3.7567174E-16
7799.2505 6.887048E-17 2.818147E-18 3.815573E-16
7804.7705 4.804504E-17 2.7702126E-18 3.9314846E-16
7810.2905 3.6383837E-17 2.4962307E-18 3.077563E-16
7815.81 4.2501873E-17 2.904696E-18 4.54641E-16
7821.33 6.2753614E-17 3.0228757E-18 4.721833E-16
7826.85 7.29902E-17 2.9144948E-18 4.0996212E-16
7832.3696 5.653268E-17 2.7908913E-18 3.840963E-16
7837.8896 4.6900525E-17 2.374143E-18 2.466716E-16
7843.409 2.5695514E-17 2.5213207E-18 3.2881848E-16
7848.929 3.3951757E-17 3.1672971E-18 5.7510377E-16
7854.449 6.578191E-17 3.44115E-18 6.516353E-16
7859.9688 7.8342435E-17 3.5262523E-18 6.719535E-16
7865.489 7.826647E-17 3.4279289E-18 6.2154277E-16
7871.009 6.507467E-17 3.1050683E-18 4.9244886E-16
7876.5283 3.756558E-17 2.9118129E-18 4.5206297E-16
7882.0483 2.930029E-17 2.9397037E-18 4.742926E-16
7887.568 4.5583823E-17 2.9240448E-18 4.4072935E-16
7893.088 5.710315E-17 2.769039E-18 3.6052827E-16
7898.608 6.4152595E-17 2.571717E-18 2.7610638E-16
7904.1274 5.1070267E-17 2.6359066E-18 3.169203E-16
7909.6475 1.3245282E-17 3.0086805E-18 5.1472043E-16
7915.167 -1.0836058E-17 3.3528606E-18 6.8243735E-16
7920.687 1.1637944E-17 3.551219E-18 7.5579924E-16
7926.207 5.127838E-17 3.4391395E-18 6.3904713E-16
7931.7266 6.088177E-17 2.885456E-18 3.8636325E-16
7937.2466 6.0621744E-17 2.609492E-18 2.8315247E-16
7942.7666 4.5945165E-17 2.511183E-18 2.6975162E-16
7948.286 3.0029866E-17 2.3053613E-18 2.2666808E-16
7953.806 3.47765E-17 2.4102267E-18 2.5074216E-16
7959.3257 7.005613E-17 2.9621218E-18 3.9293731E-16
7964.8457 9.685504E-17 3.0668859E-18 3.945262E-16
7970.3657 8.300886E-17 3.0988777E-18 4.2504336E-16
7975.8853 5.5335233E-17 3.1476803E-18 4.8328354E-16
7981.4053 2.899864E-17 2.6477967E-18 3.3109128E-16
7986.9253 2.1601974E-17 3.0372773E-18 4.856899E-16
7992.445 4.035194E-17 3.1788317E-18 5.1232163E-16
7997.965 5.889667E-17 3.0733499E-18 4.4047545E-16
8003.4844 5.29015E-17 2.9846474E-18 4.126318E-16
8009.0044 4.16663E-17 2.5370961E-18 2.6876366E-16
8014.5244 3.6132037E-17 2.4124824E-18 2.3631393E-16
8020.044 1.1117249E-17 2.8208524E-18 4.1023198E-16
8025.564 1.316073E-17 2.959529E-18 4.570168E-16
8031.0835 3.8674297E-17 2.8945914E-18 3.9305113E-16
8036.6035 4.6506645E-17 2.7061532E-18 3.1287039E-16
8042.1235 5.0999715E-17 2.3486224E-18 1.8993193E-16
8047.643 4.562918E-17 2.177603E-18 1.4775068E-16
8053.163 3.173486E-17 2.344564E-18 2.1556421E-16
8058.683 2.8818347E-17 2.5655207E-18 2.8789191E-16
8064.2026 4.216577E-17 2.5803812E-18 2.718668E-16
8069.7227 4.659413E-17 2.4690665E-18 2.2886033E-16
8075.242 5.0412787E-17 2.3352434E-18 1.8214536E-16
8080.762 4.9810226E-17 2.084419E-18 1.1252512E-16
8086.282 3.7026176E-17 2.0752675E-18 1.2826274E-16
8091.802 3.6807013E-17 2.1504897E-18 1.4807413E-16
8097.322 4.1136546E-17 2.2744315E-18 1.7514116E-16
8102.842 5.275668E-17 2.3543095E-18 1.8022157E-16
8108.3613 5.786399E-17 2.3145485E-18 1.6126169E-16
8113.8813 5.7437324E-17 2.2384475E-18 1.390134E-16
8119.401 4.4692512E-17 2.0407346E-18 1.0434266E-16
8124.921 3.7497077E-17 1.9820685E-18 9.9604523E-17
8130.441 4.2402572E-17 2.0264455E-18 1.03012256E-16
8135.9604 4.97967E-17 2.0973785E-18 1.0989764E-16
8141.4805 6.331412E-17 2.2097053E-18 1.1988588E-16
8147.0 6.087419E-17 2.2185633E-18 1.2499304E-16
8152.52 5.1146728E-17 2.1375253E-18 1.1619955E-16
8158.04 4.2927722E-17 2.0661592E-18 1.0853909E-16
8163.5596 4.214405E-17 2.0102058E-18 9.495873E-17
8169.0796 4.3214268E-17 1.9820492E-18 8.5352764E-17
8174.5996 4.795527E-17 2.0035727E-18 8.2415287E-17
8180.119 5.593513E-17 2.0679672E-18 8.547415E-17
8185.639 5.5372982E-17 2.1136564E-18 9.5693024E-17
8191.1587 4.503243E-17 2.1025537E-18 1.05337626E-16
8196.679 3.630785E-17 2.0829283E-18 1.1102351E-16
8202.198 3.5143308E-17 2.0878022E-18 1.1138973E-16
8207.719 4.4803166E-17 2.1047278E-18 9.985136E-17
8213.238 5.533927E-17 2.1431855E-18 9.2590336E-17
8218.758 5.707776E-17 2.1526873E-18 9.111745E-17
8224.278 4.9872248E-17 2.1032107E-18 8.856893E-17
8229.798 4.1399695E-17 2.0655773E-18 9.0007183E-17
8235.317 3.873307E-17 2.0591979E-18 8.970473E-17
8240.838 4.4108605E-17 2.1086714E-18 9.102932E-17
8246.357 4.5475E-17 2.143581E-18 9.442779E-17
8251.877 5.0661593E-17 2.2018276E-18 9.88143E-17
8257.396 5.796743E-17 2.23725E-18 9.6063945E-17
8262.917 5.3924096E-17 2.2109942E-18 9.3312114E-17
8268.437 3.2523044E-17 2.1829853E-18 1.1285703E-16
8273.956 2.2942094E-17 2.6456503E-18 2.4151212E-16
8279.477 3.4474747E-17 3.2928507E-18 4.2416718E-16
8284.996 9.3497654E-17 3.9242544E-18 5.803749E-16
8290.516 1.3296106E-16 4.4186814E-18 7.3704387E-16
8296.036 1.1835868E-16 4.4777867E-18 7.749366E-16
8301.556 5.7056364E-17 4.0404758E-18 6.569361E-16
8307.075 3.1666198E-17 3.74804E-18 5.6924516E-16
8312.596 3.2831126E-17 3.19441E-18 3.7020467E-16
8318.115 3.6165498E-17 2.6981802E-18 2.1796678E-16
8323.635 4.714669E-17 2.549983E-18 1.6292918E-16
8329.154 5.3276295E-17 2.2844561E-18 9.056457E-17
8334.675 3.4881485E-17 2.8983873E-18 2.6821028E-16
8340.194 -3.2232744E-17 4.2226416E-18 7.065931E-16
8345.714 -6.0258235E-17 5.3278033E-18 9.879613E-16
8351.234 -2.9726065E-17 4.9168997E-18 1.0683019E-15
8356.754 2.9037788E-17 4.5883866E-18 8.772868E-16
8362.273 5.9707E-17 3.6661497E-18 4.687076E-16
8367.794 6.803625E-17 3.1783245E-18 2.9659923E-16
8373.313 4.9665396E-17 2.9268996E-18 2.446489E-16
8378.833 1.5433564E-17 3.058677E-18 3.25385E-16
8384.354 8.70425E-18 2.9361258E-18 2.9826177E-16
8389.873 4.4248204E-17 3.3391228E-18 3.7134433E-16
8395.393 1.2374708E-16 4.3720966E-18 5.804739E-16
8400.912 1.2722587E-16 4.155536E-18 5.5605257E-16
8406.433 8.8603696E-17 4.1979325E-18 6.213284E-16
8411.952 3.8845963E-17 4.0357013E-18 6.2266287E-16
8417.472 8.6259445E-18 3.2480932E-18 3.8910936E-16
8422.992 1.3763524E-18 3.855688E-18 6.0701843E-16
8428.512 4.3020803E-17 4.360687E-18 7.5030136E-16
8434.031 6.799942E-17 4.2466344E-18 6.7127345E-16
8439.552 6.486421E-17 4.188469E-18 6.531104E-16
8445.071 4.118359E-17 3.490017E-18 4.2764203E-16
8450.591 2.4798547E-17 3.0113148E-18 3.010396E-16
8456.111 3.2650144E-18 3.3287657E-18 4.2688544E-16
8461.631 6.6017024E-18 3.894607E-18 6.3097374E-16
8467.15 3.4765855E-17 3.8997016E-18 5.938142E-16
8472.671 5.933872E-17 3.813008E-18 5.2772154E-16
8478.19 5.7593615E-17 3.3411434E-18 3.6397006E-16
8483.71 4.0141834E-17 2.6407617E-18 1.8199862E-16
8489.2295 2.5148377E-17 2.6387475E-18 2.0609225E-16
8494.75 1.33417524E-17 2.8728535E-18 2.9153802E-16
